customer_id,spend_dining,spend_electronics,spend_entertainment,spend_fuel,spend_groceries,spend_online shopping,spend_travel,spend_utilities
100705,2634.42,0.0,1953.1599999999999,0.0,0.0,0.0,0.0,0.0
100706,0.0,1104.41,0.0,481.17,5912.42,0.0,0.0,0.0
100707,2208.6,0.0,5785.76,5264.34,1175.17,1234.34,0.0,4557.23
100708,5441.740000000001,0.0,0.0,0.0,564.99,0.0,4036.04,0.0
100709,0.0,12425.98,7872.3099999999995,0.0,0.0,5091.91,0.0,0.0
100710,6531.62,2187.4700000000003,0.0,0.0,596.18,0.0,0.0,7042.74
100711,0.0,12723.17,14856.539999999999,5274.18,0.0,1241.65,0.0,0.0
100712,8054.58,6786.47,5440.71,10000.439999999999,276.98,0.0,0.0,0.0
100713,0.0,0.0,1476.47,0.0,0.0,2815.67,0.0,3056.79
100714,1505.62,6238.44,0.0,1709.23,9078.16,0.0,0.0,0.0
100715,2172.33,0.0,5219.13,0.0,3636.58,0.0,668.49,0.0
100716,0.0,0.0,6751.94,489.42,4222.54,0.0,6465.68,0.0
100717,0.0,0.0,4978.55,2603.45,12281.44,5451.58,0.0,3540.19
100718,12518.17,0.0,2065.32,0.0,0.0,0.0,0.0,0.0
100719,0.0,0.0,1236.36,0.0,18701.32,0.0,0.0,0.0
100720,3447.68,0.0,1714.84,7424.35,13420.98,9440.62,7616.01,0.0
100721,0.0,0.0,1401.19,0.0,0.0,628.18,4852.71,2694.52
100722,6466.25,5027.030000000001,7278.030000000001,0.0,0.0,0.0,2275.51,0.0
100723,0.0,0.0,0.0,777.57,7724.9,5355.13,0.0,3494.2400000000002
100724,3099.48,0.0,0.0,0.0,7801.77,0.0,0.0,0.0
100725,1680.15,0.0,3798.5200000000004,3821.39,0.0,165.5,0.0,4598.88
100726,8943.7,11420.67,3484.38,3227.18,7318.63,0.0,585.16,0.0
100727,0.0,16505.09,173.66,0.0,488.79,15197.22,3620.21,5636.34
100728,3419.97,733.87,0.0,0.0,0.0,0.0,0.0,193.0
100729,0.0,0.0,9517.83,1409.77,9447.16,0.0,0.0,669.85
100730,0.0,0.0,0.0,4165.33,6171.7,25850.21,3993.5,0.0
100731,0.0,3360.24,0.0,15574.79,1919.37,0.0,5218.53,0.0
100732,12330.93,4375.36,2060.46,208.99,3208.34,8160.449999999999,0.0,2851.11
100733,0.0,0.0,611.67,0.0,3297.88,990.52,0.0,1202.61
100734,0.0,687.85,4597.71,0.0,676.13,966.43,0.0,5590.05
100735,0.0,0.0,0.0,2552.42,2094.6,0.0,5892.03,0.0
100736,15277.89,612.13,0.0,0.0,0.0,0.0,1045.68,0.0
100737,0.0,0.0,13305.21,0.0,649.76,1199.55,0.0,0.0
100738,0.0,308.13,0.0,4249.530000000001,4748.16,264.4,0.0,0.0
100739,5468.93,1566.2800000000002,2910.48,265.81,8780.56,0.0,0.0,1976.13
100740,1390.45,0.0,0.0,2467.81,8120.360000000001,840.07,19771.09,1528.65
100741,4021.86,0.0,3230.73,0.0,6430.62,0.0,0.0,1658.08
100742,17662.27,0.0,0.0,2050.64,0.0,0.0,15.52,0.0
100743,15366.119999999999,368.77,5103.51,12588.460000000001,8767.269999999999,5859.0599999999995,0.0,0.0
100744,6247.36,4553.99,6042.94,0.0,0.0,667.78,4313.48,0.0
100745,0.0,6005.28,0.0,19774.03,0.0,5424.97,0.0,1054.85
100746,1557.83,0.0,0.0,589.13,10743.46,0.0,8112.44,4014.39
100747,0.0,0.0,0.0,3416.87,170.54,841.65,2885.56,0.0
100748,0.0,0.0,0.0,0.0,3167.37,0.0,776.59,0.0
100749,329.93,0.0,6729.13,0.0,8036.67,0.0,0.0,0.0
100750,0.0,0.0,5284.37,0.0,0.0,0.0,0.0,3592.38
100751,0.0,0.0,35574.44,0.0,1248.71,6645.81,2496.5699999999997,9846.83
100752,4539.36,6445.03,0.0,0.0,0.0,11606.6,0.0,0.0
100753,0.0,17.01,10810.720000000001,1508.73,1099.8,0.0,1139.52,10927.76
100754,254.7,0.0,4047.6099999999997,4625.48,0.0,0.0,2108.03,13916.380000000001
100755,0.0,0.0,0.0,0.0,6554.43,2791.36,0.0,0.0
100756,16807.83,5345.62,392.75,4540.94,807.77,0.0,2329.8,0.0
100757,2747.39,5542.27,6173.4,0.0,0.0,6709.490000000001,1404.79,5311.58
100758,8323.53,0.0,18503.61,2423.71,1870.57,0.0,0.0,4211.85
100759,22932.4,155.63,104.96,0.0,5582.04,0.0,776.17,0.0
100760,0.0,0.0,0.0,0.0,2155.42,11023.28,4928.2,0.0
100761,15017.060000000001,10591.64,0.0,523.16,4738.9,0.0,2061.69,0.0
100762,160.67,8760.24,0.0,9736.48,9589.51,0.0,0.0,0.0
100763,0.0,4957.35,0.0,0.0,26921.98,641.42,1379.94,2699.78
100764,17089.47,0.0,4792.21,566.69,17795.65,588.41,0.0,6175.13
100765,0.0,0.0,3267.34,682.33,0.0,0.0,0.0,0.0
100766,0.0,0.0,6771.84,1207.98,10540.880000000001,5647.65,2141.3,4213.04
100767,6063.3,0.0,506.34,0.0,0.0,4812.34,4318.91,0.0
100768,0.0,1927.15,2495.2599999999998,0.0,0.0,0.0,1442.06,4424.37
100769,13760.4,0.0,5467.450000000001,0.0,1489.16,6182.2,0.0,0.0
100770,0.0,687.48,0.0,7908.96,757.19,2767.18,0.0,2670.41
100771,0.0,0.0,6190.78,0.0,439.98,0.0,0.0,0.0
100772,1948.38,0.0,5062.38,0.0,0.0,8394.91,2244.33,156.29
100773,0.0,0.0,4309.6,13910.32,12321.2,7684.66,0.0,7390.62
100774,4738.66,1037.46,1418.79,0.0,2234.32,0.0,2295.65,0.0
100775,0.0,43238.479999999996,0.0,6334.96,0.0,0.0,16935.5,791.04
100776,0.0,0.0,1000.1099999999999,0.0,2588.24,0.0,2029.05,0.0
100777,3133.34,0.0,0.0,0.0,15456.08,6440.19,0.0,0.0
100778,0.0,0.0,6650.78,4509.36,0.0,0.0,15807.31,44.66
100779,0.0,3699.28,10763.47,0.0,0.0,0.0,0.0,0.0
100780,0.0,0.0,0.0,1514.57,1916.5800000000002,1442.31,2825.31,0.0
100781,0.0,0.0,0.0,630.74,13735.869999999999,0.0,0.0,0.0
100782,0.0,750.98,554.39,0.0,329.88,4369.29,0.0,526.08
100783,0.0,6304.89,0.0,8789.99,809.23,2754.66,0.0,2445.66
100784,0.0,2342.57,2990.08,0.0,0.0,0.0,7212.93,0.0
100785,0.0,9027.27,17512.48,8778.46,3432.36,2503.68,5427.41,0.0
100786,2489.93,3260.59,9492.13,0.0,9359.14,0.0,0.0,0.0
100787,2716.23,8241.81,3417.37,0.0,0.0,1328.27,0.0,0.0
100788,0.0,0.0,4898.78,0.0,2132.46,0.0,0.0,0.0
100789,0.0,4934.96,2411.09,0.0,4898.94,3230.37,0.0,0.0
100790,395.45,0.0,0.0,1453.44,2386.41,1941.07,0.0,0.0
100791,0.0,0.0,19466.29,0.0,21900.75,0.0,0.0,4737.21
100792,0.0,0.0,2809.16,0.0,18291.98,6676.29,6771.83,4968.09
100793,2226.69,0.0,1934.3200000000002,9023.95,2554.88,0.0,0.0,7621.18
100794,0.0,0.0,0.0,4710.31,4332.98,0.0,0.0,0.0
100795,1018.53,7463.57,0.0,0.0,15103.05,0.0,2339.44,0.0
100796,5161.18,0.0,0.0,6619.46,79.77,0.0,8111.73,7945.91
100797,6618.86,1702.59,12362.029999999999,171.54,0.0,247.08,3455.3,0.0
100798,0.0,0.0,0.0,1799.05,3159.41,46177.43,182.72,0.0
100799,0.0,0.0,5341.3099999999995,0.0,10003.93,0.0,0.0,541.02
100800,6059.37,0.0,2674.35,2335.63,0.0,0.0,11813.49,0.0
100801,0.0,1418.34,3052.35,1290.28,11071.39,0.0,0.0,10091.69
100802,0.0,943.39,4527.32,5663.74,4585.74,0.0,0.0,0.0
100803,1139.0,0.0,0.0,926.0,18730.920000000002,499.55,0.0,315.64
100804,0.0,0.0,5214.39,0.0,0.0,1299.79,0.0,0.0
100805,0.0,4266.19,4923.18,12387.07,9332.86,19280.01,0.0,8130.96
100806,0.0,0.0,2120.8,0.0,1306.9,1176.56,0.0,0.0
100807,0.0,0.0,4071.62,2473.51,15521.16,3913.13,0.0,0.0
100808,0.0,883.88,6705.44,4748.719999999999,4227.89,680.8,0.0,3709.64
100809,698.11,2803.35,0.0,0.0,14598.17,0.0,2387.59,2535.86
100810,3040.8199999999997,0.0,5991.610000000001,0.0,0.0,0.0,0.0,1247.22
100811,0.0,1220.93,0.0,1163.51,4378.27,0.0,0.0,0.0
100812,0.0,0.0,15169.71,7235.45,0.0,18283.87,0.0,0.0
100813,13085.96,12447.76,3654.95,1024.27,499.78,76.96,6254.61,543.24
100814,1270.03,11108.11,0.0,0.0,3578.06,776.86,2957.91,0.0
100815,0.0,3997.33,1568.85,0.0,3806.49,147.56,4672.21,5363.969999999999
100816,0.0,0.0,3292.29,0.0,0.0,0.0,0.0,0.0
100817,0.0,2235.22,3299.48,0.0,5906.240000000001,0.0,447.06,0.0
100818,0.0,1994.0,16077.63,2236.82,0.0,1026.57,0.0,0.0
100819,0.0,263.01,787.61,299.03,3345.95,3603.41,0.0,2369.1
100820,0.0,9082.65,31.92,0.0,844.59,5780.15,0.0,0.0
100821,0.0,1544.41,20209.86,7122.28,0.0,5044.41,12119.71,0.0
100822,0.0,7504.73,6136.4400000000005,6105.36,838.43,0.0,0.0,20.48
100823,0.0,7583.59,1619.31,9830.42,2367.32,0.0,0.0,8400.92
100824,0.0,0.0,5344.51,0.0,0.0,0.0,0.0,8334.86
100825,0.0,935.76,7448.46,11476.93,2535.46,2762.6800000000003,6510.98,0.0
100826,0.0,3335.6,13275.289999999999,0.0,10229.07,4143.76,4253.3,0.0
100827,104533.4,0.0,2183.89,0.0,387.71000000000004,4539.09,1189.38,3180.66
100828,15817.88,0.0,3626.33,0.0,0.0,0.0,0.0,3147.25
100829,0.0,0.0,2696.95,1769.64,0.0,7293.32,0.0,9039.699999999999
100830,781.96,0.0,0.0,948.67,2231.55,0.0,1823.63,1033.54
100831,0.0,0.0,1769.4,0.0,3245.5499999999997,783.66,0.0,8367.75
100832,0.0,0.0,854.82,0.0,7112.73,0.0,3896.9700000000003,3954.99
100833,5304.86,1353.47,0.0,1648.57,0.0,0.0,0.0,819.78
100834,4230.33,2758.13,0.0,0.0,2031.93,0.0,5612.46,8480.18
100835,0.0,113.6,1812.3,1635.45,226.44,0.0,5963.28,0.0
100836,0.0,0.0,0.0,3150.95,1195.1,3734.38,0.0,6530.299999999999
100837,0.0,0.0,0.0,0.0,6057.0199999999995,0.0,3755.73,44.55
100838,14715.45,0.0,3348.71,5090.6,15299.76,4492.16,0.0,0.0
100839,0.0,0.0,228.12,0.0,0.0,0.0,3793.4900000000002,1390.87
100840,2669.26,0.0,0.0,0.0,0.0,0.0,10815.26,2280.14
100841,0.0,8042.48,36312.74,4615.06,701.38,0.0,0.0,1529.2
100842,0.0,0.0,5036.85,207.39,0.0,4659.94,844.84,0.0
100843,2325.8199999999997,5610.0,0.0,0.0,0.0,0.0,0.0,1860.09
100844,0.0,0.0,1983.9099999999999,0.0,2689.3900000000003,0.0,0.0,0.0
100845,0.0,0.0,17357.059999999998,1516.95,9034.65,0.0,0.0,844.2
100846,2418.67,1003.52,16014.69,2479.72,8939.06,0.0,2325.31,0.0
100847,1053.4,8258.14,5369.9,2491.83,5251.58,0.0,0.0,5487.86
100848,262.06,3088.22,0.0,4580.38,0.0,8846.87,0.0,2448.37
100849,1049.8,0.0,115.32,3743.17,1915.75,7686.85,744.94,7271.39
100850,0.0,0.0,286.28,0.0,0.0,0.0,4897.25,0.0
100851,2625.11,0.0,5439.6,0.0,10383.32,11037.22,3338.22,0.0
100852,0.0,148.65,0.0,0.0,2115.68,0.0,0.0,253.44
100853,7146.44,0.0,0.0,0.0,0.0,0.0,0.0,7837.34
100854,9788.01,0.0,2982.0299999999997,3617.99,3331.48,0.0,776.77,0.0
100855,0.0,0.0,782.18,1217.39,1306.34,5433.61,4389.76,0.0
100856,0.0,0.0,804.65,0.0,1371.02,0.0,3743.81,609.16
100857,231.97,850.61,9207.27,8677.25,0.0,0.0,857.15,0.0
100858,15052.689999999999,1306.54,20915.39,0.0,12409.67,6.74,3341.84,0.0
100859,1176.96,0.0,0.0,6897.79,0.0,0.0,0.0,0.0
100860,0.0,4383.95,0.0,12696.8,20113.87,0.0,630.02,0.0
100861,10407.66,0.0,12974.14,0.0,5138.53,5049.52,5015.37,1284.48
100862,744.12,0.0,8774.25,12840.18,5444.07,0.0,0.0,25881.13
100863,0.0,0.0,0.0,0.0,11655.31,4573.81,0.0,23370.09
100864,3862.31,0.0,4494.23,423.87,3635.5299999999997,33.61,8548.85,0.0
100865,2149.14,0.0,0.0,0.0,0.0,0.0,9932.55,0.0
100866,0.0,1155.31,923.53,19740.51,0.0,0.0,0.0,0.0
100867,0.0,5472.05,9896.82,11407.78,3705.73,1943.71,2994.27,337.59
100868,0.0,0.0,0.0,0.0,6474.07,1749.09,3082.98,0.0
100869,353.45,4844.3,394.47,0.0,0.0,1291.56,0.0,263.34
100870,0.0,0.0,6113.67,10032.560000000001,7155.139999999999,0.0,0.0,0.0
100871,0.0,0.0,0.0,6439.32,1667.24,12309.96,0.0,1269.08
100872,0.0,0.0,5001.07,3324.0,0.0,0.0,0.0,0.0
100873,0.0,0.0,1389.95,0.0,6991.51,0.0,0.0,0.0
100874,5663.61,0.0,0.0,5985.52,4068.74,1345.06,5705.030000000001,0.0
100875,0.0,3504.45,358.53,2421.63,0.0,0.0,1707.92,397.77
100876,0.0,0.0,1680.3,395.31,1176.77,0.0,4991.09,0.0
100877,1179.62,49.37,6854.18,5952.85,7464.96,435.7,4862.54,0.0
100878,0.0,0.0,3464.9100000000003,45833.8,0.0,0.0,0.0,6663.070000000001
100879,0.0,7826.0,7017.51,0.0,0.0,0.0,0.0,8909.55
100880,386.76,9371.39,0.0,0.0,7578.530000000001,1402.49,0.0,0.0
100881,3202.7700000000004,0.0,170.37,18.52,0.0,0.0,0.0,0.0
100882,0.0,2471.0799999999995,19583.84,0.0,0.0,0.0,4283.21,3149.65
100883,0.0,4184.34,0.0,0.0,6525.02,0.0,0.0,0.0
100884,0.0,6552.52,27030.480000000003,0.0,2654.4,4513.25,5097.6900000000005,1202.83
100885,2995.04,18759.2,6299.47,0.0,2412.81,0.0,0.0,689.89
100886,0.0,0.0,0.0,0.0,0.0,6367.09,0.0,0.0
100887,2290.98,0.0,2829.12,0.0,2735.08,3776.17,690.58,5938.54
100888,0.0,0.0,0.0,0.0,0.0,259.83,2390.55,0.0
100889,0.0,0.0,0.0,0.0,3424.38,0.0,0.0,0.0
100890,3551.42,0.0,1750.47,0.0,8551.71,0.0,0.0,4923.62
100891,0.0,0.0,3782.62,2036.31,226.51,13254.56,4074.97,0.0
100892,4579.650000000001,0.0,0.0,0.0,0.0,0.0,2880.5600000000004,7396.25
100893,10438.29,1810.17,0.0,0.0,261.61,0.0,0.0,0.0
100894,10320.78,0.0,14925.84,0.0,0.0,0.0,0.0,2715.48
100895,0.0,6546.25,4576.81,4581.6,3048.49,0.0,0.0,1864.57
100896,2442.28,0.0,22832.89,0.0,9499.76,972.9,0.0,1542.55
100897,7915.28,4528.99,0.0,2746.27,1835.44,0.0,0.0,1070.66
100898,12058.98,0.0,0.0,0.0,0.0,1249.55,0.0,10712.74
100899,1433.46,0.0,170.82,10137.73,0.0,5076.55,0.0,0.0
100900,0.0,1420.9,8005.39,2982.89,1840.66,353.12,0.0,2251.7599999999998
100901,0.0,0.0,0.0,0.0,0.0,0.0,11980.939999999999,11408.990000000002
100902,0.0,5302.66,0.0,9127.72,0.0,15422.84,0.0,12228.130000000001
100903,0.0,0.0,3886.51,0.0,5825.59,557.33,1316.13,88.78
100904,4291.63,452.88,0.0,6691.52,0.0,0.0,444.72,0.0
100905,35.77,0.0,455.42,0.0,978.26,3572.38,0.0,0.0
100906,6384.84,0.0,0.0,1159.0,0.0,0.0,7975.59,9313.36
100907,0.0,0.0,710.69,2176.47,0.0,0.0,442.94,6917.5
100908,6100.77,0.0,4575.32,0.0,0.0,0.0,0.0,2886.61
100909,8371.939999999999,581.86,8237.09,0.0,0.0,0.0,329.5,0.0
100910,0.0,0.0,9417.66,0.0,0.0,7361.860000000001,0.0,0.0
100911,0.0,4964.41,13071.94,0.0,10397.87,0.0,0.0,0.0
100912,0.0,760.36,0.0,0.0,8385.48,0.0,358.95,0.0
100913,9516.17,3186.08,3449.99,0.0,7868.45,0.0,0.0,0.0
100914,0.0,649.87,0.0,35.43,2968.69,0.0,0.0,0.0
100915,0.0,5715.22,5628.76,837.06,0.0,5411.65,0.0,7662.12
100916,0.0,4716.41,1465.37,6673.959999999999,3050.3,10655.61,0.0,0.0
100917,0.0,8393.36,6119.25,0.0,15246.279999999999,0.0,1029.45,0.0
100918,1836.41,0.0,200.76,0.0,3267.16,331.88,0.0,0.0
100919,0.0,0.0,0.0,14503.13,7744.69,0.0,0.0,0.0
100920,0.0,0.0,184.86,0.0,9689.720000000001,0.0,0.0,0.0
100921,2496.33,0.0,1715.0,0.0,0.0,0.0,15031.89,0.0
100922,0.0,11126.99,0.0,0.0,10774.25,0.0,0.0,0.0
100923,6957.8,3028.64,6939.65,0.0,2319.91,6072.07,402.05,3533.17
100924,42031.4,0.0,11908.6,0.0,20334.05,0.0,0.0,0.0
100925,10627.83,0.0,0.0,0.0,0.0,0.0,0.0,3657.9
100926,2409.92,0.0,0.0,0.0,3108.64,0.0,2138.05,0.0
100927,0.0,0.0,5819.3099999999995,0.0,0.0,4021.88,0.0,9881.3
100928,0.0,0.0,0.0,3651.15,3243.8799999999997,5221.45,10623.31,0.0
100929,0.0,0.0,11110.07,5566.11,7274.0599999999995,4586.1,2434.34,0.0
100930,3967.0099999999998,0.0,16694.03,0.0,0.0,1990.73,5160.469999999999,800.28
100931,1674.81,0.0,3133.56,1850.47,9266.37,6549.69,0.0,8816.59
100932,4120.71,0.0,0.0,0.0,1886.38,11155.42,3834.14,0.0
100933,1249.59,0.0,6036.76,2927.21,4037.65,7451.27,3936.69,0.0
100934,0.0,3205.26,2903.92,0.0,404.17,0.0,0.0,0.0
100935,0.0,2537.35,738.62,42.75,7500.17,9438.1,0.0,8789.22
100936,0.0,4252.14,0.0,0.0,6292.58,0.0,18212.8,0.0
100937,0.0,13805.29,9288.84,0.0,1884.62,1301.5,0.0,0.0
100938,0.0,1068.13,0.0,0.0,4114.68,4295.96,0.0,7989.87
100939,0.0,0.0,3881.67,650.12,721.89,2841.18,0.0,0.0
100940,0.0,0.0,4342.84,0.0,19711.1,1161.38,0.0,2940.29
100941,0.0,962.16,2592.42,2202.9900000000002,0.0,646.05,5469.09,0.0
100942,76.24,0.0,0.0,8373.01,5298.1900000000005,0.0,1608.22,0.0
100943,0.0,0.0,11240.09,0.0,1478.29,0.0,5185.25,1046.11
100944,0.0,9978.3,3234.28,0.0,30209.6,7935.63,0.0,0.0
100945,23894.16,6586.43,18.46,0.0,826.03,0.0,362.54,3237.39
100946,0.0,0.0,6764.44,0.0,0.0,7095.77,641.92,938.09
100947,593.86,14643.720000000001,5792.5,263.47,8576.71,0.0,2236.9,13912.130000000001
100948,2583.5,0.0,12787.16,0.0,1738.93,3242.56,0.0,6256.47
100949,12101.8,0.0,5653.54,0.0,12420.240000000002,0.0,678.2,4949.030000000001
100950,0.0,4628.78,2627.38,0.0,557.69,0.0,46.41,14695.95
100951,0.0,0.0,9179.98,0.0,0.0,4185.9,0.0,7658.9400000000005
100952,3497.68,2891.07,5049.05,4934.07,0.0,0.0,0.0,369.41
100953,10382.779999999999,9795.73,18922.0,0.0,11162.75,0.0,1730.21,0.0
100954,0.0,0.0,0.0,917.7,12602.220000000001,7905.34,0.0,0.0
100955,4647.23,822.55,0.0,0.0,0.0,127.59,10732.17,7409.46
100956,0.0,5930.26,10461.44,0.0,6267.83,13767.01,0.0,0.0
100957,0.0,0.0,6033.94,6991.799999999999,6085.299999999999,1146.94,0.0,0.0
100958,3854.01,0.0,1422.84,2403.68,11280.589999999998,0.0,0.0,2000.91
100959,0.0,7135.320000000001,0.0,1013.01,3847.7,0.0,0.0,0.0
100960,2692.01,1590.0,3576.06,2677.25,0.0,4819.29,0.0,0.0
100961,0.0,0.0,188.94,3182.76,2804.26,2296.91,8930.2,0.0
100962,412.45,0.0,0.0,5376.1,12229.92,0.0,2101.7400000000002,6046.17
100963,2117.37,474.71,0.0,1982.5,0.0,624.97,0.0,0.0
100964,0.0,0.0,0.0,0.0,1393.98,13951.88,4362.07,0.0
100965,5164.27,0.0,0.0,7096.7,1880.37,6710.81,660.09,0.0
100966,0.0,0.0,6391.03,144.17,0.0,0.0,0.0,281.07
100967,5585.8,156.53,2221.53,0.0,0.0,1102.85,7.17,1850.59
100968,1804.05,0.0,11941.609999999999,7057.62,4857.78,0.0,6795.89,2298.77
100969,1823.53,0.0,6834.23,2174.78,0.0,9901.09,380.53,0.0
100970,0.0,0.0,1407.51,5546.51,0.0,0.0,0.0,13911.42
100971,0.0,2425.69,3850.31,0.0,9305.53,0.0,0.0,0.0
100972,0.0,1820.01,8288.38,0.0,7716.6,7831.01,586.45,1664.89
100973,0.0,463.24,7900.91,583.88,10950.88,6872.14,4870.0,0.0
100974,0.0,0.0,19885.59,0.0,0.0,0.0,5727.03,341.9
100975,0.0,2939.68,1585.37,3994.15,684.77,0.0,2902.53,3312.39
100976,7098.48,0.0,5826.780000000001,1232.46,2466.52,0.0,0.0,0.0
100977,0.0,7018.22,0.0,0.0,27776.260000000002,0.0,0.0,10211.07
100978,0.0,2534.51,1772.63,0.0,5053.41,218.19,0.0,1883.78
100979,0.0,0.0,7369.93,0.0,0.0,1980.99,0.0,0.0
100980,0.0,3628.12,7033.75,0.0,2714.08,0.0,2004.66,0.0
100981,0.0,3937.9100000000003,0.0,0.0,683.01,0.0,0.0,19625.69
100982,5321.07,0.0,3971.4500000000003,0.0,9588.95,879.44,0.0,1666.78
100983,0.0,1468.2,9400.8,2690.85,2435.36,0.0,2207.8,1785.39
100984,0.0,697.09,0.0,19043.06,3893.11,0.0,0.0,0.0
100985,2193.18,0.0,0.0,1549.73,761.58,0.0,4025.58,0.0
100986,2569.1,0.0,10492.35,0.0,3528.54,0.0,2157.05,0.0
100987,0.0,0.0,9264.29,19.35,745.32,10007.06,618.97,0.0
100988,1987.94,0.0,0.0,0.0,15150.19,0.0,1199.52,987.8
100989,0.0,8687.39,4569.33,0.0,1794.75,0.0,0.0,0.0
100990,1484.29,0.0,1579.56,0.0,7373.7,4825.099999999999,10577.86,0.0
100991,5815.81,0.0,8459.89,5946.23,13049.7,0.0,1351.52,18383.91
100992,0.0,4223.19,247.07,0.0,13157.31,0.0,19844.44,663.82
100993,0.0,779.27,5207.95,4237.65,0.0,0.0,4860.59,710.38
100994,0.0,101.61,0.0,6578.24,4738.62,0.0,4698.29,5970.16
100995,2510.24,2078.15,2850.98,1717.91,9244.55,2065.55,0.0,8446.52
100996,0.0,0.0,5332.76,15326.05,4395.76,0.0,13135.01,1163.44
100997,531.25,3867.24,0.0,2102.17,0.0,4592.74,0.0,0.0
100998,0.0,2561.26,0.0,0.0,0.0,15864.75,1301.59,0.0
100999,0.0,1791.12,13312.89,3734.39,0.0,0.0,0.0,0.0
101000,0.0,0.0,0.0,2756.09,0.0,0.0,6793.5,6546.57
101001,0.0,0.0,0.0,0.0,3157.88,0.0,0.0,6332.76
101002,1007.14,721.76,5650.34,7919.3,0.0,0.0,0.0,0.0
101003,0.0,2549.32,36913.45,1323.4099999999999,0.0,13410.46,4003.67,0.0
101004,1380.23,4705.66,1844.0700000000002,3692.68,12265.470000000001,0.0,0.0,0.0
101005,4233.38,0.0,18927.670000000002,0.0,8261.41,0.0,598.5,443.89
101006,0.0,0.0,4873.93,709.44,1704.41,23210.42,0.0,7.72
101007,0.0,0.0,563.2,10499.04,6071.3,0.0,1155.37,2909.36
101008,199.46,0.0,0.0,0.0,117.75,2796.29,1726.74,0.0
101009,1324.03,20247.54,2494.93,0.0,1400.18,0.0,0.0,2751.78
101010,0.0,8478.99,2850.24,0.0,6228.71,0.0,0.0,1434.61
101011,0.0,0.0,3442.78,0.0,8468.58,0.0,345.19,1652.47
101012,0.0,0.0,6543.7,0.0,13486.96,2100.85,0.0,7041.7
101013,5320.78,0.0,1215.5,0.0,13192.73,0.0,45883.4,0.0
101014,0.0,3170.61,0.0,419.59,0.0,0.0,0.0,5666.61
101015,3885.77,0.0,3039.6,4424.8,16877.77,0.0,402.66,21278.91
101016,0.0,0.0,2830.75,0.0,21432.68,7164.49,361.48,0.0
101017,5926.47,303.01,13041.35,0.0,0.0,813.17,8820.64,741.23
101018,95.38,0.0,2129.66,16035.75,0.0,0.0,0.0,0.0
101019,13969.32,0.0,0.0,0.0,2723.83,1431.62,0.0,0.0
101020,0.0,0.0,3397.44,9574.49,4960.23,250.16,0.0,3376.67
101021,18189.93,0.0,0.0,0.0,4511.1900000000005,0.0,1080.72,0.0
101022,666.56,4359.94,0.0,0.0,779.85,3507.97,0.0,5511.5
101023,6011.57,5643.84,0.0,0.0,2127.01,0.0,2495.31,1796.29
101024,4887.2,0.0,9417.970000000001,0.0,1188.56,0.0,0.0,81.8
101025,3886.79,534.09,0.0,0.0,19812.34,0.0,7303.39,0.0
101026,0.0,0.0,367.01,8061.79,10180.93,64.51,0.0,11815.86
101027,0.0,3335.62,0.0,0.0,0.0,0.0,3071.7700000000004,0.0
101028,1209.6,12961.94,7628.0599999999995,0.0,3984.99,6025.13,0.0,1393.63
101029,0.0,0.0,8211.73,21944.45,0.0,40.54,1541.01,16932.71
101030,0.0,0.0,0.0,0.0,1972.51,0.0,0.0,0.0
101031,0.0,10278.24,3129.64,0.0,1630.23,463.6,7372.66,0.0
101032,0.0,0.0,0.0,0.0,195.03,1623.71,0.0,0.0
101033,0.0,3063.45,1316.57,637.2,12518.599999999999,0.0,3108.58,0.0
101034,3881.62,2511.84,0.0,1365.26,0.0,3347.25,0.0,0.0
101035,509.18,0.0,10730.61,0.0,5545.93,2590.04,1411.37,0.0
101036,0.0,0.0,2407.84,0.0,0.0,14256.07,13711.0,1270.43
101037,12227.79,3521.1800000000003,7597.48,4847.65,19274.18,3664.2,226.54,0.0
101038,0.0,7043.5,0.0,21198.1,9219.24,1995.51,6071.59,0.0
101039,0.0,0.0,1239.35,0.0,11370.67,8417.44,0.0,5759.41
101040,0.0,4687.57,2491.34,3105.81,3858.07,9528.74,0.0,691.85
101041,0.0,0.0,0.0,0.0,14800.66,845.12,2146.54,4154.2
101042,0.0,17030.96,5354.01,0.0,0.0,0.0,2698.82,3137.19
101043,3683.72,5875.19,0.0,0.0,0.0,1910.07,22848.98,0.0
101044,1458.0,0.0,2957.8500000000004,0.0,1399.33,9196.98,0.0,7930.85
101045,0.0,0.0,0.0,469.2,0.0,5457.7,8476.42,0.0
101046,0.0,957.72,5151.97,5109.55,0.0,0.0,3617.57,245.06
101047,0.0,0.0,7444.030000000001,0.0,4572.76,0.0,14450.41,0.0
101048,8978.509999999998,0.0,9837.75,5772.02,0.0,0.0,0.0,6073.65
101049,913.18,856.03,13022.619999999999,0.0,7578.71,4487.66,0.0,0.0
101050,0.0,0.0,12209.36,0.0,2731.67,0.0,1131.86,0.0
101051,0.0,0.0,0.0,0.0,3936.07,0.0,5707.03,0.0
101052,0.0,0.0,0.0,622.81,0.0,1445.92,3408.7,0.0
101053,6990.02,8590.84,6041.110000000001,1791.36,5741.24,0.0,9521.48,0.0
101054,0.0,0.0,1.83,3350.21,4770.51,0.0,8136.99,5808.0599999999995
101055,7738.94,0.0,2973.05,0.0,0.0,1240.77,833.09,10961.289999999999
