customer_id,age,gender,city,account_tenure_months,credit_limit,credit_score,utilization_ratio,high_utilization_flag,total_spend,avg_transaction_value,max_transaction_value,transaction_count,high_value_txn_count,avg_monthly_spend,last_month_spend,first_month_spend,spend_change_ratio,spend_dining,spend_electronics,spend_entertainment,spend_fuel,spend_groceries,spend_online shopping,spend_travel,spend_utilities,total_repaid,avg_payment_delay,max_payment_delay,delayed_payment_count,severe_delay_count,net_spend_to_limit_ratio,repaid_ratio,churn_risk_flag,high_value_customer_flag,spend_drop_flag,low_recent_spend_flag,frequent_delay_flag,severe_delay_flag,credit_stress_flag,low_credit_score_flag,low_transaction_flag,no_recent_activity_flag,churn_signal_count,churn_risk_level,priority_retention_flag,data_validation_passed
100790,30,Male,Hyderabad,98,150000.0,606.0,0.7,False,6176.37,1544.0925,2386.41,4.0,0.0,2058.79,1453.44,2386.41,-0.3909512615183476,395.45,0.0,0.0,1453.44,2386.41,1941.07,0.0,0.0,4152.12,30.0,30.0,1.0,1.0,0.0411758,0.6722589482171567,True,False,True,False,False,True,False,False,False,False,2,Medium Risk,False,True
100791,30,Female,Mumbai,28,75000.0,606.0,0.33,False,46104.25,6586.321428571428,15129.87,7.0,0.0,7684.041666666667,4074.66,12000.73,-0.6604656550059871,0.0,0.0,19466.29,0.0,21900.75,0.0,0.0,4737.21,20623.98,10.0,30.0,1.0,1.0,0.6147233333333333,0.4473335972280213,True,True,True,False,False,True,False,False,False,False,2,Medium Risk,False,True
100792,39,Male,Hyderabad,11,100000.0,559.0,0.62,False,39517.35,6586.224999999999,9890.9,6.0,0.0,7903.469999999999,9485.45,9890.9,-0.040992225176677444,0.0,0.0,2809.16,0.0,18291.98,6676.29,6771.83,4968.09,47978.850000000006,5.0,30.0,1.0,1.0,0.3951735,1.2141211391958218,False,True,False,False,False,True,False,True,False,False,2,Medium Risk,False,True
100793,37,Male,Pune,37,75000.0,344.0,0.98,True,23361.02,2920.1275,5907.96,8.0,0.0,3893.5033333333336,2554.88,311.89,7.191606014941166,2226.69,0.0,1934.3200000000002,9023.95,2554.88,0.0,0.0,7621.18,0.0,0.0,0.0,0.0,0.0,0.31148026666666667,0.0,True,False,False,False,False,False,True,True,False,False,2,Medium Risk,False,True
100794,41,Male,Hyderabad,111,200000.0,630.0,0.59,False,9043.29,3014.4300000000003,4332.98,3.0,0.0,4521.645,6703.74,2339.55,1.8653971917676473,0.0,0.0,0.0,4710.31,4332.98,0.0,0.0,0.0,3346.16,15.0,15.0,1.0,0.0,0.045216450000000005,0.370015779655413,True,False,False,False,False,False,False,False,False,False,0,Low Risk,False,True
100795,34,Male,Pune,23,300000.0,464.0,1.14,True,25924.59,4320.765,12131.66,6.0,0.0,6481.1475,7463.57,12131.66,-0.38478575891510314,1018.53,7463.57,0.0,0.0,15103.05,0.0,2339.44,0.0,38069.06,22.5,30.0,3.0,3.0,0.0864153,1.468453695892587,True,False,True,False,True,True,True,True,False,False,5,High Risk,False,True
100796,29,Male,Pune,20,100000.0,492.0,1.02,True,27918.05,3489.75625,7945.91,8.0,0.0,3988.2928571428574,1921.0,79.77,23.081734988090762,5161.18,0.0,0.0,6619.46,79.77,0.0,8111.73,7945.91,43907.83,11.666666666666666,30.0,2.0,1.0,0.2791805,1.57273985826374,True,False,False,True,True,True,True,True,False,False,5,High Risk,False,True
100797,66,Male,Pune,45,75000.0,820.0,0.43,False,24557.4,3069.675,7036.3,8.0,0.0,3508.2000000000003,1348.66,7028.32,-0.8081106153390853,6618.86,1702.59,12362.029999999999,171.54,0.0,247.08,3455.3,0.0,25541.800000000003,1.6666666666666667,5.0,1.0,0.0,0.327432,1.0400856768224649,True,False,True,True,False,False,False,False,False,False,2,Medium Risk,False,True
100798,21,Male,Pune,101,100000.0,700.0,0.51,False,51318.61,8553.101666666667,39847.4,6.0,1.0,12829.652500000002,182.72,1468.51,-0.8755745619709774,0.0,0.0,0.0,1799.05,3159.41,46177.43,182.72,0.0,2667.12,0.0,0.0,0.0,0.0,0.5131861,0.05197178957107373,True,True,True,True,False,False,False,False,False,False,2,Medium Risk,False,True
100799,65,Male,Pune,78,300000.0,673.0,0.54,False,15886.26,3971.565,10003.93,4.0,0.0,5295.420000000001,1084.27,4257.04,-0.7452995508616316,0.0,0.0,5341.3099999999995,0.0,10003.93,0.0,0.0,541.02,0.0,0.0,0.0,0.0,0.0,0.0529542,0.0,True,False,True,True,False,False,False,False,False,False,2,Medium Risk,False,True
100800,33,Female,Mumbai,106,50000.0,364.0,0.77,False,22882.839999999997,3813.806666666666,11813.49,6.0,0.0,4576.568,2335.63,6241.0,-0.6257602948245473,6059.37,0.0,2674.35,2335.63,0.0,0.0,11813.49,0.0,24640.8,20.0,30.0,2.0,2.0,0.4576567999999999,1.0768243801905708,True,False,True,False,True,True,False,True,False,False,4,High Risk,False,True
100801,24,Female,Pune,79,150000.0,686.0,0.38,False,26924.05,2991.561111111111,10091.69,9.0,0.0,5384.8099999999995,105.61,5586.219999999999,-0.9810945505189557,0.0,1418.34,3052.35,1290.28,11071.39,0.0,0.0,10091.69,22118.4,8.333333333333334,15.0,2.0,0.0,0.17949366666666666,0.821510879678206,True,False,True,True,True,False,False,False,False,False,3,Medium Risk,False,True
100802,21,Female,Mumbai,89,75000.0,794.0,1.16,True,15720.189999999999,3144.0379999999996,5663.74,5.0,0.0,3930.0474999999997,5663.74,4527.32,0.25101384483535516,0.0,943.39,4527.32,5663.74,4585.74,0.0,0.0,0.0,43352.24,8.333333333333334,15.0,3.0,0.0,0.2096025333333333,2.757742749928595,True,False,False,False,True,False,True,False,False,False,2,Medium Risk,False,True
100803,69,Male,Pune,11,200000.0,714.0,0.75,False,21611.11,2701.38875,8399.2,8.0,0.0,3601.851666666667,3203.89,1765.87,0.8143408065146359,1139.0,0.0,0.0,926.0,18730.920000000002,499.55,0.0,315.64,4417.83,5.0,5.0,1.0,0.0,0.10805555,0.20442402079300878,False,False,False,False,False,False,False,False,False,False,0,Low Risk,False,True
100804,60,Male,Hyderabad,117,50000.0,606.0,0.51,False,6514.18,2171.3933333333334,3554.88,3.0,0.0,2171.3933333333334,1299.79,1659.51,-0.2167627793746347,0.0,0.0,5214.39,0.0,0.0,1299.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302836,0.0,False,False,False,False,False,False,False,False,False,False,0,Low Risk,False,True
100805,52,Female,Kolkata,68,75000.0,565.0,0.79,False,58320.27,5301.842727272727,19280.01,11.0,1.0,8331.467142857142,22405.809999999998,12123.310000000001,0.8481594548023597,0.0,4266.19,4923.18,12387.07,9332.86,19280.01,0.0,8130.96,40860.79,11.666666666666666,30.0,2.0,1.0,0.7776036,0.7006275862577455,True,True,False,False,True,True,False,True,False,False,3,Medium Risk,False,True
100806,54,Female,Pune,72,50000.0,627.0,0.5,False,4604.26,920.8520000000001,1306.9,5.0,0.0,920.8520000000001,656.07,1306.9,-0.49799525594919275,0.0,0.0,2120.8,0.0,1306.9,1176.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0920852,0.0,True,False,True,False,False,False,False,False,False,False,1,Low Risk,False,True
100807,48,Female,Delhi,111,200000.0,791.0,0.99,True,25979.42,5195.884,9907.15,5.0,0.0,6494.855,5614.01,12380.66,-0.5465500223736053,0.0,0.0,4071.62,2473.51,15521.16,3913.13,0.0,0.0,12941.73,30.0,30.0,1.0,1.0,0.1298971,0.4981531535346055,True,False,True,False,False,True,True,False,False,False,3,Medium Risk,False,True
100808,51,Male,Pune,16,75000.0,516.0,0.7,False,20956.37,2328.4855555555555,4227.89,9.0,0.0,4191.274,13955.220000000001,1110.77,11.563555011388496,0.0,883.88,6705.44,4748.719999999999,4227.89,680.8,0.0,3709.64,20828.08,10.0,30.0,1.0,1.0,0.27941826666666664,0.9938782336826465,False,False,False,False,False,True,False,True,False,False,2,Medium Risk,False,True
100809,28,Female,Pune,48,300000.0,619.0,0.1,False,23023.08,2877.885,11117.06,8.0,0.0,2877.8849999999998,2535.86,1426.16,0.7781034386043642,698.11,2803.35,0.0,0.0,14598.17,0.0,2387.59,2535.86,38497.81,11.25,30.0,2.0,1.0,0.07674360000000001,1.6721398700781995,True,False,False,False,True,True,False,False,False,False,2,Medium Risk,False,True
100810,59,Female,Hyderabad,22,300000.0,698.0,0.25,False,10279.65,2055.93,3836.86,5.0,0.0,2569.9125,1784.6,3401.9700000000003,-0.4754215939587945,3040.8199999999997,0.0,5991.610000000001,0.0,0.0,0.0,0.0,1247.22,3486.6,15.0,15.0,1.0,0.0,0.0342655,0.33917497191052226,True,False,True,False,False,False,False,False,False,False,1,Low Risk,False,True
100811,46,Male,Chennai,101,200000.0,404.0,1.04,True,6762.710000000001,2254.236666666667,4378.27,3.0,0.0,2254.236666666667,1220.93,1163.51,0.04935067167450222,0.0,1220.93,0.0,1163.51,4378.27,0.0,0.0,0.0,51269.93,10.0,30.0,3.0,1.0,0.033813550000000005,7.581269934685946,True,False,False,False,True,True,True,True,False,False,4,High Risk,False,True
100812,54,Female,Hyderabad,9,100000.0,629.0,0.7,False,40689.03,8137.806,18283.87,5.0,1.0,10172.2575,7235.45,18348.7,-0.6056696114711124,0.0,0.0,15169.71,7235.45,0.0,18283.87,0.0,0.0,15063.55,22.5,30.0,2.0,1.0,0.4068903,0.37021157791178605,True,True,True,False,True,True,False,False,False,False,3,Medium Risk,False,True
100813,23,Male,Delhi,68,200000.0,606.0,1.14,True,37587.53,2891.3484615384614,7705.58,13.0,0.0,6264.588333333333,5318.92,2848.0,0.8675983146067416,13085.96,12447.76,3654.95,1024.27,499.78,76.96,6254.61,543.24,0.0,0.0,0.0,0.0,0.0,0.18793764999999998,0.0,True,False,False,False,False,False,True,False,False,False,1,Low Risk,False,True
100814,32,Male,Chennai,73,100000.0,898.0,0.13,False,19690.97,3281.8283333333334,8159.55,6.0,0.0,3938.1940000000004,8159.55,3578.06,1.2804396796029132,1270.03,11108.11,0.0,0.0,3578.06,776.86,2957.91,0.0,11078.080000000002,5.0,10.0,1.0,0.0,0.19690970000000002,0.5625969670361592,False,False,False,False,False,False,False,False,False,False,0,Low Risk,False,True
100815,21,Male,Bengaluru,86,75000.0,613.0,0.39,False,19556.41,2444.55125,4672.21,8.0,0.0,2793.772857142857,1019.09,147.56,5.906275413391163,0.0,3997.33,1568.85,0.0,3806.49,147.56,4672.21,5363.969999999999,15780.64,10.0,30.0,1.0,1.0,0.26075213333333336,0.806929288146444,False,False,False,True,False,True,False,False,False,False,2,Medium Risk,False,True
100816,64,Female,Bengaluru,46,100000.0,606.0,0.27,False,3292.29,3292.29,3292.29,1.0,0.0,3292.29,3292.29,3292.29,0.0,0.0,0.0,3292.29,0.0,0.0,0.0,0.0,0.0,41449.409999999996,6.0,15.0,3.0,0.0,0.0329229,12.589841721112052,False,False,False,False,True,False,False,False,True,False,2,Medium Risk,False,True
100817,25,Female,Delhi,88,75000.0,761.0,0.69,False,11888.0,2377.6,5802.93,5.0,0.0,2377.6,447.06,2235.22,-0.7999928418679145,0.0,2235.22,3299.48,0.0,5906.240000000001,0.0,447.06,0.0,0.0,0.0,0.0,0.0,0.0,0.15850666666666666,0.0,True,False,True,True,False,False,False,False,False,False,2,Medium Risk,False,True
100818,50,Male,Hyderabad,10,75000.0,883.0,0.49,False,21335.02,2666.8775,9876.9,8.0,0.0,3555.8366666666666,1994.0,9876.9,-0.7981147931030992,0.0,1994.0,16077.63,2236.82,0.0,1026.57,0.0,0.0,17977.29,7.5,15.0,1.0,0.0,0.28446693333333334,0.8426188491972354,True,False,True,False,False,False,False,False,False,False,1,Low Risk,False,True
100819,50,Female,Mumbai,37,150000.0,785.0,0.23,False,10668.109999999999,1778.0183333333332,3603.41,6.0,0.0,2133.6220000000003,3345.95,299.03,10.189345550613652,0.0,263.01,787.61,299.03,3345.95,3603.41,0.0,2369.1,34448.619999999995,11.666666666666666,30.0,2.0,1.0,0.07112073333333332,3.229121184539717,True,False,False,False,True,True,False,False,False,False,2,Medium Risk,False,True
100820,37,Female,Delhi,91,75000.0,606.0,0.79,False,15739.31,3147.862,9082.65,5.0,0.0,3147.862,844.59,31.92,25.459586466165415,0.0,9082.65,31.92,0.0,844.59,5780.15,0.0,0.0,26444.32,1.25,5.0,1.0,0.0,0.20985746666666666,1.6801448093976166,False,False,False,True,False,False,False,False,False,False,1,Low Risk,False,True
100821,68,Female,Kolkata,75,100000.0,606.0,0.67,False,46040.67,7673.445,20209.86,6.0,1.0,9208.134,12119.71,24893.31,-0.5131338500183383,0.0,1544.41,20209.86,7122.28,0.0,5044.41,12119.71,0.0,73222.95,7.0,30.0,2.0,1.0,0.4604067,1.59039714235262,True,True,True,False,True,True,False,False,False,False,3,Medium Risk,False,True
100822,67,Female,Chennai,40,150000.0,328.0,0.37,False,20605.44,3434.24,7504.73,6.0,0.0,5151.36,6105.36,4720.43,0.29339064449636987,0.0,7504.73,6136.4400000000005,6105.36,838.43,0.0,0.0,20.48,25973.24,22.5,30.0,2.0,1.0,0.13736959999999998,1.2605040222387875,True,False,False,False,True,True,False,True,False,False,3,Medium Risk,False,True
100823,43,Male,Chennai,27,150000.0,570.0,0.6,False,29801.56,4966.926666666667,8497.01,6.0,0.0,7450.389999999999,8400.92,8917.0,-0.0578759672535606,0.0,7583.59,1619.31,9830.42,2367.32,0.0,0.0,8400.92,29578.489999999998,18.333333333333332,30.0,3.0,1.0,0.19867706666666668,0.992514821371767,True,False,False,False,True,True,False,True,False,False,3,Medium Risk,False,True
100824,35,Female,Pune,70,75000.0,800.0,0.91,True,13679.37,4559.79,8334.86,3.0,0.0,4559.79,5059.33,285.18,16.74083035275966,0.0,0.0,5344.51,0.0,0.0,0.0,0.0,8334.86,0.0,0.0,0.0,0.0,0.0,0.18239160000000001,0.0,True,False,False,False,False,False,True,False,False,False,1,Low Risk,False,True
100825,57,Male,Bengaluru,89,200000.0,552.0,0.29,False,31670.27,2639.1891666666666,6510.98,12.0,0.0,4524.324285714285,4305.88,4146.32,0.03848231684964026,0.0,935.76,7448.46,11476.93,2535.46,2762.6800000000003,6510.98,0.0,45054.590000000004,15.0,30.0,3.0,1.0,0.15835135,1.4226146477437673,True,False,False,False,True,True,False,True,False,False,3,Medium Risk,False,True
100826,41,Male,Chennai,27,200000.0,684.0,0.39,False,35237.020000000004,3915.224444444445,8800.98,9.0,0.0,5872.836666666667,4143.76,5562.71,-0.2550825047503824,0.0,3335.6,13275.289999999999,0.0,10229.07,4143.76,4253.3,0.0,23604.17,5.0,10.0,1.0,0.0,0.1761851,0.6698685076093267,False,False,False,False,False,False,False,False,False,False,0,Low Risk,False,True
100827,34,Female,Delhi,117,300000.0,359.0,0.45,False,116014.13,14501.76625,104533.4,8.0,1.0,23202.825999999997,6233.51,1189.38,4.240974289125426,104533.4,0.0,2183.89,0.0,387.71000000000004,4539.09,1189.38,3180.66,0.0,0.0,0.0,0.0,0.0,0.3867137666666667,0.0,False,True,False,True,False,False,False,True,False,False,2,Medium Risk,False,True
100828,22,Male,Chennai,16,150000.0,406.0,0.91,True,22591.46,7530.486666666667,15817.88,3.0,0.0,11295.73,18965.129999999997,3626.33,4.22984118930158,15817.88,0.0,3626.33,0.0,0.0,0.0,0.0,3147.25,19712.699999999997,10.0,15.0,3.0,0.0,0.15060973333333333,0.8725730873524773,True,False,False,False,True,False,True,True,False,False,3,Medium Risk,False,True
100829,31,Female,Delhi,82,75000.0,519.0,1.02,True,20799.609999999997,3466.601666666666,8857.88,6.0,0.0,4159.9220000000005,8857.88,1773.41,3.994829170919302,0.0,0.0,2696.95,1769.64,0.0,7293.32,0.0,9039.699999999999,33744.08,11.666666666666666,30.0,2.0,1.0,0.2773281333333333,1.6223419573732396,True,False,False,False,True,True,True,True,False,False,4,High Risk,False,True
100830,59,Female,Mumbai,111,200000.0,740.0,0.48,False,6819.35,1363.8700000000001,2231.55,5.0,0.0,1704.8375,1033.54,2231.55,-0.5368510676435662,781.96,0.0,0.0,948.67,2231.55,0.0,1823.63,1033.54,30467.32,12.5,15.0,2.0,0.0,0.03409675,4.467774787919669,True,False,True,False,True,False,False,False,False,False,2,Medium Risk,False,True
100831,58,Male,Pune,8,75000.0,863.0,0.39,False,14166.359999999999,2833.272,8367.75,5.0,0.0,2833.272,1769.4,789.81,1.2402856383180767,0.0,0.0,1769.4,0.0,3245.5499999999997,783.66,0.0,8367.75,27164.78,11.25,30.0,3.0,1.0,0.1888848,1.9175553917873047,True,False,False,False,True,True,False,False,False,False,2,Medium Risk,False,True
100832,54,Male,Bengaluru,14,75000.0,871.0,1.07,True,15819.51,2259.93,4992.99,7.0,0.0,3954.8774999999996,4992.99,7943.74,-0.3714560144214186,0.0,0.0,854.82,0.0,7112.73,0.0,3896.9700000000003,3954.99,14206.94,2.5,5.0,1.0,0.0,0.2109268,0.8980644786090087,True,False,True,False,False,False,True,False,False,False,2,Medium Risk,False,True
100833,58,Male,Chennai,65,150000.0,845.0,1.2,True,9126.68,2281.67,5304.86,4.0,0.0,2281.67,819.78,5304.86,-0.8454662328506314,5304.86,1353.47,0.0,1648.57,0.0,0.0,0.0,819.78,31553.99,7.5,30.0,1.0,1.0,0.06084453333333333,3.4573349783272778,True,False,True,True,False,True,True,False,False,False,4,High Risk,False,True
100834,54,Male,Delhi,81,300000.0,395.0,0.82,True,23113.03,2889.12875,5612.46,8.0,0.0,3301.8614285714284,5395.68,1429.56,2.77436414001511,4230.33,2758.13,0.0,0.0,2031.93,0.0,5612.46,8480.18,35441.68,13.75,30.0,4.0,1.0,0.07704343333333333,1.5334069137624968,True,False,False,False,True,True,True,True,False,False,4,High Risk,False,True
100835,38,Female,Hyderabad,92,150000.0,388.0,1.19,True,9751.07,1950.214,5963.28,5.0,0.0,1950.214,5963.28,1635.45,2.6462624965605794,0.0,113.6,1812.3,1635.45,226.44,0.0,5963.28,0.0,32109.79,3.3333333333333335,5.0,2.0,0.0,0.06500713333333333,3.292950414672441,True,False,False,False,True,False,True,True,False,False,3,Medium Risk,False,True
100836,50,Female,Bengaluru,19,50000.0,530.0,0.81,True,14610.73,2087.247142857143,4152.49,7.0,0.0,2435.1216666666664,2680.65,3150.95,-0.14925657341436702,0.0,0.0,0.0,3150.95,1195.1,3734.38,0.0,6530.299999999999,13055.49,15.0,30.0,1.0,1.0,0.2922146,0.8935549421555254,True,False,False,False,False,True,True,True,False,False,3,Medium Risk,False,True
100837,35,Female,Mumbai,102,200000.0,574.0,0.89,True,9857.3,2464.325,5569.37,4.0,0.0,3285.7666666666664,44.55,5569.37,-0.9920008905854701,0.0,0.0,0.0,0.0,6057.0199999999995,0.0,3755.73,44.55,16559.0,15.0,15.0,1.0,0.0,0.0492865,1.679871770160186,True,False,True,True,False,False,True,True,False,False,4,High Risk,False,True
100838,47,Male,Delhi,23,200000.0,545.0,0.5,False,42946.68,4771.8533333333335,12308.77,9.0,0.0,5368.335,12308.77,2406.68,4.114419033689565,14715.45,0.0,3348.71,5090.6,15299.76,4492.16,0.0,0.0,50062.39,1.6666666666666667,5.0,1.0,0.0,0.2147334,1.1656870798860355,False,True,False,False,False,False,False,True,False,False,1,Low Risk,False,True
100839,54,Male,Kolkata,118,200000.0,410.0,0.55,False,5412.48,1353.12,2906.57,4.0,0.0,1353.12,1390.87,228.12,5.097098018586709,0.0,0.0,228.12,0.0,0.0,0.0,3793.4900000000002,1390.87,41918.0,2.5,10.0,1.0,0.0,0.027062399999999997,7.744693744826772,False,False,False,False,False,False,False,True,False,False,1,Low Risk,False,True
100840,58,Male,Kolkata,110,100000.0,533.0,0.22,False,15764.66,3152.932,9831.02,5.0,0.0,3152.932,1456.29,984.24,0.47960863204096554,2669.26,0.0,0.0,0.0,0.0,0.0,10815.26,2280.14,32129.399999999998,21.666666666666668,30.0,3.0,2.0,0.1576466,2.0380648869052678,True,False,False,True,True,True,False,True,False,False,4,High Risk,False,True
100841,53,Female,Pune,78,75000.0,577.0,1.0,True,51200.86,8533.476666666667,32225.16,6.0,1.0,10240.171999999999,701.38,8042.48,-0.9127905820095293,0.0,8042.48,36312.74,4615.06,701.38,0.0,0.0,1529.2,49111.41,15.0,30.0,2.0,2.0,0.6826781333333334,0.9591911151492378,True,True,True,True,True,True,True,True,False,False,6,High Risk,True,True
100842,44,Male,Pune,28,150000.0,776.0,1.12,True,10749.02,2149.804,4785.5,5.0,0.0,2149.804,207.39,251.35,-0.17489556395464495,0.0,0.0,5036.85,207.39,0.0,4659.94,844.84,0.0,0.0,0.0,0.0,0.0,0.0,0.07166013333333333,0.0,True,False,False,True,False,False,True,False,False,False,2,Medium Risk,False,True
100843,35,Female,Mumbai,79,200000.0,716.0,0.77,False,9795.91,2448.9775,5610.0,4.0,0.0,2448.9775,1860.09,1479.32,0.25739528972771275,2325.8199999999997,5610.0,0.0,0.0,0.0,0.0,0.0,1860.09,27306.03,6.666666666666667,15.0,2.0,0.0,0.04897955,2.787492943483556,False,False,False,False,True,False,False,False,False,False,1,Low Risk,False,True
100844,50,Male,Mumbai,88,50000.0,427.0,0.45,False,4673.3,934.6600000000001,1616.21,5.0,0.0,1557.7666666666667,2708.59,348.5,6.772137733142038,0.0,0.0,1983.9099999999999,0.0,2689.3900000000003,0.0,0.0,0.0,14933.39,0.0,0.0,0.0,0.0,0.09346600000000001,3.195470010485096,False,False,False,False,False,False,False,True,False,False,1,Low Risk,False,True
100845,62,Female,Pune,52,200000.0,536.0,0.23,False,28752.86,4107.551428571429,9034.65,7.0,0.0,4107.551428571429,844.2,5827.2,-0.8551276771004943,0.0,0.0,17357.059999999998,1516.95,9034.65,0.0,0.0,844.2,31199.229999999996,13.333333333333334,30.0,2.0,1.0,0.1437643,1.085082666559083,True,False,True,True,True,True,False,True,False,False,5,High Risk,False,True
100846,37,Female,Chennai,74,300000.0,427.0,0.35,False,33180.97,4147.62125,16014.69,8.0,0.0,4147.62125,16014.69,1300.35,11.315676548621527,2418.67,1003.52,16014.69,2479.72,8939.06,0.0,2325.31,0.0,23801.99,7.5,10.0,2.0,0.0,0.11060323333333334,0.7173385829287089,False,False,False,False,True,False,False,True,False,False,2,Medium Risk,False,True
100847,25,Male,Chennai,52,75000.0,693.0,0.34,False,27912.71,3489.08875,8258.14,8.0,0.0,6978.1775,2039.97,13746.0,-0.8515953731994763,1053.4,8258.14,5369.9,2491.83,5251.58,0.0,0.0,5487.86,2519.28,15.0,15.0,1.0,0.0,0.37216946666666667,0.09025565772725043,True,False,True,True,False,False,False,False,False,False,2,Medium Risk,False,True
100848,49,Male,Delhi,92,75000.0,774.0,0.76,False,19225.9,2136.211111111111,5417.72,9.0,0.0,3204.316666666667,3088.22,262.06,10.784400518965121,262.06,3088.22,0.0,4580.38,0.0,8846.87,0.0,2448.37,68393.33,11.0,30.0,4.0,1.0,0.25634533333333337,3.557353882002923,True,False,False,False,True,True,False,False,False,False,2,Medium Risk,False,True
100849,24,Female,Hyderabad,35,150000.0,606.0,1.14,True,22527.22,2503.0244444444447,7271.39,9.0,0.0,3218.174285714286,1298.79,4042.52,-0.6787177305245243,1049.8,0.0,115.32,3743.17,1915.75,7686.85,744.94,7271.39,16742.83,15.0,30.0,2.0,1.0,0.15018146666666668,0.7432266387064184,True,False,True,True,True,True,True,False,False,False,5,High Risk,False,True
100850,30,Female,Delhi,30,100000.0,410.0,0.11,False,5183.53,2591.765,4897.25,2.0,0.0,2591.765,4897.25,286.28,16.10650412183876,0.0,0.0,286.28,0.0,0.0,0.0,4897.25,0.0,22651.9,22.5,30.0,2.0,1.0,0.0518353,4.369975672948744,True,False,False,False,True,True,False,True,True,False,4,High Risk,False,True
100851,37,Male,Hyderabad,33,150000.0,389.0,0.05,False,32823.47,4689.067142857143,11037.22,7.0,0.0,5470.578333333334,3338.22,11037.22,-0.6975488392910534,2625.11,0.0,5439.6,0.0,10383.32,11037.22,3338.22,0.0,17278.48,10.0,15.0,3.0,0.0,0.21882313333333334,0.5264062574736919,True,False,True,False,True,False,False,True,False,False,3,Medium Risk,False,True
100852,30,Male,Mumbai,103,200000.0,606.0,0.74,False,2517.77,839.2566666666667,2115.68,3.0,0.0,839.2566666666667,253.44,148.65,0.7049445005045408,0.0,148.65,0.0,0.0,2115.68,0.0,0.0,253.44,28452.82,0.0,0.0,0.0,0.0,0.01258885,11.30080190009413,False,False,False,True,False,False,False,False,False,False,1,Low Risk,False,True
100853,37,Female,Bengaluru,114,300000.0,632.0,0.38,False,14983.779999999999,4994.593333333333,7146.44,3.0,0.0,7491.889999999999,9943.849999999999,5039.93,0.973013514076584,7146.44,0.0,0.0,0.0,0.0,0.0,0.0,7837.34,10814.16,0.0,0.0,0.0,0.0,0.04994593333333333,0.7217244246778851,False,False,False,False,False,False,False,False,False,False,0,Low Risk,False,True
100854,40,Male,Delhi,117,50000.0,523.0,1.06,True,20496.28,2277.3644444444444,9092.16,9.0,0.0,2928.04,9092.16,5000.96,0.818082928077809,9788.01,0.0,2982.0299999999997,3617.99,3331.48,0.0,776.77,0.0,32327.739999999998,8.75,30.0,2.0,1.0,0.4099256,1.5772491398439132,True,False,False,False,True,True,True,True,False,False,4,High Risk,False,True
100855,44,Female,Delhi,116,150000.0,400.0,0.43,False,13129.279999999999,2188.213333333333,4714.03,6.0,0.0,2625.856,1217.39,2025.92,-0.39909275785815823,0.0,0.0,782.18,1217.39,1306.34,5433.61,4389.76,0.0,30746.58,13.333333333333334,15.0,3.0,0.0,0.08752853333333332,2.341832910867923,True,False,True,True,True,False,False,True,False,False,4,High Risk,False,True
100856,25,Female,Hyderabad,30,100000.0,431.0,0.38,False,6528.64,1632.16,3743.81,4.0,0.0,3264.3199999999997,5919.48,609.16,8.717446976163897,0.0,0.0,804.65,0.0,1371.02,0.0,3743.81,609.16,13261.24,10.0,10.0,2.0,0.0,0.06528640000000001,2.0312408097245367,False,False,False,False,True,False,False,True,False,False,2,Medium Risk,False,True
100857,54,Male,Mumbai,79,150000.0,312.0,0.36,False,19824.25,2832.035714285714,8747.67,7.0,0.0,3964.85,5974.27,231.97,24.7544941156184,231.97,850.61,9207.27,8677.25,0.0,0.0,857.15,0.0,18670.75,0.0,0.0,0.0,0.0,0.13216166666666668,0.9418136877813789,False,False,False,False,False,False,False,True,False,False,1,Low Risk,False,True
100858,26,Male,Mumbai,83,75000.0,756.0,0.22,False,53032.869999999995,3535.5246666666662,10192.55,15.0,0.0,5892.541111111111,994.62,5913.5599999999995,-0.8318068980444944,15052.689999999999,1306.54,20915.39,0.0,12409.67,6.74,3341.84,0.0,2122.11,0.0,0.0,0.0,0.0,0.7071049333333332,0.040014994474181775,True,True,True,True,False,False,False,False,False,False,2,Medium Risk,False,True
100859,22,Male,Kolkata,111,200000.0,740.0,0.72,False,8074.75,4037.375,6897.79,2.0,0.0,4037.375,6897.79,1176.96,4.860683455682436,1176.96,0.0,0.0,6897.79,0.0,0.0,0.0,0.0,19040.190000000002,0.0,0.0,0.0,0.0,0.04037375,2.3579912690795384,False,False,False,False,False,False,False,False,True,False,1,Low Risk,False,True
100860,33,Male,Hyderabad,115,200000.0,397.0,0.24,False,37824.64,7564.928,20113.87,5.0,1.0,9456.16,9253.47,630.02,13.687581346623915,0.0,4383.95,0.0,12696.8,20113.87,0.0,630.02,0.0,6914.31,30.0,30.0,1.0,1.0,0.1891232,0.18279909603898412,True,False,False,False,False,True,False,True,False,False,2,Medium Risk,False,True
100861,63,Male,Mumbai,63,200000.0,419.0,0.54,False,39869.7,3986.97,8489.41,10.0,0.0,4429.966666666666,3070.23,5049.52,-0.3919758709738748,10407.66,0.0,12974.14,0.0,5138.53,5049.52,5015.37,1284.48,59290.84,3.3333333333333335,15.0,2.0,0.0,0.19934849999999998,1.487115278018144,True,True,True,False,True,False,False,True,False,False,3,Medium Risk,False,True
