customer_id,ym,monthly_spend,monthly_transactions
101021,2025-08,4049.33,1
101277,2025-01,316.96,1
101583,2024-12,1608.22,1
100719,2025-09,1236.36,1
101522,2025-04,13988.02,2
100612,2025-11,23364.58,2
100483,2025-07,468.55,1
101069,2025-07,4720.17,1
101466,2025-09,8504.20,1
101605,2025-06,1586.29,1
100647,2025-10,3117.63,1
100791,2025-12,4074.66,1
100578,2025-09,6233.36,1
101027,2025-03,772.24,1
100000,2025-08,4719.65,1
101313,2025-10,7229.24,2
101800,2025-09,4267.39,2
101598,2025-06,6399.74,1
100459,2025-02,5256.85,1
100265,2025-10,3286.92,2
101161,2025-03,1637.19,2
101457,2025-04,4497.56,1
100885,2025-03,689.89,1
100261,2025-08,1638.83,1
100727,2025-10,11685.40,2
100151,2025-06,5716.99,2
100212,2025-09,1773.46,1
101015,2025-06,16877.77,1
101257,2025-04,148.47,1
100622,2024-12,2497.12,1
101977,2025-11,4008.80,2
100360,2025-05,2863.17,1
100319,2025-04,869.87,1
100221,2025-07,2050.76,1
101975,2025-04,1977.47,1
101761,2025-02,8768.43,2
101419,2025-03,793.46,1
100930,2025-08,16694.03,1
101606,2025-08,16704.54,2
101895,2025-07,8521.05,1
100600,2025-04,5789.59,2
100773,2025-07,7390.62,1
101984,2025-05,10192.14,1
100877,2025-03,6854.18,1
101487,2025-11,1804.72,1
101647,2025-05,2187.71,1
100451,2025-06,2652.20,2
100412,2025-09,1010.20,1
101957,2025-04,2038.80,1
101774,2025-09,10352.92,2
100475,2025-05,12039.65,2
100255,2025-02,19854.36,2
100126,2025-04,3678.35,1
100479,2025-08,4283.41,2
100992,2025-06,1466.29,1
100922,2025-09,11126.99,1
100273,2024-12,2690.19,2
101981,2025-07,8667.80,1
101933,2025-05,1092.12,1
100102,2025-01,4948.88,3
101265,2025-02,12422.87,1
101140,2024-12,149.31,1
101237,2025-10,670.54,1
100528,2025-05,574.77,1
100223,2024-12,1356.79,1
101293,2025-04,8781.32,1
101848,2025-04,3799.37,1
101884,2025-07,6274.87,2
100113,2024-12,2520.23,1
100643,2025-01,858.96,1
100650,2025-05,7854.59,3
101388,2025-11,5491.87,1
101255,2025-08,479.13,1
100374,2025-01,2722.04,2
101802,2025-12,1142.55,1
100610,2025-03,6375.51,1
100206,2025-08,813.90,1
101491,2025-09,6634.31,1
101905,2025-10,1478.40,2
101466,2025-11,15749.14,2
100320,2025-01,7260.67,1
100092,2025-11,2496.50,1
101181,2025-08,8508.05,1
100098,2025-06,74.23,1
100224,2025-03,9812.90,1
100851,2025-11,10383.32,1
100584,2025-09,2814.57,1
101424,2025-05,8573.76,1
101594,2025-04,465.12,1
101822,2025-01,3124.95,1
100767,2025-09,6569.64,2
100559,2025-02,3308.99,2
101302,2025-12,325.49,1
100669,2025-10,3738.88,2
101846,2025-06,1076.16,1
101271,2025-05,1683.24,1
100743,2025-12,5473.66,1
100617,2025-05,688.73,1
101994,2025-06,4324.93,2
101291,2025-01,7047.00,2
101331,2025-12,5003.67,1
101516,2025-07,1843.40,3
101006,2025-09,2445.62,2
100410,2024-12,20.81,1
101163,2025-07,2279.06,1
101932,2025-05,5540.99,2
100463,2025-12,239.58,1
100701,2025-03,3106.11,1
101660,2025-04,235.24,1
101948,2025-08,1928.85,1
100162,2025-07,1520.46,1
100059,2025-01,887.37,1
101948,2025-03,1308.74,1
101054,2025-05,1.83,1
100332,2025-01,1370.95,1
100075,2025-02,285.79,1
101778,2024-12,8897.49,1
100316,2025-07,5312.35,2
101793,2024-12,10709.52,1
101440,2025-09,5264.71,2
101991,2025-09,11618.70,2
100189,2025-01,5431.17,1
101512,2025-03,4160.41,1
101912,2025-10,947.02,1
101338,2025-05,90.29,1
100500,2025-02,486.38,1
100176,2025-07,3192.78,1
100799,2025-03,10544.95,2
100805,2025-01,12123.31,2
100859,2025-05,1176.96,1
101742,2025-06,689.47,1
100214,2025-05,95.62,1
101879,2025-03,3416.56,1
100652,2025-03,2857.55,1
100596,2025-06,2167.86,1
101717,2025-05,753.86,1
101355,2025-08,945.05,1
100127,2025-05,11139.66,1
101292,2025-09,72.15,1
100550,2025-08,1580.84,1
101558,2025-03,138.55,1
101777,2025-09,744.31,1
100618,2025-07,1791.01,2
100347,2025-01,3213.90,1
100141,2025-03,1491.33,1
100791,2025-07,6690.28,1
101465,2025-05,736.75,2
101313,2025-06,2023.68,1
101714,2025-07,2533.08,1
100213,2025-10,3504.92,4
101673,2025-11,9092.53,2
101909,2025-06,263.46,1
100199,2025-02,283.94,1
100404,2025-08,3715.95,1
100420,2025-09,8386.54,1
100006,2025-05,1187.38,1
101548,2025-01,3777.25,2
100591,2025-04,5240.77,1
100285,2025-01,7112.86,1
100670,2025-07,1005.52,1
100388,2025-07,4717.44,1
100415,2025-11,1284.61,1
100783,2025-04,7922.21,2
101736,2025-09,552.39,1
101983,2024-12,2773.06,1
101014,2025-12,16.10,1
100427,2025-05,5520.02,1
101831,2025-02,4108.98,1
101004,2025-11,1380.23,1
101316,2025-03,2182.44,1
100333,2025-06,2091.66,1
100271,2025-10,1124.43,1
101066,2025-02,13790.95,1
101491,2025-10,2747.54,1
100318,2025-05,7965.10,1
101515,2025-09,3081.17,1
100526,2024-12,17963.68,2
100759,2025-08,104.96,1
101753,2025-10,4471.38,1
101672,2025-08,454.83,1
100320,2025-11,3969.75,1
100738,2025-08,308.13,1
101067,2025-07,5758.14,1
101654,2025-04,3449.13,1
100453,2025-05,280.74,1
100745,2025-07,3092.99,1
101993,2025-04,4726.40,1
101914,2024-12,162.84,1
100928,2025-08,5221.45,1
100867,2025-09,8054.80,2
100773,2025-08,7684.66,1
100082,2025-02,6912.60,1
100321,2024-12,2431.38,1
100785,2025-05,9061.39,2
101257,2025-02,2562.13,1
100539,2025-10,738.00,1
100251,2025-04,10016.23,1
100835,2024-12,1635.45,1
101788,2025-07,3426.83,1
100448,2025-05,777.27,1
101262,2025-09,409.99,1
100489,2025-11,2802.86,1
100463,2025-11,1615.69,1
101964,2025-02,1307.55,1
100313,2025-04,1640.39,1
101198,2025-10,5549.10,1
101729,2025-10,1549.64,1
101203,2025-02,8900.63,1
101955,2025-10,916.73,2
100384,2025-03,9387.13,1
100985,2025-11,24.08,1
101738,2025-08,6939.22,2
100768,2025-04,1927.15,1
101098,2025-10,255.90,1
100343,2025-11,1317.82,1
100141,2025-04,4040.28,2
100717,2025-11,6143.64,2
101222,2025-04,3247.31,1
101942,2025-03,14488.05,2
100405,2024-12,1127.46,1
101851,2025-04,3999.70,2
100227,2025-09,8192.54,2
100410,2025-11,8108.11,1
100951,2025-07,1053.73,1
101958,2025-05,1935.37,1
100877,2025-11,1179.62,1
100786,2025-09,2175.64,1
100061,2025-11,549.80,1
101739,2025-07,5943.75,2
101986,2025-07,2736.29,1
101982,2025-01,3247.51,1
100878,2025-10,6338.85,1
101156,2025-04,298.54,1
101613,2025-01,7857.49,1
101212,2025-01,1400.61,1
100355,2025-04,3966.45,2
100070,2025-03,311.19,1
100262,2025-08,4861.47,1
100305,2025-05,310.99,1
100557,2025-04,11864.28,2
101247,2025-08,1640.79,1
101351,2025-11,1444.56,1
100761,2025-10,4738.90,2
101534,2024-12,1141.73,1
100141,2024-12,2483.67,1
101608,2025-03,1087.62,1
100101,2025-08,379.05,1
101629,2025-10,36544.48,3
101604,2025-03,4240.96,1
101088,2025-10,308.43,1
100192,2025-01,621.11,1
101085,2025-04,15489.52,2
101555,2025-10,7725.88,2
101264,2025-01,1835.07,1
100299,2025-01,12327.87,1
100573,2025-05,3337.62,2
100618,2025-01,206.96,1
100636,2025-04,8079.49,2
100778,2025-11,2318.08,2
100988,2025-12,4389.89,1
100673,2025-09,799.71,1
101879,2025-12,3699.07,1
100301,2025-02,13671.85,1
101647,2025-01,7439.57,2
100336,2025-01,3263.21,1
100031,2025-09,622.16,1
101994,2025-09,614.23,1
101782,2025-07,11889.36,3
100772,2025-10,10343.29,2
101564,2025-07,1564.85,1
101071,2025-06,4852.58,1
101273,2025-03,1208.29,1
101249,2025-01,867.61,1
100664,2024-12,4870.53,1
100327,2024-12,3007.07,1
100796,2025-05,11738.43,2
101203,2025-09,93.92,1
100664,2025-12,7658.80,2
101046,2025-05,957.72,1
100929,2025-09,5566.11,1
100962,2025-07,6046.17,1
101629,2025-03,2132.47,1
101393,2025-09,2199.65,1
101268,2025-02,5314.37,1
101183,2025-04,9801.15,2
100372,2025-02,3629.99,1
100284,2025-09,841.63,2
101473,2025-01,1686.61,1
100696,2025-08,95.94,1
100806,2025-06,765.74,1
100646,2025-08,805.49,1
101645,2024-12,300.74,1
101604,2025-08,2113.62,1
100135,2025-11,4921.32,2
100095,2025-08,1454.37,1
101397,2025-01,3338.09,2
100877,2025-07,4331.66,1
100849,2025-04,7271.39,1
101200,2025-08,1256.24,1
100783,2025-03,2445.66,1
101300,2024-12,8820.66,1
101161,2025-10,3386.61,1
101067,2025-12,11255.32,1
101146,2025-05,8761.25,1
101159,2025-10,13739.62,1
101149,2025-08,1983.97,1
101462,2025-02,2348.13,2
101810,2025-04,688.14,1
101599,2025-03,6247.42,1
100807,2025-07,3913.13,1
100743,2025-08,3259.83,1
100050,2025-07,2072.46,1
101160,2025-11,6616.03,2
101181,2025-01,5403.80,1
100055,2025-05,2619.09,1
100743,2025-02,368.77,1
100442,2025-01,488.68,1
101987,2025-01,4091.19,1
100325,2025-05,6679.34,2
100639,2025-08,11738.79,1
101661,2025-04,3255.47,1
100828,2025-09,3626.33,1
100079,2025-06,767.13,1
100473,2025-05,482.93,1
100376,2025-07,2608.55,1
101892,2025-03,9092.22,1
100918,2025-05,200.76,1
101680,2025-06,5331.16,1
100440,2025-08,4009.40,1
100125,2025-08,6735.71,2
100277,2025-05,1176.35,1
100594,2025-01,15995.07,1
100934,2025-02,2903.92,1
100140,2025-11,1643.32,1
100845,2025-11,844.20,1
101007,2025-12,10499.04,1
101630,2025-11,3451.89,1
100876,2025-05,207.89,1
101729,2025-11,214.50,1
100109,2025-08,11030.72,2
101075,2025-01,6783.87,2
101638,2025-05,382.13,1
100612,2025-07,9911.97,2
101677,2025-12,1903.12,1
100712,2025-05,5440.71,1
101342,2025-09,1689.23,1
101222,2025-03,14741.98,2
100795,2025-06,1018.53,1
100728,2025-08,733.87,1
100504,2025-07,165.43,1
101563,2025-06,6319.60,1
101537,2025-02,16399.09,2
101918,2025-11,530.82,1
101040,2025-12,3858.07,1
100314,2025-11,4791.58,1
101459,2025-01,184.23,1
101411,2025-10,1696.07,2
100076,2025-04,3601.31,2
100898,2025-04,5456.36,2
101394,2025-12,3555.85,2
101188,2025-03,1836.77,2
101632,2025-05,4028.49,1
101640,2025-02,798.19,1
101047,2025-07,1311.94,1
101058,2025-09,5162.99,1
101537,2025-08,1485.28,1
101824,2025-07,327.12,1
101867,2025-12,5138.89,1
100853,2025-05,9943.85,2
101484,2025-09,11665.31,1
101597,2025-04,9713.07,1
101834,2025-08,1786.52,1
100708,2025-03,343.71,1
101912,2025-02,2731.77,2
101594,2025-05,1060.34,2
100264,2025-07,1536.28,1
100332,2025-08,1351.62,1
101565,2025-10,3242.98,1
101194,2025-03,7215.73,1
101556,2025-11,1361.07,1
100298,2025-02,2965.33,1
101158,2025-09,106.37,1
100271,2025-06,3056.85,1
100534,2025-03,4323.09,1
101465,2025-12,988.27,1
101110,2025-07,395.58,1
100030,2025-10,832.32,1
101144,2025-04,9419.12,2
100068,2025-07,2214.11,1
100882,2025-02,1215.09,2
100826,2025-06,5963.69,2
101519,2024-12,2156.76,1
100923,2025-09,7495.37,2
100983,2025-02,3073.50,2
101356,2025-05,5691.54,1
100480,2025-08,140.31,1
101286,2025-03,320.11,1
100085,2025-03,106.79,1
101039,2025-02,276.18,1
100727,2025-08,774.88,1
101418,2025-06,8484.56,2
100854,2025-11,1165.02,1
100161,2025-06,2835.31,2
100699,2025-10,6387.84,2
101127,2025-02,18993.43,3
101676,2025-03,1116.02,1
100166,2025-06,4166.20,2
100299,2025-11,10350.83,3
101447,2025-04,3019.78,1
101807,2024-12,12770.63,1
100561,2024-12,3453.14,1
100155,2025-01,326.89,1
101371,2025-04,3461.55,1
100651,2025-01,5456.63,2
101551,2025-10,1596.06,2
100820,2025-05,41.17,1
101973,2025-02,23991.94,2
100560,2024-12,5400.97,1
101085,2025-09,6139.24,2
101363,2025-03,2316.49,1
101689,2025-01,323.16,1
100311,2025-10,4510.04,2
100375,2025-01,8684.91,1
101369,2025-06,1.10,1
100149,2025-08,5319.49,2
101911,2025-09,3466.46,1
100580,2025-02,12904.17,1
100976,2025-12,772.82,1
100176,2024-12,5384.58,1
100353,2025-01,3932.02,1
100513,2025-05,12832.42,1
100308,2025-07,11378.19,2
100118,2025-10,481.67,1
101542,2025-06,1287.16,1
100995,2025-10,908.69,1
100972,2025-11,1664.89,1
100915,2025-04,3441.91,1
100477,2025-11,2896.69,1
101437,2025-06,3581.68,1
100586,2025-03,4374.91,1
100350,2025-06,4566.76,1
101529,2025-11,4980.51,2
100194,2025-07,18245.95,2
100495,2025-01,1501.62,1
100695,2025-02,304.75,1
101870,2025-05,8783.54,2
100272,2025-02,5105.72,2
100879,2025-10,8909.55,1
100051,2025-04,9236.79,1
100262,2025-07,5383.89,1
101391,2025-09,363.01,1
100132,2025-09,5349.22,3
100993,2025-09,4751.68,2
101248,2025-02,1359.22,1
100309,2025-09,967.13,1
101596,2025-11,1615.79,1
101764,2025-07,6531.86,1
100194,2025-02,2342.68,1
101786,2025-08,10974.63,1
101466,2025-05,448.79,1
100302,2025-06,391.44,1
101071,2025-01,782.75,1
101770,2025-03,17262.03,2
100831,2025-04,789.81,1
100561,2025-10,6550.15,1
101479,2025-07,14533.15,2
100533,2025-10,9462.01,1
100370,2025-03,7507.20,3
100516,2025-10,3275.67,1
101892,2025-02,1783.96,1
100589,2025-10,10991.56,2
100230,2025-03,520.21,1
101371,2025-11,3612.03,1
100478,2025-03,4903.89,2
101232,2025-01,861.78,1
100674,2025-02,1163.76,1
101703,2025-03,3376.60,1
100277,2025-03,4523.17,1
101772,2025-11,814.47,1
101711,2025-01,10868.94,1
100052,2025-07,28.74,1
101884,2025-10,4214.63,1
101681,2025-11,3233.56,2
101762,2025-04,2952.65,1
100463,2025-08,5240.72,1
100753,2025-07,6077.09,1
101840,2025-10,266.63,1
100582,2025-04,4249.19,1
100157,2025-10,1782.40,1
100054,2025-05,9585.18,2
101750,2025-01,3843.03,1
100720,2025-06,303.64,1
101044,2025-08,2385.86,1
101305,2025-08,3440.88,1
100760,2025-02,2918.37,2
101563,2025-08,3681.30,1
101018,2025-08,178.78,1
101958,2025-01,8263.69,1
101440,2025-06,5033.82,1
100722,2025-05,1897.06,1
101555,2025-09,1462.45,1
100510,2025-04,9614.05,1
101865,2025-06,7511.52,1
101021,2025-01,5380.24,2
101419,2025-01,4579.46,1
100119,2025-05,11243.93,2
100096,2025-06,6653.75,1
100119,2025-07,3763.70,1
101176,2025-05,13076.91,3
101268,2025-06,4945.81,1
101795,2025-01,6762.57,2
101166,2025-11,5161.45,1
101527,2025-09,3941.38,1
100793,2025-10,4847.30,2
101870,2025-04,12880.20,2
101881,2025-06,3288.63,1
100838,2025-06,1982.39,1
100159,2025-07,11292.39,1
101099,2025-08,3705.73,1
100610,2025-05,6656.22,1
101715,2025-04,483.23,1
100638,2025-01,4987.68,2
101055,2025-07,4988.97,2
100776,2025-12,1290.00,1
100333,2025-02,513.11,1
101548,2025-04,1671.13,1
101463,2025-03,2037.98,1
100891,2025-08,530.99,1
100939,2025-07,3881.67,1
100351,2025-11,2127.56,2
101362,2025-07,5740.35,1
100925,2025-11,3657.90,1
101423,2025-05,1301.27,1
100395,2025-05,1562.11,1
100529,2025-09,2083.35,2
101116,2025-06,13687.22,1
101815,2025-10,17936.04,1
101419,2025-06,13803.11,2
100059,2025-06,724.01,1
100476,2025-09,6039.03,1
101749,2025-09,2211.88,1
100611,2025-01,2410.31,1
100000,2025-10,1122.28,1
100167,2025-06,9384.04,1
100191,2025-06,1683.68,1
101057,2025-09,4359.74,2
101057,2025-11,537.48,1
101711,2025-06,1831.36,1
101440,2025-01,4754.87,2
101181,2025-03,11311.63,2
101780,2025-03,3534.24,1
101523,2025-04,3157.87,2
100365,2025-03,5612.73,2
101363,2025-01,4004.57,2
100857,2025-03,3553.59,2
101606,2025-05,2449.97,1
100326,2025-10,212.81,1
100113,2025-07,2431.12,1
100796,2024-12,79.77,1
100918,2025-01,697.17,1
101441,2025-09,5399.05,2
101491,2025-11,5167.35,2
100608,2025-04,1131.83,1
100308,2025-04,1640.60,1
100400,2025-03,768.84,1
100211,2025-09,5716.50,1
100316,2025-12,5829.86,1
101228,2025-06,13021.72,2
101387,2025-07,4611.31,1
101239,2025-08,1406.26,1
100245,2025-05,6016.91,2
100238,2025-09,2746.12,1
101828,2025-02,3038.66,1
100519,2025-11,2493.60,1
101613,2025-02,4565.09,1
101859,2025-05,1009.67,1
100276,2025-10,9412.06,1
101980,2025-10,316.20,1
101005,2025-04,17669.13,1
100605,2025-01,1386.35,2
100507,2025-07,5338.21,1
101999,2025-07,525.57,1
101098,2025-01,7114.09,3
100668,2025-11,462.27,1
101977,2025-03,2062.68,2
101613,2025-08,19084.97,1
100321,2025-08,7801.35,1
100460,2025-02,3631.72,1
100706,2025-01,1104.41,1
101169,2024-12,1007.46,1
100053,2025-03,507.93,1
101379,2025-06,2004.65,1
100399,2025-01,758.40,1
100667,2025-03,2429.83,1
101522,2024-12,2159.64,1
101334,2025-01,1725.44,2
101294,2025-10,5922.72,1
101472,2025-10,8545.15,1
100111,2025-05,1093.83,1
100238,2025-06,8034.04,2
101167,2025-10,1142.29,1
101397,2025-04,1196.57,1
101043,2025-01,1910.07,1
101312,2025-01,1895.85,1
101616,2024-12,6935.54,1
100196,2025-01,5556.34,1
101604,2025-04,3149.75,2
101721,2025-09,1973.75,1
101702,2025-02,201.96,1
101740,2025-08,4826.18,1
101515,2025-04,3570.82,2
100605,2025-06,1774.95,1
101272,2025-11,6748.52,2
101091,2025-04,5968.88,1
101044,2025-07,2726.51,1
100830,2025-05,2772.30,2
101535,2025-03,2494.37,1
100596,2025-02,3031.56,1
100535,2025-08,3043.08,1
100110,2025-07,2123.80,1
100948,2025-07,2583.50,1
100862,2025-10,15086.72,4
100594,2025-03,2314.43,1
101893,2025-10,2262.91,1
100459,2025-01,3415.26,1
101101,2025-08,1603.36,1
100433,2025-03,9467.69,2
101403,2025-05,1179.30,1
101675,2025-12,1246.09,1
101463,2025-09,3109.94,1
100887,2025-02,1053.34,1
100782,2025-02,329.88,1
101362,2025-11,805.52,1
101447,2025-07,37.65,1
100168,2025-06,6603.54,2
100708,2025-09,7619.95,2
100964,2025-02,13667.81,1
101285,2025-03,6603.21,2
100726,2025-01,8943.70,1
101602,2025-07,6764.27,1
100228,2025-01,2288.54,1
100121,2025-02,2669.14,1
100851,2025-01,11037.22,1
100704,2025-05,2955.91,1
101244,2025-06,8099.81,1
100637,2025-06,6424.51,1
101753,2024-12,1108.94,1
101819,2025-12,3887.58,1
100908,2025-10,4575.32,1
101771,2025-07,579.41,1
101508,2025-09,75.48,1
100012,2025-07,1729.28,1
100933,2025-10,5643.81,3
100238,2025-02,12674.95,1
101213,2025-06,9549.67,1
100662,2025-11,3189.04,1
101109,2025-02,3924.49,2
101044,2025-11,7930.85,1
101342,2025-12,315.33,1
100970,2025-09,15318.93,2
100963,2025-10,2117.37,1
101504,2025-11,18395.23,2
101902,2025-08,13247.22,1
100075,2025-06,1714.92,1
100328,2025-08,11689.55,1
101439,2025-10,519.51,1
101252,2025-05,1133.00,1
100151,2025-09,8944.87,2
101798,2025-03,698.96,1
100071,2025-07,8886.61,3
100472,2025-08,1967.47,1
101920,2025-07,7456.81,2
100359,2025-03,5815.49,1
100539,2025-04,510.48,1
100810,2025-11,1784.60,1
100608,2025-01,2028.32,2
101069,2025-01,1617.01,1
100000,2025-04,3336.23,1
101268,2025-07,217.77,1
101242,2025-06,224.24,1
100290,2025-09,5165.22,1
101481,2025-04,3641.84,2
100203,2025-05,3349.23,1
100565,2025-07,10108.23,1
100481,2025-01,1968.74,1
101815,2025-08,171.74,1
100510,2025-05,5985.57,2
100923,2025-01,5348.55,2
100277,2025-01,7457.29,1
101004,2025-08,3692.68,1
100015,2025-03,4127.77,1
100829,2025-05,2878.77,2
101962,2025-08,5076.46,1
100598,2025-10,3540.07,1
100927,2025-02,1340.31,1
101090,2025-03,2706.72,2
100858,2025-02,13839.05,2
101746,2025-04,2669.26,2
101720,2025-06,155.17,1
100448,2025-11,2708.47,1
100964,2025-08,472.55,1
101456,2025-04,9278.50,1
101568,2024-12,571.42,1
101138,2025-05,1736.05,2
100786,2025-01,2459.82,2
101443,2025-02,5026.20,2
100498,2024-12,5482.97,1
100709,2025-12,1195.48,1
100379,2025-07,984.75,1
101166,2025-09,22134.50,2
100739,2025-05,569.07,1
101888,2025-02,1276.60,1
100538,2025-07,5001.10,1
100752,2024-12,4539.36,1
100534,2025-02,16665.53,1
100672,2025-12,5074.02,1
101064,2025-02,525.98,1
101773,2025-11,2166.58,1
101774,2025-07,2450.63,1
100567,2025-03,1272.50,1
101436,2025-06,628.10,1
100414,2025-07,4353.63,1
100448,2025-08,1137.61,1
100609,2025-09,13554.55,2
100657,2025-05,1741.76,2
100435,2025-06,1438.71,1
101575,2025-05,1857.16,1
100704,2025-10,4609.56,1
101065,2025-09,5264.87,2
100733,2025-08,3297.88,1
101731,2025-07,8114.04,2
100009,2025-07,619.41,1
100746,2025-05,1557.83,1
101860,2025-07,1294.00,1
101288,2025-01,15035.14,1
101604,2025-06,2906.13,1
101468,2025-01,2597.49,1
100138,2025-10,5180.44,2
101890,2025-02,7282.37,1
100730,2025-09,976.91,1
100195,2025-11,2503.64,1
101097,2025-03,1106.11,1
101638,2025-07,5308.63,1
101248,2025-05,31008.05,3
101658,2025-05,14516.50,2
101125,2025-08,2072.26,1
100944,2024-12,7935.63,1
100919,2025-12,7744.69,1
100160,2025-05,936.07,1
101256,2025-04,1131.68,1
101810,2025-11,2103.58,1
100769,2025-01,6637.49,2
100310,2025-09,545.71,1
100226,2025-01,6023.16,2
100272,2024-12,762.08,1
100937,2025-01,1446.03,1
100316,2025-04,2667.06,1
101922,2025-08,15013.94,3
101109,2025-11,3463.54,1
100290,2025-08,3269.53,1
101492,2025-04,402.92,1
100728,2025-06,291.08,1
101894,2025-02,485.26,1
101601,2025-01,585.59,2
101670,2025-03,4116.95,2
101427,2025-04,17.52,1
101450,2025-05,1513.49,1
101925,2025-04,15515.00,1
100867,2025-11,6660.08,2
100754,2025-05,3616.60,1
100251,2025-08,1546.15,1
100306,2025-11,8230.99,1
101453,2025-08,2418.30,1
100674,2025-05,1689.67,1
100067,2025-12,6586.72,1
101130,2025-04,1755.83,1
101602,2025-11,3486.83,1
101222,2025-05,15167.19,1
100513,2024-12,4969.57,1
100768,2025-08,679.68,1
100441,2024-12,4832.75,1
100000,2025-03,297.46,1
100357,2025-06,2383.70,1
100902,2024-12,8249.14,1
100273,2025-09,4234.44,1
100855,2025-10,1217.39,1
101017,2025-09,13041.35,1
100172,2025-03,1293.18,1
100584,2025-05,1114.60,1
101456,2025-01,723.75,1
100928,2025-11,3651.15,1
100480,2024-12,4509.38,1
100454,2025-02,951.46,1
100195,2025-10,2686.59,1
101759,2025-01,1911.47,1
100555,2025-10,7407.94,2
100847,2025-08,2039.97,1
100438,2025-03,1460.14,1
101805,2025-11,10916.98,1
100358,2025-05,14383.19,1
101059,2025-02,3566.99,1
101111,2025-09,618.82,1
100015,2025-08,2557.99,1
100420,2025-11,1370.06,1
100766,2025-04,8287.94,2
100792,2025-01,9890.90,1
101149,2025-02,823.07,1
101495,2025-02,1869.31,1
101491,2025-07,1061.33,1
100879,2025-08,1547.23,1
101885,2025-07,1221.14,1
100509,2025-07,240502.99,2
101425,2025-10,7022.71,1
101859,2025-09,5356.39,2
101763,2025-09,9374.31,1
100965,2025-11,7096.70,1
101858,2025-07,4056.95,2
101511,2025-09,5450.94,1
100017,2025-08,2691.31,2
100055,2025-07,471.16,1
100918,2025-04,1836.41,1
101058,2025-04,833.47,1
100901,2025-08,13650.51,2
101789,2025-05,517.29,1
101748,2025-12,1555.62,1
101596,2025-10,482.35,1
101623,2025-01,1268.65,1
101806,2025-11,5161.89,1
100346,2025-11,1208.32,1
101055,2025-11,2749.97,1
100907,2025-07,442.94,1
101156,2024-12,141.56,1
100575,2025-05,2780.56,1
101279,2024-12,7195.14,1
101365,2025-08,1744.71,1
101998,2025-01,13149.17,1
101254,2025-05,3602.19,1
100300,2025-01,2429.32,1
101570,2025-08,6020.60,1
100025,2025-02,3599.03,1
101558,2025-05,402.07,1
101497,2025-07,2700.00,1
101410,2025-01,161.38,1
101308,2025-11,4434.32,1
100319,2024-12,2354.72,1
100155,2025-06,968.11,1
100470,2025-07,2351.13,1
101136,2025-12,3154.22,1
101445,2025-05,967.54,1
100885,2025-05,2412.81,1
100929,2025-08,1925.35,1
101744,2025-09,11781.26,1
100875,2025-07,397.77,1
100941,2025-03,646.05,1
101621,2025-09,609.65,1
100571,2025-12,17339.98,1
100053,2025-01,13464.35,3
100604,2025-06,95.08,1
100969,2025-05,1823.53,1
101481,2025-07,5624.92,1
100884,2025-09,1184.00,1
100264,2025-04,1707.88,1
100381,2025-10,343.58,1
101236,2025-03,1468.31,1
100332,2025-05,12754.19,1
101033,2024-12,9974.65,1
101381,2025-10,4855.66,1
100202,2025-06,8322.98,1
100057,2025-04,3403.46,1
101517,2025-05,2425.82,1
101533,2025-05,1922.82,1
101791,2025-03,1374.79,1
101246,2025-02,7043.06,1
101392,2025-02,2319.20,1
101715,2025-10,4506.17,1
101441,2025-08,4284.02,1
100546,2025-10,175.61,1
100870,2025-06,6413.23,1
100102,2025-08,2358.90,1
101184,2025-01,5814.14,1
101223,2025-06,1233.72,1
101183,2025-06,6927.50,1
101718,2025-02,6218.78,1
100864,2025-03,1716.18,2
101159,2025-04,1856.80,1
101965,2025-04,1512.55,1
101761,2025-08,4072.83,1
100391,2025-05,4630.59,2
101778,2025-05,7539.99,1
100105,2025-04,7968.43,1
101606,2025-07,5538.63,2
101077,2025-01,327.37,1
100110,2025-04,7824.41,1
100223,2025-11,1518.74,1
100074,2025-11,1523.69,1
100505,2025-02,1731.62,1
101037,2025-01,6153.24,1
100481,2025-06,3524.54,1
101212,2025-06,34.39,1
100363,2025-10,4337.22,1
101424,2025-07,6942.69,2
100845,2025-04,3438.91,1
100984,2025-04,17399.35,2
101114,2025-02,8051.73,1
101207,2025-08,1126.11,1
101040,2025-06,2369.06,2
100964,2025-01,921.43,1
100011,2025-10,59.67,1
101189,2025-10,3803.75,2
100145,2025-08,1233.59,1
101305,2024-12,8971.99,1
101572,2025-06,3398.79,1
101605,2025-09,1707.77,1
100168,2025-05,38.17,1
100846,2025-12,16014.69,1
100169,2025-08,2129.82,1
100498,2025-07,184.09,1
101483,2025-04,6857.12,1
101165,2025-04,11400.18,2
100896,2025-02,5217.70,1
101808,2025-05,5571.10,1
101760,2025-02,5089.97,2
101718,2025-12,3588.15,1
101756,2025-06,3940.46,1
100364,2025-10,374.04,1
100135,2025-12,50.24,1
101437,2025-04,843.54,1
101100,2025-01,587.00,1
101871,2025-01,376.92,1
101985,2025-01,8996.21,2
100556,2025-11,2901.94,1
101890,2025-04,1575.44,2
100402,2025-09,7771.97,2
100204,2025-03,1417.82,1
100498,2025-01,8022.53,1
100561,2025-01,5483.63,2
101304,2025-05,8932.89,1
101266,2025-04,786.83,1
100478,2025-10,912.10,1
100163,2025-02,1446.40,1
100830,2025-01,2231.55,1
100639,2025-05,1474.64,1
101926,2025-06,395.43,1
100633,2025-05,1896.41,1
