customer_id,age,gender,city,account_tenure_months,credit_limit,credit_score,utilization_ratio,total_transactions,total_spend,avg_transaction_value,max_transaction_value,total_repayments,total_repaid,avg_payment_delay,max_payment_delay
101012,69,Female,Chennai,73,300000.00,865,1.07,6,29173.21,4862.201667,12503.38,0,NULL,NULL,NULL
101013,50,Male,Delhi,98,200000.00,641,0.34,6,65612.41,10935.401667,45883.40,0,NULL,NULL,NULL
101014,58,Female,Mumbai,49,75000.00,823,1.12,4,27770.43,2314.202500,5666.61,3,118593.68,1.6667,5
101015,22,Female,Bengaluru,39,300000.00,802,0.73,8,49909.51,6238.688750,16877.77,0,NULL,NULL,NULL
101016,35,Male,Bengaluru,82,300000.00,305,0.97,6,127157.60,5298.233333,17231.23,4,255146.34,8.7500,15
101017,31,Female,Kolkata,47,150000.00,443,0.51,8,88937.61,3705.733750,13041.35,3,252496.64,16.6667,30
101018,28,Female,Hyderabad,14,150000.00,560,0.29,5,54782.37,3652.158000,16035.75,3,79505.35,6.6667,15
101019,46,Female,Chennai,111,150000.00,884,1.10,6,36249.54,3020.795000,5775.39,2,99449.34,7.5000,10
101020,65,Male,Kolkata,100,150000.00,531,1.12,5,107794.95,4311.798000,9574.49,5,177958.75,14.0000,30
101021,64,Male,Hyderabad,12,100000.00,569,0.62,7,142691.04,3397.405714,8049.44,6,371128.87,10.0000,30
101022,25,Female,Hyderabad,73,200000.00,746,0.06,6,29651.64,2470.970000,5511.50,2,196946.76,17.5000,30
101023,26,Male,Kolkata,24,150000.00,NULL,0.18,7,36148.04,2582.002857,6011.57,2,193707.99,0.0000,0
101024,46,Female,Pune,111,50000.00,351,0.71,8,15575.53,1946.941250,6146.33,1,148347.12,0.0000,0
101025,24,Female,Hyderabad,99,150000.00,NULL,0.08,8,126146.44,3942.076250,18320.65,4,269418.56,15.0000,30
101026,39,Female,Pune,36,200000.00,837,0.51,7,60980.20,4355.728571,11815.86,2,85901.90,5.0000,10
101027,40,Female,Bengaluru,40,150000.00,864,0.40,3,12814.78,2135.796667,3335.62,2,62888.16,5.0000,10
101028,53,Female,Bengaluru,62,100000.00,840,0.87,7,66406.70,4743.335714,12961.94,2,156733.50,10.0000,15
101029,40,Male,Hyderabad,90,75000.00,318,0.11,7,194681.76,6952.920000,21944.45,4,260120.00,8.7500,30
101030,69,Female,Bengaluru,66,75000.00,691,0.61,1,1972.51,1972.510000,1972.51,1,7466.57,0.0000,0
101031,32,Male,Chennai,36,200000.00,718,0.72,5,68623.11,4574.874000,10278.24,3,153243.70,3.3333,10
101032,67,Male,Pune,88,75000.00,NULL,0.76,2,1818.74,909.370000,1623.71,0,NULL,NULL,NULL
101033,21,Female,Pune,100,75000.00,NULL,0.52,8,103222.00,2580.550000,9974.65,5,254233.84,4.0000,10
101034,46,Female,Hyderabad,58,50000.00,560,0.40,5,33317.91,2221.194000,3881.62,3,238233.65,11.6667,30
101035,34,Male,Bengaluru,37,200000.00,827,0.83,5,83148.52,4157.426000,10730.61,4,203392.75,8.7500,30
101036,58,Male,Mumbai,71,200000.00,572,1.02,5,63290.68,6329.068000,13711.00,2,145444.80,30.0000,30
101037,57,Male,Kolkata,64,75000.00,459,0.85,12,51359.02,4279.918333,12609.68,1,22270.20,0.0000,0
101038,31,Female,Kolkata,15,75000.00,523,1.12,10,182111.76,4552.794000,9255.71,4,440141.80,6.2500,15
101039,56,Male,Pune,7,75000.00,555,0.87,7,26786.87,3826.695714,8417.44,0,NULL,NULL,NULL
101040,33,Female,Hyderabad,71,300000.00,479,0.93,10,24363.38,2436.338000,8643.08,1,123670.50,10.0000,10
101041,63,Female,Hyderabad,65,100000.00,319,0.24,9,65839.56,2438.502222,9448.23,3,235655.10,0.0000,0
101042,23,Female,Chennai,93,150000.00,767,0.53,6,56441.96,4703.496667,14484.49,2,168070.08,0.0000,0
101043,53,Male,Delhi,22,100000.00,509,0.61,4,34317.96,8579.490000,22848.98,1,35950.48,0.0000,0
101044,26,Female,Delhi,101,200000.00,812,0.34,7,22943.01,3277.572857,7930.85,1,7912.73,0.0000,0
101045,30,Female,Pune,21,50000.00,357,0.66,4,28806.64,3600.830000,6583.63,2,21520.80,0.0000,0
101046,25,Female,Kolkata,21,150000.00,392,0.38,7,75409.35,2154.552857,5109.55,5,284891.60,18.0000,30
101047,43,Female,Chennai,51,50000.00,520,0.84,7,52934.40,3781.028571,12235.65,2,160724.62,12.5000,15
101048,30,Female,Chennai,44,300000.00,531,0.59,5,183971.58,6132.386000,9837.75,6,212442.75,6.6667,30
101049,64,Male,Chennai,36,200000.00,663,0.58,6,26858.20,4476.366667,7578.71,0,NULL,NULL,NULL
101050,22,Female,Pune,112,300000.00,861,1.18,4,16072.89,4018.222500,6767.89,1,10668.64,0.0000,0
101051,33,Female,Delhi,93,200000.00,673,0.50,3,28929.30,3214.366667,3936.07,3,46006.26,1.6667,5
101052,60,Male,Kolkata,6,50000.00,755,0.47,3,10954.86,1825.810000,3408.70,2,108007.50,2.5000,5
101053,22,Female,Chennai,16,50000.00,387,0.42,8,38676.05,4834.506250,9521.48,1,129055.44,0.0000,0
101054,40,Male,Kolkata,90,50000.00,319,1.08,8,22067.60,2758.450000,8136.99,1,18868.40,10.0000,10
101055,21,Female,Bengaluru,9,200000.00,313,0.62,8,47494.28,2968.392500,9564.32,2,230615.12,22.5000,30
101056,57,Male,Hyderabad,76,75000.00,432,0.74,3,23362.98,2595.886667,6341.46,3,93781.38,6.6667,10
101057,29,Male,Hyderabad,31,50000.00,333,0.26,6,18487.86,3081.310000,9258.23,1,96371.34,0.0000,0
101058,37,Female,Kolkata,116,300000.00,507,0.67,5,18959.32,3791.864000,7408.77,0,NULL,NULL,NULL
101059,29,Female,Mumbai,55,150000.00,498,0.37,4,26863.40,3357.925000,5273.08,2,92237.28,7.5000,15
101060,31,Female,Mumbai,17,200000.00,NULL,0.89,2,7219.00,1804.750000,3383.90,2,65537.70,7.5000,15
101061,35,Male,Pune,100,300000.00,882,1.01,8,126289.50,3157.237500,7899.86,5,403661.68,5.0000,15
101062,44,Male,Pune,86,100000.00,454,0.87,6,15607.07,2601.178333,6284.90,0,NULL,NULL,NULL
101063,58,Male,Hyderabad,102,100000.00,889,0.89,6,84933.93,4718.551667,18535.43,3,242856.24,8.3333,15
101064,55,Female,Bengaluru,80,150000.00,377,0.64,4,7558.42,1889.605000,5251.81,1,19195.68,0.0000,0
101065,50,Male,Delhi,97,75000.00,471,0.87,8,23626.92,2953.365000,10296.54,1,135899.76,0.0000,0
101066,51,Male,Delhi,101,50000.00,588,0.54,7,253728.23,5178.127143,13790.95,7,419477.38,2.8571,10
101067,69,Female,Pune,70,200000.00,844,0.80,6,29974.84,4995.806667,11255.32,1,59067.06,5.0000,5
101068,25,Male,Bengaluru,52,300000.00,719,0.35,3,15475.68,2579.280000,3728.08,2,87239.01,5.0000,10
101069,64,Male,Pune,97,50000.00,306,0.13,9,253289.92,7035.831111,36881.80,4,377361.99,13.7500,30
101070,34,Female,Delhi,58,300000.00,459,0.53,8,113726.20,3553.943750,15032.54,4,328225.52,13.7500,30
101071,31,Male,Kolkata,111,200000.00,539,0.58,7,123034.60,3515.274286,8569.30,5,411404.14,15.0000,30
101072,29,Female,Pune,76,100000.00,722,0.34,8,80510.32,2515.947500,9742.63,4,288382.56,17.5000,30
101073,54,Female,Chennai,7,50000.00,835,0.89,6,32981.08,5496.846667,12069.50,1,10209.54,15.0000,15
101074,32,Female,Kolkata,111,150000.00,369,0.13,8,197834.70,4945.867500,14617.75,5,329516.96,14.0000,30
101075,55,Female,Pune,29,75000.00,515,0.31,11,73378.82,3335.400909,9426.38,2,122560.35,7.5000,15
101076,55,Female,Hyderabad,9,150000.00,NULL,0.91,4,56129.18,7016.147500,13423.94,2,131556.60,5.0000,5
101077,21,Male,Pune,113,75000.00,353,0.55,5,38291.14,3829.114000,9250.48,2,158598.90,15.0000,30
101078,60,Male,Hyderabad,24,300000.00,629,0.86,7,107324.82,2555.352857,4473.71,6,316269.31,10.8333,30
101079,42,Female,Bengaluru,31,50000.00,502,0.70,2,3120.64,1560.320000,2057.09,1,38691.88,0.0000,0
101080,49,Female,Delhi,80,50000.00,587,1.14,10,97168.02,3238.934000,8769.01,3,309752.70,1.6667,5
101081,28,Male,Kolkata,45,75000.00,344,0.74,5,25360.99,5072.198000,13234.65,1,61127.70,0.0000,0
101082,31,Female,Kolkata,55,100000.00,497,0.07,2,22212.60,2221.260000,2580.68,5,137389.54,3.0000,10
101083,61,Female,Mumbai,48,200000.00,515,0.46,10,75724.18,3786.209000,12865.45,2,187284.90,0.0000,0
101084,57,Female,Mumbai,80,150000.00,780,0.21,9,117958.36,3276.621111,6931.74,4,452854.62,5.0000,15
101085,34,Male,Delhi,114,300000.00,608,1.11,6,128051.05,4268.368333,10015.40,5,397547.34,10.0000,30
101086,50,Male,Mumbai,72,150000.00,734,0.17,8,57715.71,2404.821250,6724.01,3,316583.68,5.0000,15
101087,55,Female,Kolkata,17,150000.00,631,0.50,1,839.64,279.880000,279.88,3,19966.81,5.0000,10
101088,41,Female,Pune,72,300000.00,326,0.31,8,43309.14,1804.547500,3484.37,3,338297.44,1.6667,5
101089,57,Male,Bengaluru,111,300000.00,465,1.02,9,77144.04,2857.186667,6032.72,3,103733.55,10.0000,15
101090,25,Male,Bengaluru,32,50000.00,617,0.40,11,109703.28,2493.256364,6973.94,4,667414.55,10.0000,30
101091,39,Female,Delhi,118,150000.00,573,1.19,7,53834.28,3845.305714,5968.88,2,35850.01,5.0000,10
101092,34,Female,Mumbai,59,200000.00,682,0.09,8,137075.85,5711.493750,16898.08,3,278810.72,21.6667,30
101093,46,Male,Pune,71,200000.00,664,0.20,7,87213.04,3114.751429,10712.90,4,336974.40,13.7500,30
101094,24,Male,Bengaluru,54,75000.00,402,0.31,5,77283.90,3091.356000,5667.68,5,162542.25,14.0000,30
101095,45,Male,Bengaluru,21,300000.00,802,0.98,6,11616.09,1936.015000,3465.10,1,32634.54,5.0000,5
101096,65,Female,Chennai,7,50000.00,672,1.06,6,25566.60,4261.100000,6728.33,0,NULL,NULL,NULL
101097,62,Male,Chennai,65,200000.00,544,0.13,6,32687.07,1815.948333,4053.65,3,174744.72,6.6667,15
101098,45,Female,Kolkata,59,100000.00,468,0.09,8,77205.69,3216.903750,10406.54,3,218192.96,23.3333,30
101099,38,Male,Bengaluru,35,50000.00,717,0.91,6,96303.69,5350.205000,10832.64,3,224884.62,5.0000,10
101100,60,Male,Delhi,89,50000.00,NULL,0.20,7,35207.30,2514.807143,9326.33,2,178318.56,0.0000,0
101101,28,Male,Hyderabad,43,200000.00,777,0.20,6,27806.20,4634.366667,16593.31,1,34831.92,15.0000,15
101102,59,Male,Hyderabad,33,100000.00,424,0.08,1,12858.78,6429.390000,6429.39,2,16998.09,10.0000,15
101103,60,Female,Pune,30,75000.00,836,0.11,4,17994.33,1499.527500,2000.31,3,158027.04,1.6667,5
101104,34,Female,Bengaluru,101,200000.00,NULL,0.35,7,10887.79,1555.398571,3513.89,1,97401.08,5.0000,5
101105,52,Male,Bengaluru,15,100000.00,NULL,0.12,9,106681.29,3951.158889,11087.46,3,140369.67,1.6667,5
101106,58,Female,Kolkata,65,50000.00,830,0.47,8,149616.81,6234.033750,8795.07,3,262923.44,16.6667,30
101107,53,Male,Bengaluru,47,100000.00,NULL,1.01,4,79801.05,3990.052500,11973.65,5,189015.88,8.0000,15
101108,43,Male,Delhi,45,50000.00,420,0.43,3,6048.58,2016.193333,3266.73,0,NULL,NULL,NULL
101109,35,Male,Chennai,102,200000.00,331,0.89,3,7388.03,2462.676667,3463.54,1,46019.73,5.0000,5
101110,53,Male,Bengaluru,82,300000.00,336,0.16,3,19748.10,6582.700000,11981.05,1,51272.64,0.0000,0
101111,45,Female,Bengaluru,110,200000.00,641,0.81,7,56481.52,2017.197143,6580.81,4,288001.63,16.2500,30
101112,37,Male,Kolkata,47,150000.00,312,0.41,15,202350.50,2698.006667,10502.01,5,825511.35,2.0000,10
101113,53,Male,Mumbai,52,150000.00,482,0.91,4,9103.87,2275.967500,3406.21,1,76555.40,15.0000,15
101114,67,Female,Kolkata,42,150000.00,564,0.21,3,32454.15,3606.016667,8051.73,3,109436.49,11.6667,30
101115,22,Male,Kolkata,85,200000.00,NULL,1.08,4,25850.85,2154.237500,4745.75,3,117312.72,0.0000,0
101116,34,Male,Delhi,114,75000.00,761,0.33,5,85020.75,5668.050000,13687.22,3,69475.90,8.3333,15
101117,60,Male,Pune,27,200000.00,345,0.46,4,27678.80,3459.850000,5904.65,2,99924.00,15.0000,30
101118,60,Female,Bengaluru,62,300000.00,NULL,1.14,2,3547.80,1773.900000,3440.21,1,32959.14,30.0000,30
101119,59,Male,Kolkata,89,100000.00,NULL,0.72,6,21431.60,1785.966667,2707.84,2,154405.38,7.5000,15
101120,26,Female,Kolkata,119,200000.00,830,0.47,9,112653.80,3129.272222,5713.02,4,200210.76,8.7500,30
101121,26,Male,Mumbai,112,200000.00,746,1.14,7,129603.28,4628.688571,17619.76,4,337586.97,6.2500,10
101122,23,Male,Kolkata,32,50000.00,345,0.43,0,NULL,NULL,NULL,3,13946.80,3.3333,10
101123,27,Female,Hyderabad,46,50000.00,807,0.16,6,22861.98,1270.110000,3009.63,3,175272.18,8.3333,15
101124,28,Male,Pune,85,50000.00,857,1.20,2,12822.98,3205.745000,3225.55,2,65204.64,10.0000,15
101125,62,Male,Bengaluru,39,200000.00,825,0.36,3,12919.36,1076.613333,2072.26,4,131484.99,2.5000,10
101126,35,Female,Bengaluru,37,75000.00,896,1.03,7,100255.04,3580.537143,6498.72,4,96681.20,2.5000,10
101127,67,Female,Mumbai,95,100000.00,302,0.24,4,97676.92,6104.807500,12185.43,4,95902.88,1.2500,5
101128,49,Female,Delhi,94,100000.00,327,0.89,4,27132.48,1695.780000,4385.95,4,148791.64,3.7500,10
101129,53,Female,Bengaluru,71,300000.00,680,0.65,5,48047.16,3203.144000,10519.50,3,173923.50,3.3333,10
101130,50,Female,Hyderabad,17,75000.00,456,1.18,7,142381.40,5085.050000,14681.81,4,324576.56,8.7500,10
101131,59,Male,Bengaluru,45,75000.00,810,0.69,6,28270.64,4711.773333,9440.97,1,85699.56,15.0000,15
101132,47,Female,Hyderabad,78,100000.00,NULL,0.08,1,220.05,44.010000,44.01,5,47796.20,12.0000,30
101133,56,Male,Pune,81,150000.00,413,0.74,3,3738.72,623.120000,1133.50,2,31518.93,5.0000,10
101134,49,Male,Pune,95,50000.00,NULL,0.22,9,91335.58,5074.198889,9851.67,2,312569.91,5.0000,10
101135,58,Male,Chennai,78,50000.00,786,0.97,14,155371.68,3699.325714,9959.28,3,482669.32,16.6667,30
101136,53,Female,Chennai,15,100000.00,549,1.04,3,7478.20,2492.733333,4053.57,1,32098.74,0.0000,0
101137,57,Female,Hyderabad,101,75000.00,870,0.60,7,23737.81,3391.115714,6923.70,1,16050.58,30.0000,30
101138,47,Male,Delhi,103,300000.00,614,0.95,7,88581.36,4218.160000,10343.09,3,107004.73,3.3333,10
101139,53,Female,Bengaluru,53,150000.00,538,0.22,4,8949.84,1118.730000,1736.58,2,132071.72,7.5000,15
101140,24,Female,Kolkata,25,100000.00,533,0.62,4,13763.84,3440.960000,8807.14,1,21294.56,0.0000,0
101141,42,Female,Bengaluru,44,50000.00,602,0.50,4,12509.55,1042.462500,1857.09,3,72038.16,1.6667,5
101142,22,Female,Chennai,65,200000.00,633,0.75,9,21621.71,2402.412222,9347.99,0,NULL,NULL,NULL
101143,30,Male,Kolkata,71,75000.00,412,0.10,5,60181.18,6018.118000,12458.40,2,109181.45,15.0000,30
101144,25,Male,Hyderabad,70,200000.00,661,0.91,12,79280.68,3303.361667,10488.27,2,99577.08,10.0000,15
101145,30,Female,Kolkata,56,300000.00,396,0.14,3,10090.26,1121.140000,2500.73,3,132921.81,10.0000,15
101146,53,Male,Bengaluru,41,100000.00,315,0.80,8,52985.88,3311.617500,8761.25,2,191805.76,12.5000,15
101147,58,Female,Bengaluru,29,50000.00,855,0.07,3,36724.36,6120.726667,10223.41,2,40605.15,10.0000,15
101148,33,Female,Delhi,32,150000.00,675,1.01,4,11055.69,921.307500,2529.00,3,82793.80,0.0000,0
101149,51,Male,Mumbai,7,200000.00,689,0.25,4,17738.45,886.922500,1983.97,5,262713.24,10.0000,30
101150,67,Male,Kolkata,36,150000.00,NULL,0.64,6,36142.98,6023.830000,12006.96,1,10624.50,0.0000,0
101151,56,Male,Chennai,62,300000.00,698,0.35,4,45016.89,3751.407500,6496.45,3,86277.88,15.0000,30
101152,65,Female,Chennai,83,50000.00,559,0.88,7,86375.34,4113.111429,17728.88,3,52965.08,10.0000,30
101153,44,Male,Mumbai,71,200000.00,619,0.42,8,65301.02,4081.313750,14102.08,2,65424.64,10.0000,15
101154,35,Female,Bengaluru,34,300000.00,495,0.88,8,11080.65,1385.081250,2911.08,1,33838.56,0.0000,0
101155,49,Male,Delhi,20,150000.00,777,0.38,3,4716.18,786.030000,1489.86,2,36626.97,22.5000,30
101156,28,Male,Delhi,17,150000.00,717,0.92,13,125243.30,1926.820000,4678.96,5,785806.45,5.0000,10
101157,25,Female,Chennai,106,200000.00,774,0.09,10,171473.76,4286.844000,12130.80,4,618909.90,7.5000,30
101158,49,Female,Delhi,33,50000.00,867,0.38,6,70173.30,3898.516667,10894.74,3,196565.76,0.0000,0
101159,67,Female,Pune,89,150000.00,843,0.62,7,92102.70,6578.764286,15773.43,2,70027.16,0.0000,0
101160,24,Female,Mumbai,108,100000.00,NULL,0.10,6,58750.60,1958.353333,4894.46,5,297490.98,8.0000,30
101161,32,Female,Bengaluru,29,300000.00,NULL,0.26,11,70789.60,3217.709091,12883.23,2,159966.62,15.0000,15
101162,65,Female,Pune,26,200000.00,499,1.12,2,23336.62,5834.155000,8541.94,2,36241.62,5.0000,10
101163,22,Female,Mumbai,15,75000.00,898,1.17,5,25622.21,5124.442000,10156.67,1,82113.25,0.0000,0
101164,47,Female,Hyderabad,115,75000.00,320,0.90,3,4034.54,1344.846667,2055.50,1,59361.54,5.0000,5
101165,51,Male,Kolkata,83,50000.00,NULL,0.34,7,102049.29,4859.490000,11468.39,3,111079.85,8.3333,15
101166,56,Female,Chennai,106,100000.00,887,0.35,10,119900.50,5995.025000,18412.50,2,248563.60,2.5000,5
101167,56,Female,Delhi,23,150000.00,895,0.79,4,25184.34,6296.085000,9245.18,1,38619.40,0.0000,0
101168,46,Male,Hyderabad,93,75000.00,733,0.19,8,49217.18,6152.147500,20991.19,0,NULL,NULL,NULL
101169,63,Female,Delhi,19,50000.00,NULL,1.14,13,153023.76,2942.764615,12673.02,4,697725.21,5.0000,10
101170,47,Male,Pune,39,300000.00,859,0.31,3,48982.92,8163.820000,16755.09,2,101629.44,20.0000,30
101171,25,Male,Bengaluru,63,100000.00,377,1.20,6,56937.68,4744.806667,6788.57,2,112976.76,0.0000,0
101172,40,Female,Bengaluru,81,100000.00,841,0.62,5,57857.60,5785.760000,11044.52,2,59435.30,5.0000,10
101173,31,Male,Bengaluru,27,50000.00,584,0.94,5,71366.61,4757.774000,9583.17,3,196697.30,3.3333,10
101174,30,Female,Delhi,75,50000.00,NULL,0.05,3,15784.76,5261.586667,8119.13,0,NULL,NULL,NULL
101175,60,Male,Hyderabad,41,150000.00,852,1.07,7,66174.21,3151.152857,7277.44,3,245003.08,15.0000,30
101176,58,Male,Bengaluru,50,50000.00,581,0.36,9,59708.86,3317.158889,9649.62,2,65985.48,0.0000,0
101177,26,Male,Hyderabad,41,150000.00,861,0.82,7,119227.29,2433.210000,7611.61,7,412668.41,13.5714,30
101178,28,Female,Delhi,27,150000.00,NULL,0.98,4,15217.53,3804.382500,7683.59,0,NULL,NULL,NULL
101179,43,Female,Pune,83,200000.00,659,0.24,11,42344.15,3849.468182,15280.62,1,164348.58,0.0000,0
101180,67,Male,Hyderabad,85,100000.00,739,0.56,3,12068.80,4022.933333,10631.72,1,3959.58,10.0000,10
101181,46,Male,Pune,66,300000.00,569,0.62,9,148449.56,4123.598889,9047.55,4,399548.34,12.5000,30
101182,66,Female,Delhi,105,100000.00,433,0.41,2,3534.46,883.615000,1652.49,2,46503.92,17.5000,30
101183,63,Female,Delhi,61,100000.00,NULL,0.60,7,96164.68,3434.452857,7049.46,4,214394.53,11.2500,30
101184,32,Male,Chennai,94,200000.00,394,0.42,8,60819.68,3801.230000,14514.31,2,265876.72,17.5000,30
101185,46,Male,Delhi,101,150000.00,872,0.46,5,103117.36,5155.868000,15125.40,4,147386.65,12.5000,15
101186,33,Female,Delhi,38,150000.00,779,0.82,3,6546.85,2182.283333,4256.61,1,45683.91,0.0000,0
101187,60,Female,Mumbai,50,50000.00,540,0.78,3,21253.50,3542.250000,5588.72,2,86493.72,10.0000,15
101188,38,Female,Bengaluru,41,200000.00,312,0.32,4,13444.02,1680.502500,4461.27,2,82766.92,0.0000,0
101189,45,Female,Chennai,25,50000.00,446,1.08,5,14141.25,2828.250000,8825.83,1,42758.00,0.0000,0
101190,53,Female,Kolkata,23,200000.00,394,1.04,3,27200.22,4533.370000,9812.95,2,93435.99,15.0000,15
101191,67,Male,Chennai,43,50000.00,592,0.64,7,70046.20,5003.300000,14158.85,2,88385.43,12.5000,15
101192,60,Female,Chennai,72,75000.00,324,0.55,5,24750.07,4950.014000,11339.09,1,81386.15,0.0000,0
101193,63,Male,Kolkata,28,100000.00,571,0.48,6,47784.20,3982.016667,10566.38,2,31704.36,0.0000,0
101194,32,Female,Mumbai,101,100000.00,804,0.86,8,155058.90,3876.472500,8896.27,5,456257.12,11.0000,30
101195,64,Male,Pune,114,300000.00,465,0.82,5,31867.36,3186.736000,5951.82,2,79973.95,7.5000,15
101196,56,Female,Delhi,21,150000.00,386,0.28,4,49898.96,6237.370000,14016.04,2,67240.60,0.0000,0
101197,68,Female,Bengaluru,64,300000.00,790,0.82,4,30691.42,3836.427500,5533.09,2,69700.72,22.5000,30
101198,24,Male,Hyderabad,74,75000.00,440,0.34,7,41010.04,5858.577143,21399.63,1,8434.51,5.0000,5
101199,25,Male,Kolkata,73,300000.00,402,0.07,13,64498.08,4961.390769,17806.54,0,NULL,NULL,NULL
101200,57,Female,Pune,26,100000.00,525,0.85,5,7247.31,1449.462000,2187.61,0,NULL,NULL,NULL
101201,28,Female,Kolkata,109,150000.00,874,0.79,2,2709.77,1354.885000,2416.70,1,2527.02,15.0000,15
101202,62,Female,Delhi,83,75000.00,593,0.52,2,10376.12,2594.030000,3996.29,2,26326.58,22.5000,30
101203,69,Female,Mumbai,108,100000.00,605,0.65,8,99250.35,4135.431250,14006.77,3,147421.68,0.0000,0
101204,48,Female,Kolkata,100,50000.00,553,1.14,3,47814.60,3187.640000,3545.99,5,178185.57,15.0000,30
101205,51,Male,Delhi,83,200000.00,479,0.73,8,76841.56,2401.298750,10385.34,4,292549.84,5.0000,10
101206,29,Male,Delhi,75,75000.00,339,0.81,6,54953.13,3052.951667,6984.61,3,107182.44,11.6667,15
101207,49,Female,Mumbai,17,150000.00,NULL,0.12,9,79976.22,4443.123333,10795.62,2,66206.07,17.5000,30
101208,34,Male,Chennai,21,300000.00,845,0.24,7,26531.54,1895.110000,5078.03,2,132700.33,2.5000,5
101209,60,Male,Chennai,86,300000.00,535,0.40,6,27420.82,4570.136667,10990.08,0,NULL,NULL,NULL
101210,61,Male,Bengaluru,114,75000.00,762,0.67,9,58023.93,6447.103333,18514.92,1,99040.68,5.0000,5
101211,42,Female,Bengaluru,92,150000.00,527,0.94,2,27398.04,3424.755000,3971.97,4,76963.96,3.7500,15
101212,31,Male,Chennai,19,75000.00,782,0.42,8,125944.64,3935.770000,20860.43,4,398192.56,6.2500,15
101213,43,Female,Pune,66,150000.00,729,0.46,5,39931.05,7986.210000,14398.31,1,21265.50,0.0000,0
101214,21,Male,Hyderabad,76,300000.00,321,0.34,5,29804.94,2980.494000,6381.31,2,152382.00,17.5000,30
101215,66,Female,Delhi,51,100000.00,642,0.34,5,31541.08,3154.108000,6740.20,2,109310.70,15.0000,30
101216,57,Male,Hyderabad,37,50000.00,NULL,1.14,6,93697.96,3904.081667,7677.47,4,270297.36,7.5000,30
101217,41,Female,Delhi,20,100000.00,472,0.78,5,50375.34,5037.534000,7395.65,2,114352.75,22.5000,30
101218,46,Female,Chennai,49,50000.00,738,0.23,11,104592.34,4754.197273,13845.45,2,348794.49,22.5000,30
101219,66,Male,Bengaluru,22,300000.00,478,0.88,4,13847.94,1730.992500,3475.21,2,131531.52,2.5000,5
101220,56,Female,Pune,46,100000.00,897,0.88,9,209214.20,4649.204444,15942.65,5,436163.76,15.0000,30
101221,43,Female,Bengaluru,59,100000.00,432,0.82,5,47303.79,3153.586000,9119.72,3,197659.20,5.0000,10
101222,21,Female,Hyderabad,116,75000.00,650,0.20,8,177809.76,5556.555000,15167.19,4,239598.40,15.0000,30
101223,60,Female,Bengaluru,49,200000.00,824,0.52,6,21114.46,1759.538333,3662.19,2,164494.38,0.0000,0
101224,35,Female,Chennai,103,300000.00,NULL,0.17,7,33494.44,4784.920000,11605.15,1,64259.79,0.0000,0
101225,41,Female,Pune,10,150000.00,805,0.99,12,50695.26,4224.605000,16724.47,1,77271.84,30.0000,30
101226,67,Female,Hyderabad,114,300000.00,383,0.80,6,9479.74,1579.956667,4249.46,1,11035.44,0.0000,0
101227,29,Female,Pune,32,150000.00,763,0.63,3,16929.16,5643.053333,13902.44,1,35194.68,30.0000,30
101228,29,Male,Delhi,92,150000.00,642,0.44,6,57033.30,4752.775000,11383.93,2,45026.46,0.0000,0
101229,30,Male,Bengaluru,109,50000.00,579,0.26,5,21323.78,2132.378000,5005.21,2,129826.70,7.5000,15
101230,46,Female,Pune,83,150000.00,562,0.17,6,40071.80,3339.316667,8959.26,2,166383.30,17.5000,30
101231,61,Female,Mumbai,84,150000.00,465,1.16,3,24377.88,2031.490000,4818.26,4,103527.90,7.5000,30
101232,55,Male,Bengaluru,48,75000.00,592,0.28,8,22594.87,2824.358750,7571.64,1,66560.88,0.0000,0
101233,45,Male,Delhi,102,100000.00,NULL,0.12,3,19848.18,2205.353333,2541.58,3,87630.96,11.6667,30
101234,46,Male,Pune,36,300000.00,879,1.16,3,17438.94,5812.980000,10742.99,1,4871.10,15.0000,15
101235,31,Female,Hyderabad,104,300000.00,525,0.68,11,104815.64,2382.173636,6790.24,4,454157.88,8.7500,30
101236,58,Male,Delhi,22,150000.00,469,0.97,4,87410.82,3642.117500,12196.00,6,171584.24,9.1667,30
101237,22,Female,Mumbai,97,200000.00,897,0.10,8,16828.82,2103.602500,6121.43,1,149782.00,0.0000,0
101238,27,Female,Pune,88,300000.00,NULL,0.70,4,22020.41,5505.102500,8561.39,0,NULL,NULL,NULL
101239,38,Male,Kolkata,115,150000.00,801,0.51,9,48769.34,2709.407778,9125.63,2,134991.54,2.5000,5
101240,47,Female,Kolkata,59,50000.00,826,0.94,5,31941.08,1597.054000,3408.24,4,273235.50,3.7500,5
101241,54,Female,Chennai,67,50000.00,678,0.09,7,54082.64,1931.522857,7151.38,4,307947.64,2.5000,5
101242,47,Female,Bengaluru,92,50000.00,500,0.51,11,38716.00,1759.818182,7101.87,2,350631.71,15.0000,30
101243,37,Female,Hyderabad,37,150000.00,549,0.97,6,35102.60,5850.433333,12936.23,0,NULL,NULL,NULL
101244,63,Male,Chennai,45,75000.00,708,0.65,7,113238.44,4044.230000,8099.81,4,233206.68,8.7500,15
101245,64,Male,Pune,18,200000.00,424,0.68,4,99949.20,8329.100000,13884.58,3,125545.04,0.0000,0
101246,44,Female,Kolkata,89,150000.00,412,0.16,3,20861.32,3476.886667,7043.06,2,79232.73,2.5000,5
101247,45,Female,Kolkata,40,75000.00,436,0.20,6,129119.46,3586.651667,12561.94,6,166385.52,9.1667,30
