repayment_id,customer_id,payment_date,payment_amount,payment_delay_days
802535,100643,"2025-06-07 14:16:23.315114",15493.76,10
802536,101107,"2025-01-26 14:16:23.315116",5231.49,0
802537,101536,"2025-02-17 14:16:23.315117",4160.58,0
802538,101788,"2025-03-30 14:16:23.315118",4451.85,10
802539,100535,"2025-10-04 14:16:23.315119",18722.75,5
802540,100297,"2025-08-17 14:16:23.315120",3697.00,15
802541,100187,"2025-09-29 14:16:23.315121",7241.99,5
802542,100110,"2025-08-06 14:16:23.315122",9974.42,5
802543,101559,"2025-04-03 14:16:23.315123",11345.97,10
802544,100055,"2025-09-16 14:16:23.315124",17232.66,5
802545,100580,"2025-08-23 14:16:23.315126",2701.23,30
802546,101497,"2025-07-03 14:16:23.315127",2606.26,30
802547,100529,"2025-12-01 14:16:23.315128",6669.99,10
802548,101763,"2025-05-02 14:16:23.315129",8557.43,30
802549,100448,"2024-12-19 14:16:23.315130",7788.63,10
802550,101417,"2025-02-18 14:16:23.315131",8142.09,5
802551,101936,"2025-12-07 14:16:23.315132",17103.37,0
802552,101531,"2025-10-18 14:16:23.315134",16815.03,0
802553,101593,"2025-04-17 14:16:23.315135",16207.28,30
802554,101186,"2025-10-09 14:16:23.315136",15227.97,0
802555,101667,"2025-02-14 14:16:23.315137",1287.59,10
802556,101963,"2025-04-21 14:16:23.315138",3413.06,5
802557,100218,"2025-01-23 14:16:23.315139",14777.76,15
802558,100891,"2025-06-07 14:16:23.315140",12099.46,30
802559,100330,"2025-01-28 14:16:23.315141",13641.92,5
802560,101474,"2025-02-08 14:16:23.315143",14480.16,5
802561,101307,"2025-07-02 14:16:23.315146",18271.61,0
802562,101162,"2025-04-30 14:16:23.315147",12885.29,0
802563,101538,"2025-09-15 14:16:23.315148",5873.56,15
802564,100503,"2025-08-08 14:16:23.315149",2118.81,10
802565,101379,"2025-12-11 14:16:23.315150",8925.65,0
802566,101794,"2025-09-27 14:16:23.315151",14342.07,0
802567,100280,"2025-08-04 14:16:23.315152",5997.08,30
802568,100843,"2025-01-02 14:16:23.315153",2841.55,0
802569,100011,"2025-09-30 14:16:23.315154",19975.48,10
802570,101968,"2025-12-08 14:16:23.315155",8668.05,10
802571,101463,"2025-08-30 14:16:23.315156",4718.14,0
802572,100564,"2025-04-11 14:16:23.315157",3708.84,0
802573,101789,"2025-06-07 14:16:23.315158",17324.26,5
802574,101119,"2025-09-03 14:16:23.315160",16482.28,15
802575,100231,"2025-05-25 14:16:23.315161",12459.75,0
802576,101801,"2025-07-21 14:16:23.315162",11170.12,0
802577,101135,"2025-05-06 14:16:23.315163",19053.06,10
802578,101938,"2025-01-29 14:16:23.315164",4951.22,0
802579,101070,"2025-04-02 14:16:23.315165",8600.18,0
802580,101717,"2025-09-20 14:16:23.315166",980.97,30
802581,101770,"2025-10-10 14:16:23.315167",8662.50,15
802582,100253,"2025-02-12 14:16:23.315168",7992.22,0
802583,101542,"2025-01-13 14:16:23.315169",19015.12,0
802584,101879,"2025-06-18 14:16:23.315171",7485.53,0
802585,101446,"2025-11-01 14:16:23.315172",16778.39,5
802586,100287,"2025-03-10 14:16:23.315173",15448.58,10
802587,101814,"2025-07-25 14:16:23.315174",3371.80,0
802588,101329,"2025-02-14 14:16:23.315175",19272.99,0
802589,101938,"2025-01-09 14:16:23.315176",12803.83,10
802590,101007,"2025-08-19 14:16:23.315177",12132.74,0
802591,100373,"2025-10-12 14:16:23.315178",728.26,5
802592,100194,"2025-12-16 14:16:23.315179",14134.61,5
802593,101048,"2025-04-17 14:16:23.315180",1584.76,30
802594,101944,"2025-09-08 14:16:23.315181",4114.93,30
802595,101029,"2025-07-30 14:16:23.315182",2423.11,0
802596,101504,"2025-07-03 14:16:23.315183",7875.02,5
802597,100864,"2025-12-06 14:16:23.315185",16016.37,30
802598,100142,"2025-11-05 14:16:23.315186",14293.94,30
802599,100702,"2025-10-07 14:16:23.315187",2580.56,0
802600,101683,"2025-01-23 14:16:23.315188",16069.99,0
802601,100170,"2025-12-14 14:16:23.315189",9486.52,10
802602,100489,"2025-07-06 14:16:23.315190",1136.30,0
802603,100095,"2025-07-07 14:16:23.315191",4864.62,15
802604,100983,"2025-11-16 14:16:23.315192",15811.12,0
802605,101218,"2025-06-16 14:16:23.315193",14799.34,30
802606,100259,"2025-07-31 14:16:23.315194",4172.85,30
802607,101259,"2025-03-06 14:16:23.315195",1240.98,15
802608,101541,"2025-07-03 14:16:23.315196",6256.44,15
802609,101082,"2024-12-20 14:16:23.315197",16001.07,5
802610,101784,"2025-10-16 14:16:23.315199",18798.61,30
802611,100051,"2025-05-11 14:16:23.315200",11671.27,15
802612,100786,"2025-04-22 14:16:23.315201",2276.53,0
802613,100121,"2025-02-10 14:16:23.315202",10290.68,0
802614,101561,"2025-02-25 14:16:23.315203",19976.43,10
802615,101839,"2025-05-13 14:16:23.315204",18804.05,0
802616,101240,"2024-12-30 14:16:23.315205",19867.61,5
802617,100694,"2025-04-21 14:16:23.315206",14138.59,15
802618,100088,"2025-02-26 14:16:23.315207",8808.73,15
802619,101466,"2025-05-22 14:16:23.315208",17916.03,0
802620,100969,"2025-06-29 14:16:23.315210",17956.02,0
802621,100037,"2025-11-28 14:16:23.315211",3315.11,0
802622,100083,"2025-09-13 14:16:23.315212",15620.02,10
802623,101924,"2025-01-11 14:16:23.315213",18426.54,0
802624,101961,"2024-12-26 14:16:23.315214",18021.13,10
802625,101131,"2025-11-21 14:16:23.315215",14283.26,15
802626,101009,"2025-02-27 14:16:23.315216",10978.49,5
802627,101698,"2025-01-09 14:16:23.315217",15646.61,0
802628,100708,"2024-12-29 14:16:23.315218",10565.04,0
802629,101788,"2025-10-03 14:16:23.315220",6764.06,0
802630,100738,"2025-03-26 14:16:23.315221",5549.30,15
802631,101026,"2025-07-07 14:16:23.315222",11042.82,10
802632,101832,"2025-05-01 14:16:23.315223",9391.12,10
802633,100671,"2024-12-20 14:16:23.315224",10727.66,15
802634,101315,"2025-06-11 14:16:23.315225",5583.59,10
802635,100029,"2025-03-21 14:16:23.315226",12016.37,0
802636,100627,"2025-11-06 14:16:23.315227",13410.45,0
802637,101904,"2025-04-29 14:16:23.315228",16233.55,0
802638,101190,"2025-01-26 14:16:23.315229",12004.75,15
802639,100092,"2025-12-05 14:16:23.315231",15243.38,0
802640,100217,"2025-11-12 14:16:23.315232",3803.01,10
802641,101644,"2025-10-04 14:16:23.315233",2860.72,15
802642,101112,"2025-08-01 14:16:23.315234",4003.00,0
802643,101211,"2025-08-16 14:16:23.315235",17002.17,0
802644,101719,"2025-02-17 14:16:23.315236",11344.92,0
802645,100971,"2025-04-12 14:16:23.315237",9378.65,30
802646,101745,"2025-07-14 14:16:23.315238",15362.11,5
802647,100885,"2025-11-29 14:16:23.315239",2919.52,30
802648,100697,"2025-08-15 14:16:23.315240",621.06,0
802649,100281,"2025-02-09 14:16:23.315242",6563.81,15
802650,100974,"2025-05-23 14:16:23.315243",5353.44,0
802651,100388,"2025-08-13 14:16:23.315244",6492.95,0
802652,101719,"2025-09-09 14:16:23.315245",19484.60,5
802653,100928,"2025-04-10 14:16:23.315246",11571.04,15
802654,100872,"2025-04-27 14:16:23.315247",11987.68,10
802655,100136,"2025-05-28 14:16:23.315248",13285.55,0
802656,100287,"2025-02-23 14:16:23.315249",8255.65,5
802657,101356,"2025-10-19 14:16:23.315250",19590.03,30
802658,100618,"2025-04-06 14:16:23.315251",19478.60,5
802659,100411,"2025-10-23 14:16:23.315252",15500.28,0
802660,100406,"2025-04-03 14:16:23.315253",4628.00,30
802661,100599,"2025-07-04 14:16:23.315255",17663.84,15
802662,101148,"2025-11-05 14:16:23.315256",2467.94,0
802663,101220,"2025-08-03 14:16:23.315257",12782.95,30
802664,100621,"2025-01-12 14:16:23.315261",9415.70,0
802665,101530,"2025-03-19 14:16:23.315263",1264.71,0
802666,101853,"2025-01-07 14:16:23.315265",18126.19,10
802667,101071,"2025-04-12 14:16:23.315268",19241.31,30
802668,101345,"2025-11-27 14:16:23.315270",18194.19,0
802669,101213,"2025-07-17 14:16:23.315272",4253.10,0
802670,101646,"2025-11-25 14:16:23.315274",6993.15,10
802671,101757,"2025-03-24 14:16:23.315275",19136.79,0
802672,101520,"2025-06-20 14:16:23.315277",2575.27,5
802673,100068,"2025-04-16 14:16:23.315279",11874.44,15
802674,100695,"2025-02-28 14:16:23.315282",9967.69,10
802675,101353,"2025-06-17 14:16:23.315284",3462.02,0
802676,100494,"2025-07-31 14:16:23.315286",17788.26,15
802677,100883,"2025-12-15 14:16:23.315288",3116.01,0
802678,101699,"2025-07-29 14:16:23.315290",12057.79,30
802679,100291,"2025-07-08 14:16:23.315293",6704.53,10
802680,101975,"2024-12-29 14:16:23.315294",8650.63,5
802681,101020,"2025-04-30 14:16:23.315295",4621.51,30
802682,101542,"2025-01-03 14:16:23.315296",12681.05,5
802683,100732,"2025-07-13 14:16:23.315297",19779.21,15
802684,100415,"2025-10-08 14:16:23.315298",16754.09,5
802685,101242,"2025-06-07 14:16:23.315299",13822.51,0
802686,100896,"2025-11-22 14:16:23.315300",15249.43,5
802687,101593,"2025-06-27 14:16:23.315301",16866.09,0
802688,101525,"2025-06-15 14:16:23.315303",9714.67,15
802689,101299,"2025-02-08 14:16:23.315304",11557.36,0
802690,100417,"2025-08-27 14:16:23.315305",17961.91,0
802691,100562,"2025-04-22 14:16:23.315306",14070.97,30
802692,101443,"2025-02-01 14:16:23.315307",3152.45,0
802693,101945,"2025-05-30 14:16:23.315308",15700.95,5
802694,100726,"2025-05-04 14:16:23.315309",942.77,0
802695,101184,"2025-01-30 14:16:23.315310",17026.78,30
802696,100000,"2025-07-29 14:16:23.315311",15871.84,15
802697,101090,"2025-08-02 14:16:23.315313",16699.55,0
802698,101585,"2025-09-05 14:16:23.315314",960.05,5
802699,101570,"2025-02-01 14:16:23.315315",19462.75,0
802700,100162,"2025-08-21 14:16:23.315317",12475.57,30
802701,100314,"2025-03-16 14:16:23.315318",16100.94,0
802702,100332,"2025-06-04 14:16:23.315319",11547.90,15
802703,101632,"2025-03-28 14:16:23.315320",7125.11,5
802704,100524,"2025-08-03 14:16:23.315322",6274.89,15
802705,101301,"2025-08-20 14:16:23.315323",1863.71,5
802706,100055,"2025-10-10 14:16:23.315324",11079.04,15
802707,100388,"2025-10-17 14:16:23.315325",3299.99,0
802708,100592,"2025-07-27 14:16:23.315326",11566.59,5
802709,100938,"2025-05-06 14:16:23.315327",12685.87,15
802710,101737,"2025-08-19 14:16:23.315328",9120.57,10
802711,101274,"2025-12-14 14:16:23.315329",3548.33,10
802712,100950,"2025-08-21 14:16:23.315330",8937.79,0
802713,100730,"2025-09-08 14:16:23.315331",17634.10,0
802714,100526,"2025-04-30 14:16:23.315332",9431.93,10
802715,101644,"2025-06-29 14:16:23.315333",7183.22,10
802716,101321,"2025-05-26 14:16:23.315334",12780.40,0
802717,101416,"2025-05-13 14:16:23.315336",12567.81,10
802718,100123,"2025-08-27 14:16:23.315337",2267.02,10
802719,101094,"2025-01-20 14:16:23.315338",5111.57,30
802720,101720,"2025-04-14 14:16:23.315339",10140.89,15
802721,100393,"2025-07-09 14:16:23.315340",7643.46,0
802722,100703,"2025-04-02 14:16:23.315341",6739.16,30
802723,101448,"2025-02-14 14:16:23.315342",9191.42,0
802724,100908,"2025-04-28 14:16:23.315343",6161.12,5
802725,100911,"2025-10-21 14:16:23.315344",7275.70,5
802726,100993,"2025-07-21 14:16:23.315346",15585.78,0
802727,100327,"2025-11-29 14:16:23.315349",10449.50,30
802728,101083,"2025-05-14 14:16:23.315351",17520.69,0
802729,101566,"2025-11-28 14:16:23.315353",18996.93,10
802730,100566,"2024-12-27 14:16:23.315355",18480.51,10
802731,100987,"2025-04-18 14:16:23.315357",5447.37,5
802732,100454,"2025-12-04 14:16:23.315359",9721.28,0
802733,100673,"2025-03-17 14:16:23.315361",10933.52,30
802734,100736,"2025-02-20 14:16:23.315363",17117.72,0
802735,101155,"2025-01-08 14:16:23.315366",11400.90,15
802736,101974,"2025-02-18 14:16:23.315368",5427.95,0
802737,100101,"2025-04-23 14:16:23.315370",11177.01,10
802738,101881,"2025-02-08 14:16:23.315371",1363.55,0
802739,101985,"2025-11-17 14:16:23.315373",16765.68,5
802740,101759,"2025-09-09 14:16:23.315374",11536.99,0
802741,101254,"2025-11-02 14:16:23.315375",13208.49,30
802742,101897,"2025-02-16 14:16:23.315376",4418.31,5
802743,100570,"2025-11-07 14:16:23.315377",11383.62,0
802744,100808,"2025-09-14 14:16:23.315379",10847.42,0
802745,101985,"2025-09-27 14:16:23.315380",12582.80,0
802746,101241,"2025-08-31 14:16:23.315381",17024.69,0
802747,100942,"2025-07-12 14:16:23.315382",15408.50,0
802748,101306,"2025-11-01 14:16:23.315383",11164.05,0
802749,101614,"2024-12-27 14:16:23.315384",17921.36,0
802750,101684,"2025-11-30 14:16:23.315385",7489.16,10
802751,100367,"2025-05-30 14:16:23.315386",10104.74,0
802752,100090,"2025-03-30 14:16:23.315388",13163.96,5
802753,101761,"2025-11-10 14:16:23.315389",9094.95,5
802754,101392,"2025-06-28 14:16:23.315390",7547.66,10
802755,100138,"2025-11-20 14:16:23.315391",2691.69,5
802756,101366,"2025-11-30 14:16:23.315392",12900.04,10
802757,100113,"2025-12-09 14:16:23.315393",4255.82,0
802758,100021,"2024-12-20 14:16:23.315394",3195.97,30
802759,101046,"2025-12-02 14:16:23.315395",4051.98,30
802760,101088,"2025-02-03 14:16:23.315396",13925.37,5
802761,101594,"2025-11-08 14:16:23.315397",3198.01,5
802762,100459,"2025-09-08 14:16:23.315398",19536.60,0
802763,101624,"2025-09-15 14:16:23.315399",15291.56,5
802764,101733,"2025-10-21 14:16:23.315401",8158.33,5
802765,100113,"2025-06-04 14:16:23.315402",12069.01,0
802766,101904,"2025-09-03 14:16:23.315403",648.72,15
802767,101520,"2025-01-02 14:16:23.315404",16968.37,0
802768,101505,"2025-03-18 14:16:23.315405",5788.63,15
802769,100539,"2025-05-26 14:16:23.315407",1901.73,0
802770,100920,"2025-11-21 14:16:23.315410",15283.32,30
802771,101745,"2025-03-07 14:16:23.315412",6926.84,15
802772,101262,"2025-11-03 14:16:23.315414",11567.05,5
802773,100256,"2025-11-12 14:16:23.315416",16958.62,10
802774,101951,"2025-02-15 14:16:23.315418",15630.66,15
802775,101308,"2025-01-02 14:16:23.315420",7068.32,10
802776,101427,"2025-11-10 14:16:23.315422",17439.58,30
802777,101069,"2025-04-23 14:16:23.315424",8082.57,0
802778,101868,"2025-01-15 14:16:23.315426",10250.46,0
802779,101720,"2025-10-05 14:16:23.315428",12442.94,30
802780,100651,"2025-03-21 14:16:23.315430",1884.13,5
802781,100455,"2025-06-22 14:16:23.315433",12144.69,5
802782,100678,"2025-07-04 14:16:23.315434",11759.64,10
802783,100391,"2025-04-11 14:16:23.315437",17533.14,0
802784,100465,"2025-01-04 14:16:23.315438",7396.45,30
802785,101236,"2025-05-19 14:16:23.315439",5222.68,0
802786,100411,"2025-05-12 14:16:23.315440",9792.03,10
802787,101182,"2025-04-15 14:16:23.315441",13902.97,5
802788,100910,"2025-07-20 14:16:23.315442",11456.94,0
802789,101979,"2025-01-31 14:16:23.315443",3195.03,0
802790,100550,"2025-02-16 14:16:23.315445",7283.89,15
802791,100992,"2025-06-19 14:16:23.315446",1743.82,0
802792,101637,"2025-07-30 14:16:23.315447",14916.86,30
802793,101494,"2025-09-26 14:16:23.315448",17717.49,5
802794,101871,"2025-07-19 14:16:23.315449",1390.62,10
802795,100471,"2025-09-05 14:16:23.315450",10745.84,0
802796,101940,"2025-06-24 14:16:23.315451",11536.61,5
802797,101133,"2025-08-17 14:16:23.315453",9057.14,0
802798,100775,"2025-07-06 14:16:23.315454",10303.31,15
802799,100809,"2025-05-15 14:16:23.315455",14351.96,15
802800,100442,"2024-12-20 14:16:23.315456",9932.65,30
802801,100464,"2025-03-11 14:16:23.315457",18433.22,30
802802,101358,"2025-04-26 14:16:23.315458",11047.04,0
802803,100845,"2025-04-03 14:16:23.315459",1900.03,10
802804,100915,"2025-09-04 14:16:23.315460",19089.83,5
802805,100607,"2025-06-30 14:16:23.315461",3362.81,0
802806,101596,"2025-01-23 14:16:23.315462",15796.97,30
802807,101674,"2025-10-14 14:16:23.315464",10774.66,0
802808,100741,"2025-10-12 14:16:23.315465",14947.40,15
802809,100543,"2025-07-29 14:16:23.315466",10511.88,0
802810,100899,"2025-03-05 14:16:23.315467",1649.92,0
802811,100924,"2025-06-05 14:16:23.315468",7811.06,5
802812,100644,"2025-06-13 14:16:23.315469",12603.38,15
802813,101258,"2025-09-08 14:16:23.315470",12763.20,0
802814,100843,"2024-12-21 14:16:23.315471",19474.37,15
802815,101770,"2025-07-16 14:16:23.315473",12323.33,0
802816,101777,"2025-08-07 14:16:23.315474",6085.56,15
802817,101830,"2025-10-12 14:16:23.315475",1346.80,15
802818,101784,"2025-05-20 14:16:23.315476",15874.10,5
802819,100022,"2025-07-02 14:16:23.315477",17841.16,15
802820,100736,"2025-09-01 14:16:23.315478",12465.94,10
802821,100143,"2025-12-16 14:16:23.315479",9906.35,0
802822,100305,"2025-11-05 14:16:23.315480",17289.24,0
802823,100491,"2025-08-11 14:16:23.315481",5186.94,0
802824,101418,"2025-06-25 14:16:23.315482",8275.28,0
802825,100583,"2025-03-12 14:16:23.315483",10399.30,10
802826,101248,"2025-09-19 14:16:23.315484",1462.77,30
802827,101071,"2025-01-29 14:16:23.315485",13927.29,0
802828,100545,"2025-04-10 14:16:23.315486",4176.92,5
802829,100404,"2025-09-14 14:16:23.315488",6996.49,30
802830,100765,"2025-09-18 14:16:23.315489",8582.61,10
802831,101598,"2025-05-27 14:16:23.315490",12950.95,15
802832,101125,"2025-01-07 14:16:23.315491",1776.94,0
802833,101552,"2025-10-23 14:16:23.315492",7146.80,15
802834,100240,"2025-10-20 14:16:23.315493",5850.05,10
802835,101313,"2025-05-02 14:16:23.315494",529.63,0
802836,101279,"2025-09-19 14:16:23.315495",13987.24,15
802837,101970,"2025-10-25 14:16:23.315496",5100.73,10
802838,100360,"2025-04-11 14:16:23.315497",3745.55,10
802839,100066,"2025-11-01 14:16:23.315498",16060.32,15
802840,100279,"2025-07-25 14:16:23.315499",1264.37,0
802841,101429,"2025-05-23 14:16:23.315500",18054.68,10
802842,100777,"2025-11-02 14:16:23.315501",13894.58,15
802843,101028,"2025-08-22 14:16:23.315503",3849.05,5
802844,100542,"2025-05-15 14:16:23.315504",7327.01,0
802845,101175,"2025-08-18 14:16:23.315505",19024.67,15
802846,101290,"2025-07-17 14:16:23.315506",12567.47,30
802847,100562,"2025-11-30 14:16:23.315508",12369.99,0
802848,101782,"2025-02-16 14:16:23.315512",13234.89,0
802849,100047,"2025-06-08 14:16:23.315514",9523.39,10
802850,100333,"2025-07-13 14:16:23.315516",3762.42,0
802851,101667,"2025-09-12 14:16:23.315518",3442.38,15
802852,100135,"2025-07-18 14:16:23.315520",13902.56,15
802853,100518,"2025-03-12 14:16:23.315522",17736.86,0
802854,101506,"2025-11-13 14:16:23.315524",6354.11,10
802855,100118,"2025-09-02 14:16:23.315526",10316.37,10
802856,101311,"2025-01-14 14:16:23.315528",19848.64,0
802857,100341,"2025-03-23 14:16:23.315531",5514.64,10
802858,101301,"2025-07-08 14:16:23.315532",8109.17,5
802859,101517,"2025-11-14 14:16:23.315533",7588.67,30
802860,101002,"2025-12-11 14:16:23.315534",1135.42,0
802861,101753,"2025-05-04 14:16:23.315535",10435.58,0
802862,100626,"2025-06-13 14:16:23.315536",4569.22,0
802863,100163,"2025-03-03 14:16:23.315537",3007.65,0
802864,100284,"2025-03-24 14:16:23.315539",14353.11,5
802865,100963,"2025-04-02 14:16:23.315540",15432.33,15
802866,101246,"2025-10-31 14:16:23.315541",17833.38,5
802867,101621,"2025-09-01 14:16:23.315542",18715.58,30
802868,101724,"2025-07-30 14:16:23.315543",17446.79,0
802869,100376,"2025-05-17 14:16:23.315544",2888.65,10
802870,100052,"2025-01-03 14:16:23.315545",4860.76,30
802871,100327,"2025-11-15 14:16:23.315546",2888.27,15
802872,100340,"2025-11-25 14:16:23.315547",7393.73,5
802873,100526,"2025-10-12 14:16:23.315548",2919.40,5
802874,100638,"2025-07-11 14:16:23.315550",13238.91,10
802875,101711,"2025-12-15 14:16:23.315551",14475.95,30
802876,101141,"2025-08-16 14:16:23.315552",3612.08,0
802877,101205,"2025-02-09 14:16:23.315553",12620.73,10
802878,101603,"2025-06-05 14:16:23.315554",948.29,0
802879,101513,"2025-11-15 14:16:23.315555",8970.22,0
802880,100505,"2025-11-16 14:16:23.315556",6064.11,15
802881,101348,"2025-07-26 14:16:23.315557",19970.65,0
802882,100867,"2025-10-06 14:16:23.315558",18494.30,0
802883,100703,"2025-04-01 14:16:23.315559",3377.53,5
802884,101217,"2025-03-16 14:16:23.315560",18388.73,15
802885,100177,"2025-04-03 14:16:23.315563",8666.40,0
802886,100967,"2025-05-01 14:16:23.315564",11744.64,0
802887,100558,"2025-06-06 14:16:23.315565",10908.41,15
802888,101987,"2025-02-28 14:16:23.315566",14660.05,15
802889,100908,"2025-04-26 14:16:23.315567",7031.66,5
802890,100653,"2025-03-02 14:16:23.315568",1858.81,5
802891,100008,"2025-11-15 14:16:23.315569",8643.73,10
802892,101435,"2025-06-19 14:16:23.315570",11117.86,30
802893,100933,"2025-04-03 14:16:23.315572",11320.82,0
802894,100523,"2025-06-25 14:16:23.315573",15955.65,5
802895,101627,"2025-07-25 14:16:23.315577",1362.40,10
802896,101036,"2025-08-09 14:16:23.315579",19767.84,30
802897,100276,"2025-09-16 14:16:23.315582",19816.02,0
802898,100438,"2024-12-26 14:16:23.315584",2430.83,0
802899,101061,"2025-08-07 14:16:23.315586",7208.34,0
802900,100819,"2025-12-09 14:16:23.315588",12011.06,0
802901,101817,"2025-05-28 14:16:23.315589",7779.85,5
802902,101813,"2025-12-02 14:16:23.315591",10008.68,0
802903,100434,"2025-01-05 14:16:23.315593",6855.60,15
802904,101779,"2025-10-06 14:16:23.315595",14386.60,30
802905,101267,"2025-06-23 14:16:23.315597",7598.34,0
802906,100839,"2025-04-16 14:16:23.315599",8882.79,0
802907,101572,"2025-06-16 14:16:23.315601",11730.20,0
802908,100743,"2025-10-22 14:16:23.315603",19399.42,0
802909,101196,"2024-12-20 14:16:23.315616",13015.19,0
802910,100250,"2025-09-23 14:16:23.315617",2389.96,10
802911,100631,"2025-12-01 14:16:23.315618",6718.56,0
802912,101365,"2025-01-31 14:16:23.315619",8684.43,30
802913,100844,"2025-02-08 14:16:23.315620",14933.39,0
802914,101956,"2025-06-10 14:16:23.315621",9214.07,10
802915,100013,"2025-06-06 14:16:23.315623",13352.53,0
802916,100273,"2025-12-13 14:16:23.315624",16870.15,15
802917,101006,"2025-06-26 14:16:23.315625",2534.58,0
802918,100352,"2025-08-08 14:16:23.315626",15431.92,15
802919,101158,"2025-09-21 14:16:23.315627",15038.81,0
802920,100969,"2025-06-18 14:16:23.315628",16484.39,5
802921,101723,"2025-03-05 14:16:23.315629",19143.30,0
802922,100441,"2025-08-30 14:16:23.315630",6537.16,0
802923,101402,"2025-10-13 14:16:23.315632",8865.90,10
802924,100566,"2025-09-09 14:16:23.315633",5622.30,30
802925,100801,"2025-01-25 14:16:23.315634",6878.56,15
802926,100126,"2025-05-04 14:16:23.315635",6931.61,0
802927,101324,"2025-04-30 14:16:23.315636",17460.61,30
802928,101794,"2025-04-27 14:16:23.315638",1726.52,0
802929,101018,"2025-03-29 14:16:23.315642",4452.62,0
802930,101959,"2025-11-12 14:16:23.315644",12405.89,15
802931,101867,"2025-03-25 14:16:23.315646",15421.30,0
802932,101635,"2025-07-15 14:16:23.315648",14098.85,30
802933,100820,"2025-12-16 14:16:23.315650",1408.23,0
802934,101182,"2025-10-01 14:16:23.315652",9348.99,30
802935,101558,"2025-07-24 14:16:23.315654",4097.23,0
802936,101223,"2025-01-11 14:16:23.315656",19768.77,0
802937,101088,"2025-02-16 14:16:23.315658",19978.39,0
802938,100694,"2025-02-28 14:16:23.315660",1492.52,30
802939,100738,"2025-06-21 14:16:23.315662",13520.62,0
802940,100622,"2025-10-19 14:16:23.315664",16354.77,15
802941,100078,"2025-05-07 14:16:23.315666",6833.21,15
802942,101780,"2025-02-23 14:16:23.315668",14025.91,10
802943,101115,"2025-03-30 14:16:23.315671",4159.54,0
802944,100139,"2025-02-23 14:16:23.315672",2995.20,30
802945,101024,"2025-06-16 14:16:23.315673",18543.39,0
802946,100266,"2025-03-21 14:16:23.315674",13029.45,0
802947,101074,"2025-08-25 14:16:23.315676",16430.47,30
802948,100228,"2025-02-21 14:16:23.315678",10887.91,30
802949,101392,"2025-11-10 14:16:23.315679",3517.14,5
802950,100449,"2025-04-06 14:16:23.315680",7844.78,10
802951,100556,"2025-04-28 14:16:23.315681",17692.31,0
802952,101122,"2025-02-20 14:16:23.315682",804.33,0
802953,101516,"2025-04-19 14:16:23.315683",4539.96,0
802954,101095,"2025-07-13 14:16:23.315684",5439.09,5
802955,101822,"2025-01-02 14:16:23.315685",5628.42,5
802956,100596,"2025-05-20 14:16:23.315686",2422.44,10
802957,101204,"2025-03-02 14:16:23.315687",17040.28,0
802958,100940,"2025-10-18 14:16:23.315689",3610.52,0
802959,100834,"2025-08-07 14:16:23.315690",16678.65,15
802960,100728,"2025-08-31 14:16:23.315691",7423.70,30
802961,101832,"2025-01-18 14:16:23.315692",9417.70,10
802962,100155,"2025-02-24 14:16:23.315693",9525.59,15
802963,101981,"2024-12-23 14:16:23.315694",14406.40,0
802964,100859,"2025-03-09 14:16:23.315695",14760.35,0
802965,101921,"2025-08-02 14:16:23.315697",12993.42,15
802966,100839,"2025-08-22 14:16:23.315701",15588.49,0
802967,100576,"2025-08-15 14:16:23.315703",661.91,5
802968,100916,"2025-06-21 14:16:23.315705",10343.80,5
802969,100654,"2025-05-10 14:16:23.315707",10718.49,0
802970,101974,"2025-07-11 14:16:23.315709",5167.13,5
802971,100391,"2025-05-28 14:16:23.315711",11349.23,0
802972,101383,"2025-11-03 14:16:23.315713",9609.57,0
802973,101365,"2025-12-02 14:16:23.315714",9706.19,30
802974,101766,"2025-09-19 14:16:23.315716",2809.79,0
802975,101043,"2025-03-02 14:16:23.315718",8987.62,0
802976,100332,"2025-09-04 14:16:23.315721",15445.40,0
802977,100191,"2025-07-26 14:16:23.315723",8494.80,30
802978,101369,"2025-08-28 14:16:23.315725",10006.22,0
802979,100294,"2025-05-17 14:16:23.315727",19366.65,5
802980,100134,"2025-06-23 14:16:23.315729",17499.79,0
802981,101976,"2025-11-27 14:16:23.315731",18609.65,30
802982,100202,"2025-05-06 14:16:23.315732",2014.69,0
802983,101694,"2025-11-02 14:16:23.315733",12562.32,15
802984,101697,"2025-10-22 14:16:23.315734",4856.53,0
802985,101738,"2025-04-01 14:16:23.315736",8382.75,30
802986,100087,"2025-10-27 14:16:23.315737",13755.13,0
802987,100344,"2025-08-09 14:16:23.315738",11788.84,10
802988,100562,"2025-10-26 14:16:23.315739",10361.78,0
802989,101719,"2025-09-26 14:16:23.315740",16381.74,10
802990,101888,"2025-11-30 14:16:23.315741",13810.67,0
802991,101820,"2025-07-28 14:16:23.315742",16510.38,0
802992,100249,"2025-02-15 14:16:23.315743",18672.68,10
802993,100318,"2025-11-20 14:16:23.315745",14383.43,10
802994,101748,"2025-02-19 14:16:23.315746",8210.21,15
802995,101520,"2025-08-27 14:16:23.315747",4649.18,0
802996,100288,"2025-08-24 14:16:23.315748",5782.85,10
802997,100300,"2025-01-24 14:16:23.315749",8234.29,5
802998,101029,"2025-04-11 14:16:23.315750",14931.78,0
802999,100548,"2025-08-27 14:16:23.315752",1283.02,30
803000,101716,"2025-09-15 14:16:23.315753",16378.49,0
