customer_id,transaction_category,category_spend,category_transactions
101821,groceries,5125.88,1
100273,fuel,9427.79,2
100589,electronics,1287.30,1
100652,entertainment,11951.39,1
100582,entertainment,5344.65,2
100967,"online shopping",1102.85,1
101585,utilities,4713.15,1
101990,entertainment,9098.30,2
101904,electronics,1281.76,2
101103,grocery,1121.40,1
101258,utilities,3954.66,1
100818,"online shopping",1026.57,1
101690,grocery,8451.21,1
100571,groceries,3133.09,1
100544,entertainment,9302.74,2
100126,groceries,7978.64,2
100732,dining,12330.93,1
101735,"online shopping",654.58,1
100416,grocery,1704.65,1
100040,grocery,680.41,1
100786,electronics,3260.59,2
101492,travel,969.02,2
100296,utilities,7443.05,2
101620,entertainment,952.80,1
101624,travel,1677.66,1
100041,grocery,2364.49,1
100631,travel,1234.04,1
101302,travel,4312.43,2
101482,"online shopping",412.79,1
100032,"online shopping",7415.12,1
101299,travel,2297.78,1
100664,"online shopping",10326.98,2
101547,utilities,12635.60,2
100159,entertainment,2568.22,1
101952,utilities,2215.74,2
100457,travel,5376.59,1
101731,entertainment,18675.73,3
101842,groceries,11768.75,1
101114,electronics,999.32,1
101732,electronics,87.77,1
101489,"online shopping",3697.69,1
100219,"online shopping",661.19,1
100378,"online shopping",8392.58,1
101749,"online shopping",1258.11,1
100929,groceries,7274.06,2
101470,electronics,334.21,1
100963,fuel,1982.50,2
101169,utilities,12497.93,3
100232,entertainment,12932.37,3
100921,entertainment,1715.00,2
100233,utilities,2842.25,1
100725,utilities,4598.88,1
100366,groceries,1207.85,1
100480,"online shopping",1755.57,1
101596,electronics,14671.38,1
100589,entertainment,9953.97,3
101534,dining,10742.76,2
101118,groceries,3440.21,1
101865,"online shopping",2417.91,1
101839,electronics,11026.28,3
100711,electronics,12723.17,1
101887,travel,335.53,1
101566,electronics,3215.97,1
101825,"online shopping",11231.45,1
101878,electronics,1644.63,1
100984,groceries,1099.25,2
101158,utilities,10894.74,1
101106,travel,5663.60,1
101070,electronics,3592.53,2
100391,travel,1562.69,1
100717,"online shopping",5451.58,2
100384,groceries,4518.77,1
100380,"online shopping",112.86,1
101100,dining,1524.98,2
101282,dining,1324.74,1
100933,groceries,4037.65,1
101970,travel,1636.65,1
100099,fuel,1366.30,1
101524,entertainment,16393.29,1
100382,utilities,5325.31,1
100706,groceries,5783.03,1
101215,entertainment,1058.47,1
101603,"online shopping",548.43,1
101924,fuel,1727.39,1
101368,utilities,670.28,1
100009,grocery,2623.76,1
100263,"online shopping",3462.83,1
101291,utilities,2825.38,2
100831,"online shopping",783.66,1
100629,entertainment,7910.58,1
100761,fuel,523.16,1
101594,entertainment,1587.99,2
100194,entertainment,21705.67,2
101430,utilities,4591.04,1
101319,entertainment,5789.91,1
100096,travel,1271.26,1
100461,fuel,2250.62,1
101662,groceries,4080.11,1
100757,electronics,5542.27,1
100086,groceries,11766.43,2
100076,"online shopping",4119.11,1
101912,"online shopping",1684.60,1
101506,dining,834.87,1
100660,"online shopping",3611.12,1
101134,fuel,16585.13,3
101664,entertainment,2221.78,1
100764,"online shopping",588.41,1
100677,fuel,11691.03,2
101672,grocery,861.55,2
100790,dining,395.45,1
101546,grocery,612.01,1
100670,grocery,3453.11,1
100537,electronics,1246.70,1
101821,travel,1294.56,1
101185,dining,4922.68,2
100429,travel,5328.37,1
101637,grocery,1955.52,1
101092,entertainment,32267.67,4
100132,electronics,6098.36,2
100188,entertainment,11392.32,2
101746,groceries,877.00,2
101778,entertainment,14634.59,2
101945,groceries,10300.55,1
100278,utilities,101.15,1
101453,grocery,1813.13,2
101648,dining,975.80,1
101858,travel,1019.22,1
100898,utilities,10712.74,2
100888,"online shopping",259.83,1
100850,travel,4897.25,1
100169,dining,5838.66,2
100697,travel,14272.76,2
101263,travel,5407.96,1
100357,dining,4232.59,2
100200,fuel,2643.11,1
100443,"online shopping",2727.10,1
101860,entertainment,8126.72,2
101325,grocery,13024.32,2
101129,fuel,169.39,1
101825,dining,1514.30,1
100100,electronics,2973.80,1
101120,entertainment,2481.54,1
101688,utilities,160.41,1
100937,electronics,13805.29,1
100028,"online shopping",11422.97,2
101529,entertainment,5201.58,1
100664,dining,5911.17,2
101461,fuel,1968.69,1
101402,electronics,5889.87,2
100072,utilities,2857.76,1
100253,dining,201.44,1
101986,groceries,1928.68,1
101934,entertainment,24704.38,4
100515,electronics,27278.48,2
100748,grocery,3167.37,1
101573,fuel,9882.84,1
101043,travel,22848.98,1
101648,grocery,1996.90,1
100534,grocery,20531.99,2
100420,electronics,839.30,1
100445,dining,2259.56,1
100135,entertainment,273.08,2
101956,fuel,6841.63,1
101324,entertainment,2136.96,1
101632,entertainment,2830.04,2
100032,utilities,2574.01,1
100646,dining,505.85,1
100132,entertainment,112.73,1
100749,grocery,3950.61,1
101812,travel,10549.31,2
100125,electronics,3927.36,1
100344,dining,743.05,1
100016,entertainment,3118.72,1
100823,fuel,9830.42,2
100646,grocery,10727.84,1
100629,"online shopping",359.75,1
101401,dining,9286.25,2
100817,travel,447.06,1
100059,grocery,5613.41,1
100466,"online shopping",1379.41,1
100627,groceries,7489.23,3
100390,groceries,3253.94,2
100935,grocery,7500.17,1
101210,fuel,18514.92,1
100497,groceries,65.98,1
101738,groceries,8664.61,1
101384,grocery,9647.65,2
101846,entertainment,24927.28,4
101855,electronics,4308.80,1
100448,dining,1964.51,1
101717,entertainment,2535.35,1
101204,travel,2840.86,1
101835,entertainment,1284.30,1
100148,"online shopping",1911.60,1
101495,electronics,6295.04,1
100817,electronics,2235.22,1
100947,grocery,5947.96,2
100499,grocery,9498.09,2
101378,fuel,6920.69,2
101939,grocery,12501.44,2
101234,fuel,1870.52,1
101619,electronics,1063.64,1
101053,electronics,8590.84,1
100576,"online shopping",3239.05,1
100983,utilities,1785.39,1
101966,electronics,4741.78,1
100722,electronics,5027.03,2
100221,grocery,5573.04,1
100741,utilities,1658.08,2
101612,groceries,1849.84,1
100579,dining,1185.52,2
101900,fuel,2196.95,2
100900,"online shopping",353.12,1
100511,travel,474.16,1
101488,fuel,1625.13,2
100049,electronics,11642.85,2
100102,entertainment,17215.95,4
100367,"online shopping",6562.53,1
100935,fuel,42.75,1
101515,"online shopping",99.84,1
101581,entertainment,36.44,1
101802,groceries,13737.52,1
101291,fuel,7950.09,1
101343,grocery,1847.87,1
100897,fuel,2746.27,1
101613,dining,4942.07,2
100908,dining,6100.77,1
101263,"online shopping",5077.54,2
101731,"online shopping",5531.76,2
101995,travel,21049.70,2
101967,entertainment,14197.21,3
101865,electronics,629.02,1
101666,fuel,4093.98,2
101987,"online shopping",4870.36,1
100389,travel,207.20,1
100753,electronics,17.01,1
101410,dining,2712.85,1
100393,dining,8042.58,2
100682,fuel,3507.49,1
101682,entertainment,2438.49,1
100269,travel,3857.89,1
100810,entertainment,5991.61,2
101172,travel,14239.18,2
101443,electronics,7761.19,2
100279,entertainment,490.77,1
100165,electronics,1142.54,1
100016,dining,9216.47,1
101173,electronics,2694.58,1
100338,utilities,3451.68,2
101068,utilities,3301.04,1
101525,utilities,11167.17,2
100841,groceries,701.38,1
100650,utilities,4928.25,1
101084,dining,2504.23,1
100293,dining,1654.57,1
101857,fuel,5165.41,2
101322,grocery,2216.37,2
100414,travel,1010.18,1
101647,groceries,2062.95,1
100802,electronics,943.39,1
101572,"online shopping",717.95,1
100430,electronics,5076.46,1
101123,grocery,3252.88,2
101443,grocery,5200.42,1
101447,groceries,5921.73,1
100486,entertainment,2427.14,1
101753,utilities,4154.71,1
100088,groceries,13839.55,2
101232,entertainment,6628.94,1
100270,dining,6258.48,1
101956,utilities,4137.76,1
101772,travel,8682.94,1
100899,entertainment,170.82,1
101744,fuel,13883.30,2
100277,fuel,604.36,1
101613,entertainment,4954.21,1
100912,groceries,8385.48,2
100327,"online shopping",6775.68,2
101633,entertainment,5034.30,1
100857,entertainment,9207.27,2
100876,fuel,395.31,1
100335,entertainment,260.57,2
100591,dining,1395.65,1
101061,electronics,2268.83,1
101943,utilities,1788.20,1
101157,travel,1517.03,1
100707,dining,2208.60,1
100977,utilities,10211.07,1
101413,electronics,9622.04,1
101636,groceries,2130.56,1
100424,fuel,5778.85,1
101533,groceries,4590.61,1
100719,grocery,10653.14,1
101450,groceries,6764.60,1
100948,grocery,1738.93,1
100654,entertainment,2108.64,2
100473,entertainment,4730.99,1
100567,entertainment,306.13,1
101384,utilities,1361.24,1
101975,utilities,13370.28,4
101822,fuel,2093.07,1
100210,entertainment,1101.00,1
101976,utilities,2264.94,1
101202,electronics,1191.77,1
101943,dining,5117.50,1
101081,entertainment,19888.72,2
101096,electronics,5341.99,1
100899,dining,1433.46,1
101801,fuel,842.67,1
101982,utilities,153.10,1
101096,fuel,4703.68,1
100466,utilities,3752.06,2
101294,utilities,1133.39,1
101522,groceries,1286.20,1
100353,grocery,507.66,1
101257,grocery,6135.78,1
101342,travel,543.89,1
100624,"online shopping",25.95,1
101598,travel,2007.01,1
100371,entertainment,1533.69,1
100183,electronics,4444.17,1
101300,"online shopping",4397.29,1
100673,"online shopping",137.89,1
100754,entertainment,4047.61,2
101168,grocery,10713.87,2
101104,entertainment,1727.08,1
100321,utilities,636.90,1
100434,"online shopping",1057.57,1
101336,electronics,3347.51,1
101929,fuel,794.40,2
100687,fuel,10135.71,1
100887,entertainment,2829.12,2
100068,grocery,9489.87,1
100055,"online shopping",3886.90,1
100630,grocery,736.81,1
101227,fuel,549.54,1
101950,entertainment,4204.87,1
100566,dining,3116.51,1
100549,grocery,2127.89,1
100242,utilities,2820.71,2
100747,"online shopping",841.65,1
101497,travel,3714.51,2
100526,grocery,197.69,1
101679,travel,1127.11,1
101501,"online shopping",727.19,1
101844,entertainment,798.38,1
100439,dining,3206.82,1
101286,dining,3249.30,2
101208,entertainment,677.37,1
101331,electronics,435.41,1
100515,fuel,6908.64,1
101322,"online shopping",12677.69,2
101575,groceries,10734.97,1
101253,utilities,634.63,1
101400,entertainment,2160.57,1
101309,electronics,4756.01,1
101161,electronics,1549.75,2
101501,utilities,4039.55,1
100614,electronics,2247.28,1
101030,grocery,1972.51,1
101442,groceries,2206.88,1
101495,"online shopping",6002.05,1
101958,entertainment,10058.16,2
100419,dining,3110.86,1
100275,dining,5255.53,1
101584,electronics,654.22,1
100607,"online shopping",349.34,1
100570,travel,2559.65,1
101712,groceries,6306.29,1
100281,"online shopping",10901.99,2
100637,entertainment,1332.04,1
101227,electronics,2477.18,1
101312,utilities,17630.76,3
100749,entertainment,6729.13,2
101196,grocery,14016.04,1
100528,grocery,7757.55,1
100139,fuel,27.26,1
101789,grocery,8165.82,3
100277,travel,1800.30,1
100510,groceries,2237.27,1
101369,grocery,6351.26,2
101869,"online shopping",3571.84,1
101163,groceries,1649.49,1
100113,electronics,2691.77,1
100579,"online shopping",10898.17,1
101530,entertainment,792.47,1
100690,dining,3102.17,3
100636,groceries,6463.32,1
101420,"online shopping",337.86,1
101848,utilities,348.45,1
100822,electronics,7504.73,1
101873,"online shopping",1842.54,1
100874,grocery,4068.74,1
101947,entertainment,14593.41,2
101768,entertainment,1061.19,1
100939,fuel,650.12,1
101682,fuel,3269.87,1
100941,entertainment,2592.42,2
101898,entertainment,1335.14,1
100357,electronics,2542.51,3
100002,entertainment,9927.98,2
101746,entertainment,1214.41,3
100403,entertainment,1348.31,1
100024,utilities,5265.88,1
100508,"online shopping",10288.61,1
100060,travel,10030.22,1
101531,fuel,2135.19,1
100122,"online shopping",4866.67,2
101520,travel,2229.38,2
100054,groceries,1419.00,1
101186,dining,4256.61,1
100973,electronics,463.24,1
101722,dining,2957.63,1
101062,"online shopping",4139.14,1
101720,travel,161.60,2
101730,"online shopping",202.94,1
100112,groceries,11590.86,1
100424,"online shopping",295.80,1
100917,entertainment,6119.25,1
101306,entertainment,3192.86,1
100916,groceries,3050.30,1
101960,utilities,637.25,1
101310,grocery,3867.85,1
100154,grocery,14167.92,2
100961,"online shopping",2296.91,2
101205,"online shopping",2326.64,2
101262,electronics,925.21,1
100648,grocery,4726.78,1
101362,entertainment,7457.14,2
100937,grocery,438.59,1
100265,dining,907.43,1
100186,dining,6600.33,1
101063,entertainment,19235.22,3
101702,"online shopping",6241.44,3
100390,fuel,770.49,1
101283,electronics,7173.26,1
100654,travel,11763.82,1
101739,entertainment,2786.66,1
100175,grocery,1035.59,1
100773,groceries,7598.12,2
100763,grocery,26921.98,2
101352,dining,11489.89,2
100930,dining,3967.01,2
100710,groceries,596.18,1
101219,fuel,937.30,1
100825,groceries,902.75,1
100588,groceries,13942.55,2
100530,groceries,3607.41,1
101350,dining,2343.29,1
100280,fuel,3260.06,1
100638,fuel,3934.82,1
101081,travel,1835.08,1
100476,travel,6027.93,1
100715,dining,2172.33,1
100242,electronics,18223.00,2
100366,entertainment,845.04,1
101867,entertainment,8483.92,1
101523,travel,6716.00,1
100837,grocery,6057.02,2
100905,dining,35.77,1
101432,utilities,731.73,1
101511,entertainment,7958.41,1
100342,grocery,5394.56,1
100239,fuel,11946.68,1
101145,travel,2500.73,1
100419,utilities,45.91,1
101584,travel,12385.98,4
100303,electronics,2409.40,1
100114,electronics,17609.00,3
100342,fuel,6052.77,1
101274,groceries,3979.96,2
100730,groceries,6171.70,1
100178,grocery,13712.24,3
101168,electronics,2012.41,1
100665,entertainment,8231.24,3
101144,groceries,7750.63,2
101147,dining,1071.49,1
100149,utilities,9481.45,2
100396,dining,1184.58,1
100380,electronics,2747.23,1
101803,utilities,4718.39,1
100838,dining,14715.45,2
100000,electronics,16459.68,2
101696,utilities,152.07,1
100243,groceries,81.20,1
101910,travel,11039.27,1
101421,groceries,3607.46,1
101274,travel,6105.47,1
100878,fuel,45833.80,1
101599,electronics,1061.35,1
100759,electronics,155.63,1
100976,entertainment,5826.78,3
101138,electronics,10343.09,1
101830,travel,46.64,1
100552,entertainment,11519.77,2
101708,groceries,12469.67,2
101623,groceries,4435.33,2
100481,entertainment,10824.23,3
101633,travel,2299.52,1
100599,grocery,183.40,1
100334,electronics,3298.30,2
100464,travel,48.35,1
101164,entertainment,369.02,1
100136,utilities,1997.94,1
101003,entertainment,36913.45,3
101982,electronics,7334.97,2
101634,fuel,10457.25,1
100949,travel,678.20,1
100686,fuel,1653.92,1
100166,grocery,1076.49,1
101433,electronics,4775.07,1
101792,entertainment,1800.15,1
100909,travel,329.50,1
101759,"online shopping",93.40,1
100841,fuel,4615.06,1
100064,entertainment,876.59,1
100432,travel,6934.03,1
101073,groceries,12083.65,2
101337,"online shopping",14375.98,1
101332,fuel,3982.54,1
101626,travel,1545.42,1
100568,fuel,1340.04,1
101365,"online shopping",4125.69,2
101553,groceries,1143.25,1
100641,dining,1348.44,1
100494,groceries,3325.07,1
100940,entertainment,4342.84,1
101103,travel,1421.75,1
101479,"online shopping",446.65,1
100967,dining,5585.80,1
101526,grocery,836.70,1
101760,"online shopping",4478.28,2
101694,utilities,10491.13,3
101508,groceries,2152.08,2
101608,"online shopping",4298.47,1
100559,entertainment,6316.40,1
101041,travel,2146.54,2
100982,utilities,1666.78,1
100778,utilities,44.66,1
101469,entertainment,18431.91,2
100339,dining,649.43,1
101554,entertainment,2843.84,1
100611,entertainment,5839.48,2
100115,entertainment,5517.27,1
101881,entertainment,3575.40,1
100073,"online shopping",4388.84,1
101660,grocery,12219.87,1
101709,travel,1758.70,1
101716,"online shopping",124.74,1
101761,utilities,7603.82,2
101692,dining,9874.69,1
101187,groceries,4154.27,1
101606,dining,12596.45,2
101245,"online shopping",8219.62,1
100656,dining,8937.90,2
101996,groceries,9288.24,2
100663,electronics,247.80,1
101398,"online shopping",365.33,1
101017,utilities,741.23,1
101521,electronics,8748.92,1
100084,utilities,2232.44,1
101899,fuel,962.45,2
101406,dining,10777.03,3
101664,"online shopping",489.64,1
101486,utilities,1734.76,1
100450,dining,3114.87,1
100517,grocery,1574.84,1
100845,groceries,9034.65,1
100694,groceries,1099.97,1
100549,electronics,676.81,1
100928,groceries,873.89,1
100115,travel,1267.40,2
101637,entertainment,3202.08,2
101031,travel,7372.66,1
101613,electronics,6357.29,1
101590,entertainment,111.08,1
100303,"online shopping",1184.31,1
101490,utilities,489.67,1
100739,utilities,1976.13,1
101033,fuel,637.20,1
100307,fuel,2904.75,3
100801,grocery,9989.06,2
100163,utilities,2036.59,2
101262,grocery,1478.72,2
101340,utilities,4607.41,1
100995,entertainment,2850.98,1
100655,travel,5366.95,2
101358,electronics,3534.51,2
100017,"online shopping",319.10,1
101094,entertainment,5667.68,1
101198,entertainment,33614.85,3
101877,grocery,1472.60,1
101823,travel,11123.32,1
100810,dining,3040.82,2
100338,"online shopping",7734.49,1
101959,dining,1916.87,1
100247,grocery,2887.85,1
101216,dining,3607.74,1
101442,electronics,2157.15,2
101348,grocery,132.36,1
100305,utilities,1947.82,1
101803,fuel,611.72,1
100203,fuel,2786.49,1
100852,grocery,2115.68,1
101593,dining,3835.90,1
100446,travel,472.90,1
100432,entertainment,2205.40,3
101647,dining,2883.34,2
101151,groceries,3598.05,1
101769,"online shopping",14609.38,1
100821,fuel,7122.28,1
100504,entertainment,7025.70,2
100114,utilities,1481.15,1
101790,grocery,539.39,1
100994,groceries,3627.57,2
100222,entertainment,7021.49,1
100635,grocery,3478.96,1
101972,fuel,2159.64,1
101526,electronics,128.92,1
100671,"online shopping",8926.96,1
100957,grocery,1651.11,1
100932,groceries,1886.38,1
100095,fuel,25598.25,3
100631,dining,1478.70,1
101636,fuel,670.12,1
101638,"online shopping",2812.05,2
101701,dining,5323.27,1
101949,travel,1624.57,1
100697,"online shopping",3694.90,1
100031,entertainment,1862.50,2
100065,fuel,3866.81,1
101202,travel,3996.29,1
100778,fuel,4509.36,2
101466,grocery,14489.83,3
100915,utilities,7662.12,1
100548,entertainment,3084.52,1
100200,groceries,2403.84,2
101893,travel,662.02,1
100048,"online shopping",5356.89,1
100786,dining,2489.93,1
100950,grocery,557.69,1
101703,grocery,181052.10,2
100262,groceries,392.50,1
101833,utilities,3300.85,1
101199,groceries,531.61,1
101414,entertainment,4245.18,2
100200,grocery,1040.25,1
100944,electronics,9978.30,1
101832,groceries,5252.95,1
100807,fuel,2473.51,1
101330,dining,1738.86,1
101567,dining,4262.46,1
100559,utilities,8139.25,3
101350,travel,2739.81,1
101787,entertainment,3112.55,1
100198,utilities,3728.27,1
101624,dining,4896.52,1
100108,entertainment,6182.41,2
101314,"online shopping",2200.80,1
100107,travel,3968.84,1
101431,utilities,676.08,1
100051,electronics,3304.46,1
100294,groceries,8649.18,2
101603,entertainment,3958.16,1
101867,travel,5790.18,2
100464,entertainment,6230.74,2
100257,utilities,732.14,1
101669,utilities,12752.35,2
100633,electronics,5206.82,2
101354,travel,43.51,1
101706,travel,3581.25,2
100209,travel,2364.25,1
101831,utilities,1869.07,1
100237,grocery,5534.96,1
101790,entertainment,1051.59,1
101931,fuel,7150.03,1
100499,entertainment,3396.94,1
101564,entertainment,7094.07,2
100790,groceries,2386.41,1
100591,fuel,8037.32,2
101074,fuel,14617.75,1
101135,entertainment,6912.93,2
100300,grocery,8250.71,3
100228,dining,10075.81,2
100149,entertainment,16221.60,3
101161,entertainment,7200.19,1
101158,groceries,1807.94,1
101480,travel,206.81,1
101624,grocery,5973.72,2
101517,"online shopping",5060.44,1
101385,entertainment,3567.64,1
100173,utilities,433.17,1
101625,groceries,4227.71,2
100060,fuel,5703.47,1
101899,"online shopping",565.71,2
101084,fuel,3257.37,1
101701,utilities,21705.86,3
101612,"online shopping",11460.94,3
100623,entertainment,482.24,1
100577,grocery,11886.24,2
100693,grocery,3088.35,1
100422,fuel,15476.33,1
100715,travel,668.49,1
101446,grocery,2762.54,1
101394,utilities,407.42,1
101229,grocery,2600.21,1
101128,"online shopping",405.20,1
100753,groceries,1099.80,1
100746,utilities,4014.39,1
100687,groceries,277.74,1
100746,grocery,10691.97,2
100241,grocery,176.12,1
101514,entertainment,6967.33,1
100664,groceries,9127.07,2
100707,"online shopping",1234.34,1
101521,travel,771.25,1
100434,entertainment,24651.38,3
100780,travel,2825.31,1
100483,fuel,4042.08,2
100383,travel,634.42,1
101533,electronics,3757.02,2
101020,grocery,4960.23,1
100949,grocery,12420.24,2
100868,groceries,6474.07,3
100322,utilities,372.38,1
100847,utilities,5487.86,1
101497,electronics,2823.99,1
101255,entertainment,13655.85,1
100695,fuel,5628.56,2
101965,fuel,940.21,1
100031,utilities,4341.32,1
100176,dining,3548.98,2
100916,entertainment,1465.37,1
100064,dining,6066.55,1
101733,groceries,3247.05,2
100026,grocery,5404.45,2
101686,travel,1812.24,1
101838,grocery,4240.18,1
101502,groceries,4146.72,1
100267,fuel,4797.90,2
100596,fuel,4174.55,1
101011,utilities,1652.47,2
100065,dining,9376.06,3
100132,grocery,5693.55,3
101928,entertainment,8822.46,2
100915,fuel,837.06,1
101389,entertainment,318.12,1
100081,"online shopping",1586.54,1
101916,grocery,6098.94,1
101351,entertainment,3432.18,2
100326,"online shopping",15070.91,3
100209,fuel,183.54,1
101807,fuel,3184.95,1
101748,groceries,1423.12,1
101526,fuel,979.48,2
100156,utilities,2867.58,1
101582,travel,386.21,1
101892,dining,15126.14,2
100381,dining,3132.85,2
101045,fuel,469.20,1
100973,"online shopping",6872.14,1
101976,groceries,6680.76,2
100594,electronics,809.65,1
101442,fuel,4402.54,1
100471,entertainment,1005.36,2
100571,"online shopping",2359.09,1
101477,dining,448.15,1
101723,"online shopping",2798.50,1
100770,fuel,7908.96,2
101185,utilities,4315.94,1
100305,travel,7883.97,1
100001,utilities,3724.12,1
100270,entertainment,2368.87,1
100420,utilities,6739.93,1
101166,travel,8053.59,1
100699,travel,8871.86,2
101876,travel,13594.40,1
100959,fuel,1013.01,1
100993,utilities,710.38,1
101009,electronics,20247.54,1
100878,utilities,6663.07,2
100691,fuel,12455.48,2
101558,entertainment,6659.47,1
100866,fuel,19740.51,1
101060,dining,3383.90,1
101764,groceries,14014.88,1
101848,entertainment,14612.01,4
100280,dining,10074.36,1
101133,"online shopping",219.75,1
100548,"online shopping",11536.21,3
100551,entertainment,1124.56,1
101620,dining,5077.42,1
100751,"online shopping",6645.81,1
100869,electronics,4844.30,1
101511,travel,16908.75,1
101377,dining,3614.72,1
100018,entertainment,1263.77,1
100858,grocery,2778.35,1
101284,utilities,7464.92,1
101426,utilities,10602.41,2
101693,travel,140.29,1
101327,groceries,1489.10,1
100623,utilities,3636.62,1
100767,"online shopping",4812.34,2
101990,grocery,16830.45,1
100017,entertainment,4183.04,2
100183,"online shopping",2165.92,1
100404,utilities,105.52,1
101920,utilities,1823.02,1
101154,electronics,2911.08,1
100478,entertainment,1038.63,1
101816,travel,10213.99,2
101780,"online shopping",3294.70,1
100007,entertainment,8556.97,2
100704,groceries,3133.97,2
101341,electronics,3960.33,1
101414,dining,2597.32,1
101542,entertainment,7339.90,4
101159,groceries,2916.92,1
100530,dining,5083.28,2
101674,travel,3579.37,2
101390,dining,6747.48,1
101034,"online shopping",3347.25,1
100552,groceries,860.71,1
101137,grocery,2510.45,1
101715,dining,4486.27,1
100195,groceries,4196.00,1
100859,fuel,6897.79,1
101760,grocery,11162.32,1
101866,electronics,929.65,1
101346,fuel,3254.24,1
101959,travel,1086.53,1
101796,entertainment,7199.11,2
101535,electronics,7734.63,1
100980,electronics,3628.12,1
101685,travel,7652.27,1
100629,groceries,2485.06,1
101188,travel,4461.27,1
101275,"online shopping",6789.35,2
101802,grocery,8334.75,2
100043,electronics,2534.12,1
101493,groceries,17537.39,2
100488,fuel,3470.00,1
100180,electronics,575.94,1
100373,electronics,1240.74,1
100627,electronics,7494.09,2
100956,groceries,5859.86,2
100066,electronics,18341.44,3
101115,entertainment,1379.82,1
100778,travel,15807.31,2
100650,dining,8998.04,1
101876,utilities,13195.15,1
101267,utilities,6695.66,2
100340,groceries,5642.90,1
100902,"online shopping",15422.84,2
101808,entertainment,23478.67,3
101327,electronics,12756.75,4
100702,grocery,1722.83,1
100096,grocery,1114.42,1
101354,grocery,1647.28,1
101228,travel,10390.63,2
100448,groceries,11.79,1
101441,fuel,663.11,1
100076,grocery,275.32,1
100895,utilities,1864.57,1
101448,entertainment,1018.99,1
101452,dining,1296.91,1
101508,travel,50.33,1
100814,electronics,11108.11,2
100134,fuel,1400.13,2
100653,travel,7647.27,1
101277,utilities,622.72,2
101583,fuel,1608.22,1
100645,fuel,2464.81,1
100719,entertainment,1236.36,1
101522,grocery,13988.02,2
100612,fuel,1819.80,1
100483,"online shopping",468.55,1
101069,utilities,7139.63,2
101466,groceries,8504.20,1
101605,utilities,2056.15,2
100578,entertainment,6233.36,1
101027,travel,3071.77,2
101759,entertainment,4865.19,2
100000,travel,4719.65,1
101313,"online shopping",777.18,1
100108,dining,2238.50,1
101800,utilities,2185.04,1
101598,entertainment,6399.74,1
100265,"online shopping",6621.02,2
101161,grocery,5039.53,2
101457,dining,10011.81,2
100043,entertainment,4709.55,1
100885,utilities,689.89,1
101533,grocery,1853.72,1
100727,travel,3620.21,1
100632,travel,5160.44,1
100151,entertainment,3701.06,1
101015,groceries,16877.77,1
101257,travel,5400.33,3
100622,"online shopping",2497.12,1
101977,fuel,2673.71,2
100360,utilities,2863.17,1
100319,entertainment,869.87,1
100221,"online shopping",2050.76,1
101761,grocery,5191.71,1
100209,dining,10001.49,1
101419,entertainment,13337.30,3
100930,entertainment,16694.03,1
101606,electronics,16704.54,2
100488,groceries,7163.06,2
100600,entertainment,19826.70,3
100773,utilities,7390.62,1
101984,utilities,10192.14,1
100877,entertainment,6854.18,1
101487,groceries,1804.72,1
100451,"online shopping",1597.45,1
100412,grocery,1010.20,1
100475,dining,6503.16,1
100255,"online shopping",11095.76,1
101173,entertainment,1201.76,1
100126,entertainment,3678.35,1
100391,"online shopping",4142.07,1
101854,electronics,743.29,1
100479,travel,5427.73,3
100992,electronics,4223.19,3
101420,travel,14918.01,1
100922,electronics,11126.99,1
101981,"online shopping",8667.80,1
100102,travel,983.97,1
100528,entertainment,574.77,1
101714,entertainment,13580.06,1
100223,"online shopping",1356.79,1
101293,groceries,8781.32,1
101848,fuel,3799.37,1
101884,dining,3519.05,1
101157,dining,8643.23,1
100113,fuel,9659.12,2
100643,fuel,858.96,1
100650,"online shopping",546.39,1
101255,dining,479.13,1
100374,dining,5969.65,2
100610,utilities,6375.51,1
100206,travel,813.90,1
101543,grocery,5448.11,1
101491,dining,6634.31,1
101905,groceries,2325.88,2
101466,"online shopping",10241.64,2
100320,dining,7260.67,1
100092,electronics,5006.00,2
101181,travel,8508.05,1
100224,entertainment,9812.90,1
100851,groceries,10383.32,1
100440,fuel,1536.42,1
101424,dining,8573.76,1
101594,fuel,1512.58,3
101822,utilities,3124.95,1
100063,entertainment,4605.68,1
100767,entertainment,506.34,1
100559,electronics,2520.18,1
100669,entertainment,7933.25,3
101846,"online shopping",1076.16,1
101271,utilities,1683.24,1
100367,electronics,8737.44,2
100617,electronics,688.73,1
101005,utilities,443.89,1
101994,"online shopping",4324.93,2
101121,grocery,1277.52,1
101291,grocery,5924.03,1
101006,groceries,1704.41,1
100410,entertainment,20.81,1
101017,dining,5926.47,2
101163,entertainment,2279.06,1
101351,dining,2861.71,1
100463,dining,239.58,1
101660,utilities,12420.00,2
100162,groceries,7267.64,2
100059,"online shopping",887.37,1
101948,travel,1308.74,1
101054,entertainment,1.83,1
100332,travel,1370.95,1
101778,electronics,8897.49,1
100316,grocery,270.34,1
101793,entertainment,10709.52,1
101991,entertainment,2519.46,1
100189,utilities,5431.17,1
101512,grocery,4160.41,1
101912,groceries,1261.30,2
101338,entertainment,1976.52,2
100295,utilities,5274.86,1
100500,dining,1750.07,2
100799,grocery,10003.93,1
100859,dining,1176.96,1
100214,dining,95.62,1
101879,grocery,3416.56,1
100652,dining,2857.55,1
101355,entertainment,945.05,1
100127,fuel,11139.66,1
