transaction_id,customer_id,transaction_date,transaction_category,transaction_amount
905841,101884,2025-07-27 14:16:23.265278,Dining,3519.05
905842,101157,2025-03-10 14:16:23.265279,Dining,8643.23
905843,100113,2024-12-27 14:16:23.265280,Fuel,2520.23
905844,101464,2025-04-21 14:16:23.265281,ENTERTAINMENT,35848.6
905845,100643,2025-01-11 14:16:23.265283,Fuel,858.96
905846,100650,2025-05-03 14:16:23.265284,Online Shopping,546.39
905847,101388,2025-11-17 14:16:23.265285,Electronics,5491.87
905848,101255,2025-08-31 14:16:23.265286,Dining,479.13
905849,100457,2025-11-21 14:16:23.265287,Online Shopping,1753.16
905850,100374,2025-01-09 14:16:23.265288,Dining,1842.07
905851,101627,2025-07-11 14:16:23.265289,ENTERTAINMENT,3822.46
905852,101802,2025-12-01 14:16:23.265291,grocery,1142.55
905853,100610,2025-03-26 14:16:23.265292,Utilities,6375.51
905854,100206,2025-08-11 14:16:23.265293,Travel,813.9
905855,101543,2025-05-12 14:16:23.265294,grocery,5448.11
905856,101491,2025-09-27 14:16:23.265295,Dining,6634.31
905857,101905,2025-10-30 14:16:23.265296,Groceries,751.29
905858,101466,2025-11-07 14:16:23.265297,Online Shopping,5801.81
905859,100916,2025-11-28 14:16:23.265299,Fuel,4377.99
905860,100320,2025-01-25 14:16:23.265300,Dining,7260.67
905861,100092,2025-11-11 14:16:23.265301,Electronics,2496.5
905862,101431,2025-11-09 14:16:23.265302,entertainment,932.35
905863,101181,2025-08-31 14:16:23.265303,Travel,8508.05
905864,100871,2025-10-15 14:16:23.265304,Online Shopping,5462.99
905865,100098,2025-06-26 14:16:23.265305,Groceries,74.23
905866,100224,2025-03-14 14:16:23.265306,ENTERTAINMENT,9812.9
905867,100851,2025-11-16 14:16:23.265307,Groceries,10383.32
905868,100440,2025-05-23 14:16:23.265308,Fuel,1536.42
905869,100719,2025-11-29 14:16:23.265310,Groceries,35.24
905870,100584,2025-09-03 14:16:23.265314,entertainment,2814.57
905871,101424,2025-05-26 14:16:23.265316,Dining,8573.76
905872,101594,2025-04-15 14:16:23.265318,Fuel,465.12
905873,101822,2025-01-29 14:16:23.265320,Utilities,3124.95
905874,100063,2025-07-04 14:16:23.265322,entertainment,4605.68
905875,100767,2025-09-20 14:16:23.265324,ENTERTAINMENT,506.34
905876,100559,2025-02-05 14:16:23.265326,Electronics,2520.18
905877,101302,2025-12-07 14:16:23.265328,Travel,325.49
905878,101733,2025-10-30 14:16:23.265330,Groceries,2858.56
905879,100669,2025-10-18 14:16:23.265331,entertainment,2042.61
905880,101846,2025-06-30 14:16:23.265333,Online Shopping,1076.16
905881,101542,2025-07-28 14:16:23.265335,Electronics,6712.55
905882,101271,2025-05-25 14:16:23.265337,Utilities,1683.24
905883,100367,2025-05-31 14:16:23.265339,Electronics,4211.77
905884,100743,2025-12-13 14:16:23.265341,Dining,5473.66
905885,100617,2025-05-21 14:16:23.265343,Electronics,688.73
905886,101005,2025-11-19 14:16:23.265347,Utilities,443.89
905887,101994,2025-06-11 14:16:23.265350,Online Shopping,27.53
905888,101121,2025-06-13 14:16:23.265351,grocery,1277.52
905889,101291,2025-01-27 14:16:23.265398,grocery,5924.03
905890,101083,2025-04-07 14:16:23.265400,ENTERTAINMENT,5186.21
905891,100499,2025-07-21 14:16:23.265408,grocery,7189.74
905892,101331,2025-12-05 14:16:23.265410,Fuel,5003.67
905893,101516,2025-07-14 14:16:23.265412,Utilities,84.99
905894,101006,2025-09-29 14:16:23.265414,Groceries,1704.41
905895,100410,2024-12-27 14:16:23.265416,entertainment,20.81
905896,101017,2025-03-20 14:16:23.265418,Dining,128.51
905897,101163,2025-07-23 14:16:23.265420,entertainment,2279.06
905898,101932,2025-05-26 14:16:23.265422,entertainment,1562.04
905899,101351,2025-08-26 14:16:23.265424,Dining,2861.71
905900,100463,2025-12-12 14:16:23.265426,Dining,239.58
905901,100701,2025-03-15 14:16:23.265428,Electronics,3106.11
905902,101660,2025-04-30 14:16:23.265430,Utilities,235.24
905903,101948,2025-08-03 14:16:23.265432,Online Shopping,1928.85
905904,100162,2025-07-11 14:16:23.265441,Groceries,1520.46
905905,100059,2025-01-08 14:16:23.265444,Online Shopping,887.37
905906,101948,2025-03-04 14:16:23.265446,Travel,1308.74
905907,101054,2025-05-27 14:16:23.265447,ENTERTAINMENT,1.83
905908,100332,2025-01-26 14:16:23.265448,Travel,1370.95
905909,100075,2025-02-16 14:16:23.265449,ENTERTAINMENT,285.79
905910,101778,2024-12-23 14:16:23.265450,Electronics,8897.49
905911,100316,2025-07-13 14:16:23.265451,grocery,270.34
905912,101793,2024-12-25 14:16:23.265452,entertainment,10709.52
905913,101440,2025-09-03 14:16:23.265454,ENTERTAINMENT,2366.51
905914,101991,2025-09-27 14:16:23.265455,ENTERTAINMENT,2519.46
905915,100189,2025-01-10 14:16:23.265456,Utilities,5431.17
905916,101512,2025-03-23 14:16:23.265457,grocery,4160.41
905917,101912,2025-10-30 14:16:23.265458,Groceries,947.02
905918,101338,2025-05-26 14:16:23.265459,entertainment,90.29
905919,100295,2025-05-14 14:16:23.265460,Utilities,5274.86
905920,100500,2025-02-15 14:16:23.265461,Dining,486.38
905921,100176,2025-07-07 14:16:23.265463,Online Shopping,3192.78
905922,100799,2025-03-14 14:16:23.265464,grocery,10003.93
905923,100805,2025-01-30 14:16:23.265465,Fuel,2790.45
905924,100859,2025-05-01 14:16:23.265466,Dining,1176.96
905925,101742,2025-06-02 14:16:23.265467,entertainment,689.47
905926,100214,2025-05-18 14:16:23.265468,Dining,95.62
905927,101879,2025-03-09 14:16:23.265469,grocery,3416.56
905928,100652,2025-03-17 14:16:23.265470,Dining,2857.55
905929,100596,2025-06-16 14:16:23.265471,Dining,2167.86
905930,101717,2025-05-22 14:16:23.265473,grocery,753.86
905931,101355,2025-08-19 14:16:23.265474,ENTERTAINMENT,945.05
905932,100127,2025-05-16 14:16:23.265475,Fuel,11139.66
905933,101292,2025-09-12 14:16:23.265476,Utilities,72.15
905934,100550,2025-08-21 14:16:23.265477,Travel,1580.84
905935,101558,2025-03-11 14:16:23.265478,Dining,138.55
905936,101777,2025-09-03 14:16:23.265479,Groceries,744.31
905937,101389,2025-02-03 14:16:23.265480,Travel,9467.85
905938,100618,2025-07-29 14:16:23.265481,Fuel,567.02
905939,100347,2025-01-29 14:16:23.265482,grocery,3213.9
905940,100141,2025-03-25 14:16:23.265484,Utilities,1491.33
905941,101168,2025-03-02 14:16:23.265485,Online Shopping,3508.84
905942,100791,2025-07-04 14:16:23.265486,Groceries,6690.28
905943,100244,2025-07-11 14:16:23.265487,entertainment,1181.72
905944,101465,2025-05-01 14:16:23.265488,ENTERTAINMENT,286.6
905945,100702,2025-12-04 14:16:23.265489,Groceries,799.34
905946,101313,2025-06-08 14:16:23.265490,Electronics,2023.68
905947,101714,2025-07-16 14:16:23.265491,Utilities,2533.08
905948,101135,2025-09-08 14:16:23.265492,Fuel,9959.28
905949,100213,2025-10-19 14:16:23.265493,Online Shopping,56.82
905950,101673,2025-11-05 14:16:23.265494,entertainment,4960.47
905951,101909,2025-06-08 14:16:23.265495,entertainment,263.46
905952,100199,2025-02-10 14:16:23.265497,grocery,283.94
905953,100404,2025-08-31 14:16:23.265498,grocery,3715.95
905954,100420,2025-09-16 14:16:23.265499,entertainment,8386.54
905955,100006,2025-05-16 14:16:23.265500,Online Shopping,1187.38
905956,101881,2025-07-08 14:16:23.265501,Online Shopping,1098.16
905957,101548,2025-01-01 14:16:23.265502,Travel,3365.53
905958,100591,2025-04-28 14:16:23.265503,Fuel,5240.77
905959,100285,2025-01-01 14:16:23.265504,Electronics,7112.86
905960,100670,2025-07-04 14:16:23.265505,ENTERTAINMENT,1005.52
905961,100388,2025-07-23 14:16:23.265506,Dining,4717.44
905962,100415,2025-11-20 14:16:23.265507,Electronics,1284.61
905963,100783,2025-04-03 14:16:23.265508,Online Shopping,2754.66
905964,101006,2025-09-23 14:16:23.265510,Online Shopping,741.21
905965,101736,2025-09-01 14:16:23.265511,Dining,552.39
905966,101173,2025-08-23 14:16:23.265512,Dining,9583.17
905967,101983,2024-12-19 14:16:23.265513,entertainment,2773.06
905968,101014,2025-12-03 14:16:23.265514,Electronics,16.1
905969,100427,2025-05-21 14:16:23.265515,Electronics,5520.02
905970,101831,2025-02-03 14:16:23.265516,ENTERTAINMENT,4108.98
905971,101004,2025-11-17 14:16:23.265517,Dining,1380.23
905972,101316,2025-03-11 14:16:23.265518,Utilities,2182.44
905973,100333,2025-06-16 14:16:23.265519,Electronics,2091.66
905974,100271,2025-10-13 14:16:23.265520,ENTERTAINMENT,1124.43
905975,101066,2025-02-05 14:16:23.265521,entertainment,13790.95
905976,101491,2025-10-16 14:16:23.265526,entertainment,2747.54
905977,100318,2025-05-04 14:16:23.265527,grocery,7965.1
905978,101515,2025-09-08 14:16:23.265528,grocery,3081.17
905979,100526,2024-12-27 14:16:23.265529,Travel,4101.21
905980,100759,2025-08-01 14:16:23.265530,ENTERTAINMENT,104.96
905981,101195,2025-08-21 14:16:23.265531,entertainment,2509.74
905982,101753,2025-10-22 14:16:23.265533,Travel,4471.38
905983,101672,2025-08-09 14:16:23.265534,grocery,454.83
905984,100320,2025-11-11 14:16:23.265535,Groceries,3969.75
905985,100738,2025-08-29 14:16:23.265536,Electronics,308.13
905986,101067,2025-07-18 14:16:23.265537,Dining,5758.14
905987,101555,2025-04-12 14:16:23.265538,entertainment,13324.27
905988,101654,2025-04-20 14:16:23.265539,Online Shopping,3449.13
905989,100453,2025-05-24 14:16:23.265540,grocery,280.74
905990,100745,2025-07-01 14:16:23.265541,Electronics,3092.99
905991,101993,2025-04-05 14:16:23.265542,ENTERTAINMENT,4726.4
905992,101903,2025-03-14 14:16:23.265543,Online Shopping,9465.74
905993,101914,2024-12-20 14:16:23.265545,Travel,162.84
905994,100928,2025-08-27 14:16:23.265546,Online Shopping,5221.45
905995,100847,2025-06-26 14:16:23.265547,Dining,497.82
905996,100867,2025-09-20 14:16:23.265548,Electronics,5472.05
905997,100773,2025-08-05 14:16:23.265549,Online Shopping,7684.66
905998,100082,2025-02-27 14:16:23.265550,ENTERTAINMENT,6912.6
905999,100542,2025-02-18 14:16:23.265551,Travel,3703.23
906000,100321,2024-12-24 14:16:23.265552,Groceries,2431.38
906001,100785,2025-05-26 14:16:23.265554,Fuel,7266.49
906002,101257,2025-02-03 14:16:23.265555,entertainment,2562.13
906003,100539,2025-10-06 14:16:23.265556,Dining,738.0
906004,100251,2025-04-03 14:16:23.265557,Utilities,10016.23
906005,100835,2024-12-25 14:16:23.265558,Fuel,1635.45
906006,101788,2025-07-23 14:16:23.265559,grocery,3426.83
906007,100448,2025-05-07 14:16:23.265560,entertainment,777.27
906008,101262,2025-09-04 14:16:23.265561,grocery,409.99
906009,100489,2025-11-04 14:16:23.265562,ENTERTAINMENT,2802.86
906010,101905,2024-12-27 14:16:23.265564,Utilities,2830.7
906011,100463,2025-11-22 14:16:23.265565,grocery,1615.69
906012,101964,2025-02-17 14:16:23.265566,Groceries,1307.55
906013,100313,2025-04-01 14:16:23.265567,Fuel,1640.39
906014,101198,2025-10-20 14:16:23.265568,ENTERTAINMENT,5549.1
906015,101729,2025-10-18 14:16:23.265569,grocery,1549.64
906016,101203,2025-02-16 14:16:23.265570,Utilities,8900.63
906017,101955,2025-10-09 14:16:23.265571,Travel,419.54
906018,100384,2025-03-22 14:16:23.265572,Electronics,9387.13
906019,100294,2025-04-05 14:16:23.265574,Groceries,4094.04
906020,101238,2025-08-15 14:16:23.265575,grocery,1477.45
906021,100985,2025-11-29 14:16:23.265576,Travel,24.08
906022,101738,2025-08-21 14:16:23.265577,Dining,5675.85
906023,100761,2025-02-01 14:16:23.265578,Dining,12195.36
906024,101897,2025-10-13 14:16:23.265579,Utilities,14147.33
906025,100768,2025-04-17 14:16:23.265580,Electronics,1927.15
906026,101098,2025-10-22 14:16:23.265581,ENTERTAINMENT,255.9
906027,100343,2025-11-04 14:16:23.265582,Utilities,1317.82
906028,101737,2025-12-06 14:16:23.265584,Fuel,1297.41
906029,100141,2025-04-26 14:16:23.265585,entertainment,378.03
906030,100717,2025-11-24 14:16:23.265586,Fuel,2603.45
906031,101222,2025-04-05 14:16:23.265587,Utilities,3247.31
906032,101942,2025-03-09 14:16:23.265588,Electronics,4567.39
906033,101194,2025-01-28 14:16:23.265589,grocery,183.26
906034,100405,2024-12-22 14:16:23.265590,Online Shopping,1127.46
906035,101851,2025-04-11 14:16:23.265591,Dining,1535.87
906036,100227,2025-09-15 14:16:23.265592,Electronics,7797.51
906037,100410,2025-11-26 14:16:23.265593,Electronics,8108.11
906038,100951,2025-07-14 14:16:23.265594,Utilities,1053.73
906039,100897,2025-09-20 14:16:23.265595,Dining,2338.44
906040,101958,2025-05-30 14:16:23.265596,Electronics,1935.37
906041,100690,2025-06-04 14:16:23.265598,Dining,2618.15
906042,100877,2025-11-03 14:16:23.265599,Dining,1179.62
906043,100786,2025-09-30 14:16:23.265600,entertainment,2175.64
906044,100061,2025-11-09 14:16:23.265601,Electronics,549.8
906045,101350,2025-03-09 14:16:23.265602,ENTERTAINMENT,4327.14
906046,101739,2025-07-16 14:16:23.265603,Electronics,1615.68
906047,101986,2025-07-22 14:16:23.265604,entertainment,2736.29
906048,101982,2025-01-09 14:16:23.265605,Travel,3247.51
906049,100878,2025-10-27 14:16:23.265606,Utilities,6338.85
906050,101156,2025-04-11 14:16:23.265607,Groceries,298.54
906051,101607,2025-07-24 14:16:23.265608,Electronics,2307.23
906052,101613,2025-01-23 14:16:23.265610,Fuel,7857.49
906053,101212,2025-01-02 14:16:23.265612,entertainment,1400.61
906054,100355,2025-04-04 14:16:23.265613,Online Shopping,2057.77
906055,100070,2025-03-20 14:16:23.265614,Electronics,311.19
906056,100262,2025-08-15 14:16:23.265615,Travel,4861.47
906057,100305,2025-05-28 14:16:23.265616,Groceries,310.99
906058,100557,2025-04-06 14:16:23.265617,grocery,3489.15
906059,101247,2025-08-09 14:16:23.265618,grocery,1640.79
906060,101351,2025-11-27 14:16:23.265619,grocery,1444.56
906061,100761,2025-10-01 14:16:23.265620,grocery,3082.42
906062,100587,2025-01-17 14:16:23.265622,entertainment,2934.98
906063,100073,2025-10-28 14:16:23.265623,Electronics,1819.84
906064,101534,2024-12-21 14:16:23.265624,ENTERTAINMENT,1141.73
906065,100141,2024-12-22 14:16:23.265625,Utilities,2483.67
906066,101608,2025-03-27 14:16:23.265626,Groceries,1087.62
906067,100101,2025-08-24 14:16:23.265627,Groceries,379.05
906068,101629,2025-10-24 14:16:23.265628,Utilities,5618.23
906069,101604,2025-03-01 14:16:23.265629,Utilities,4240.96
906070,101088,2025-10-28 14:16:23.265630,ENTERTAINMENT,308.43
906071,100192,2025-01-22 14:16:23.265632,Fuel,621.11
906072,100952,2025-03-20 14:16:23.265633,Utilities,369.41
906073,101085,2025-04-08 14:16:23.265634,Fuel,5474.12
906074,101555,2025-10-18 14:16:23.265635,grocery,5187.83
906075,101264,2025-01-05 14:16:23.265636,grocery,1835.07
906076,101738,2025-01-01 14:16:23.265637,Fuel,6029.14
906077,100409,2025-05-07 14:16:23.265638,Electronics,12768.28
906078,100299,2025-01-16 14:16:23.265639,ENTERTAINMENT,12327.87
906079,101218,2025-09-06 14:16:23.265640,ENTERTAINMENT,13845.45
906080,100453,2025-10-31 14:16:23.265642,grocery,6556.56
906081,100573,2025-05-07 14:16:23.265643,Groceries,856.13
906082,100618,2025-01-10 14:16:23.265644,Utilities,206.96
906083,100636,2025-04-29 14:16:23.265645,grocery,5843.27
906084,100300,2025-10-09 14:16:23.265646,grocery,1291.34
906085,100778,2025-11-01 14:16:23.265647,Travel,1442.41
906086,101479,2025-05-04 14:16:23.265648,grocery,265.29
906087,100988,2025-12-08 14:16:23.265649,grocery,4389.89
906088,100201,2025-06-16 14:16:23.265650,Groceries,1972.07
906089,100673,2025-09-29 14:16:23.265651,Fuel,799.71
906090,101879,2025-12-05 14:16:23.265652,Online Shopping,3699.07
906091,100301,2025-02-07 14:16:23.265653,grocery,13671.85
906092,101647,2025-01-12 14:16:23.265655,Fuel,2414.84
906093,100336,2025-01-28 14:16:23.265656,Fuel,3263.21
906094,100031,2025-09-25 14:16:23.265657,Dining,622.16
906095,101994,2025-09-23 14:16:23.265658,Travel,614.23
906096,101121,2025-07-14 14:16:23.265659,entertainment,2145.27
906097,101782,2025-07-27 14:16:23.265660,entertainment,6519.75
906098,100772,2025-10-16 14:16:23.265661,Online Shopping,8394.91
906099,101214,2025-11-05 14:16:23.265662,Dining,3592.85
906100,101564,2025-07-13 14:16:23.265663,Utilities,1564.85
906101,101071,2025-06-16 14:16:23.265664,ENTERTAINMENT,4852.58
906102,101273,2025-03-07 14:16:23.265666,Fuel,1208.29
906103,101249,2025-01-29 14:16:23.265667,Online Shopping,867.61
906104,101295,2025-11-24 14:16:23.265668,Utilities,5553.92
906105,100664,2024-12-26 14:16:23.265669,Groceries,4870.53
906106,101508,2025-05-27 14:16:23.265670,Online Shopping,7482.87
906107,100327,2024-12-21 14:16:23.265671,entertainment,3007.07
906108,100796,2025-05-08 14:16:23.265672,Utilities,7945.91
906109,101203,2025-09-08 14:16:23.265673,Fuel,93.92
906110,100813,2025-05-28 14:16:23.265676,Fuel,1024.27
906111,100664,2025-12-10 14:16:23.265679,Dining,5711.87
906112,100745,2025-06-29 14:16:23.265681,Electronics,1928.69
906113,101046,2025-05-24 14:16:23.265683,Electronics,957.72
906114,100929,2025-09-13 14:16:23.265685,Fuel,5566.11
906115,100962,2025-07-09 14:16:23.265687,Utilities,6046.17
906116,101629,2025-03-02 14:16:23.265689,entertainment,2132.47
906117,101393,2025-09-13 14:16:23.265691,Fuel,2199.65
906118,101268,2025-02-15 14:16:23.265693,Dining,5314.37
906119,101825,2025-07-26 14:16:23.265695,Travel,5164.18
906120,101183,2025-04-04 14:16:23.265697,Dining,7049.46
906121,100372,2025-02-21 14:16:23.265699,Electronics,3629.99
906122,100284,2025-09-07 14:16:23.265702,Online Shopping,719.82
906123,100520,2025-06-24 14:16:23.265703,Fuel,2792.54
906124,101473,2025-01-24 14:16:23.265704,grocery,1686.61
906125,100696,2025-08-30 14:16:23.265705,Online Shopping,95.94
906126,100806,2025-06-03 14:16:23.265706,ENTERTAINMENT,765.74
906127,100646,2025-08-11 14:16:23.265708,entertainment,805.49
906128,101645,2024-12-24 14:16:23.265709,Groceries,300.74
906129,101604,2025-08-03 14:16:23.265710,ENTERTAINMENT,2113.62
906130,100135,2025-11-21 14:16:23.265711,grocery,2482.72
906131,100095,2025-08-03 14:16:23.265712,Fuel,1454.37
906132,101142,2025-07-07 14:16:23.265713,Groceries,1860.74
906133,101397,2025-01-03 14:16:23.265714,Online Shopping,2790.83
906134,100273,2024-12-27 14:16:23.265715,Groceries,449.34
906135,101893,2025-08-09 14:16:23.265716,Online Shopping,2891.63
906136,100877,2025-07-20 14:16:23.265717,Fuel,4331.66
906137,100849,2025-04-16 14:16:23.265718,Utilities,7271.39
906138,101200,2025-08-30 14:16:23.265719,Utilities,1256.24
906139,101896,2025-10-06 14:16:23.265720,Dining,4815.95
906140,101772,2025-03-07 14:16:23.265721,Fuel,3260.1
906141,100783,2025-03-18 14:16:23.265723,Utilities,2445.66
906142,101300,2024-12-25 14:16:23.265725,Groceries,8820.66
906143,101161,2025-10-12 14:16:23.265728,Fuel,3386.61
906144,101897,2025-10-29 14:16:23.265730,Fuel,1595.36
906145,100131,2025-02-17 14:16:23.265732,Groceries,4368.14
906146,101067,2025-12-15 14:16:23.265734,ENTERTAINMENT,11255.32
906147,101146,2025-05-06 14:16:23.265736,Online Shopping,8761.25
906148,101159,2025-10-13 14:16:23.265738,Travel,13739.62
906149,101390,2025-07-16 14:16:23.265740,Online Shopping,349.69
906150,100372,2024-12-21 14:16:23.265742,Utilities,2050.95
906151,101149,2025-08-29 14:16:23.265744,Travel,1983.97
906152,101462,2025-02-25 14:16:23.265755,Dining,1694.71
906153,101810,2025-04-06 14:16:23.265758,grocery,688.14
906154,101599,2025-03-19 14:16:23.265760,Groceries,6247.42
906155,100807,2025-07-16 14:16:23.265762,Online Shopping,3913.13
906156,100743,2025-08-01 14:16:23.265764,Online Shopping,3259.83
906157,100050,2025-07-04 14:16:23.265766,ENTERTAINMENT,2072.46
906158,101160,2025-11-29 14:16:23.265768,Fuel,1721.57
906159,101181,2025-01-07 14:16:23.265770,Electronics,5403.8
906160,100055,2025-05-09 14:16:23.265772,Electronics,2619.09
906161,101616,2025-10-22 14:16:23.265774,Utilities,3274.62
906162,100743,2025-02-27 14:16:23.265775,Electronics,368.77
906163,100427,2025-08-07 14:16:23.265778,grocery,2231.88
906164,100442,2025-01-14 14:16:23.265780,Dining,488.68
906165,101934,2025-03-01 14:16:23.265782,grocery,193.68
906166,101987,2025-01-08 14:16:23.265784,Fuel,4091.19
906167,100325,2025-05-27 14:16:23.265786,entertainment,1124.64
906168,100639,2025-08-21 14:16:23.265788,Electronics,11738.79
906169,101661,2025-04-09 14:16:23.265790,Dining,3255.47
906170,100828,2025-09-24 14:16:23.265794,ENTERTAINMENT,3626.33
906171,100079,2025-06-16 14:16:23.265795,Fuel,767.13
906172,100473,2025-05-07 14:16:23.265796,Travel,482.93
906173,100376,2025-07-23 14:16:23.265797,entertainment,2608.55
906174,101892,2025-03-13 14:16:23.265798,Dining,9092.22
906175,100918,2025-05-05 14:16:23.265799,ENTERTAINMENT,200.76
906176,100332,2025-03-07 14:16:23.265800,grocery,2483.69
906177,101198,2025-03-09 14:16:23.265801,grocery,775.37
906178,101680,2025-06-20 14:16:23.265803,grocery,5331.16
906179,100440,2025-08-31 14:16:23.265804,grocery,4009.4
906180,100125,2025-08-05 14:16:23.265805,ENTERTAINMENT,357.92
906181,101717,2025-03-02 14:16:23.265806,grocery,3352.97
906182,100218,2025-03-03 14:16:23.265807,ENTERTAINMENT,14386.69
906183,100947,2025-09-06 14:16:23.265808,Groceries,2628.75
906184,100277,2025-05-31 14:16:23.265809,Online Shopping,1176.35
906185,101508,2025-08-23 14:16:23.265810,grocery,577.62
906186,100594,2025-01-20 14:16:23.265811,Online Shopping,15995.07
906187,100934,2025-02-11 14:16:23.265812,entertainment,2903.92
906188,100140,2025-11-19 14:16:23.265814,Utilities,1643.32
906189,100845,2025-11-21 14:16:23.265815,Utilities,844.2
906190,101007,2025-12-05 14:16:23.265816,Fuel,10499.04
906191,101630,2025-11-06 14:16:23.265817,Dining,3451.89
906192,100876,2025-05-08 14:16:23.265818,Groceries,207.89
906193,101729,2025-11-27 14:16:23.265819,Utilities,214.5
906194,100109,2025-08-04 14:16:23.265820,Dining,9814.19
906195,101075,2025-01-26 14:16:23.265821,ENTERTAINMENT,4333.73
906196,101638,2025-05-11 14:16:23.265822,Online Shopping,382.13
906197,100612,2025-07-26 14:16:23.265823,Online Shopping,3421.34
906198,101677,2025-12-08 14:16:23.265824,ENTERTAINMENT,1903.12
906199,100712,2025-05-07 14:16:23.265825,entertainment,5440.71
906200,101993,2025-07-30 14:16:23.265826,Online Shopping,1119.33
906201,101342,2025-09-03 14:16:23.265828,Online Shopping,1689.23
906202,101222,2025-03-25 14:16:23.265829,Online Shopping,641.17
906203,100795,2025-06-07 14:16:23.265830,Dining,1018.53
906204,100728,2025-08-12 14:16:23.265831,Electronics,733.87
906205,101069,2025-05-19 14:16:23.265832,Travel,86.1
906206,100504,2025-07-20 14:16:23.265833,ENTERTAINMENT,165.43
906207,101563,2025-06-21 14:16:23.265834,Fuel,6319.6
906208,101537,2025-02-04 14:16:23.265835,Utilities,5700.24
906209,101918,2025-11-22 14:16:23.265836,Groceries,530.82
906210,101040,2025-12-03 14:16:23.265837,grocery,3858.07
906211,100314,2025-11-26 14:16:23.265838,Utilities,4791.58
906212,101459,2025-01-07 14:16:23.265839,Fuel,184.23
906213,101411,2025-10-14 14:16:23.265840,Electronics,324.49
906214,100076,2025-04-11 14:16:23.265841,Groceries,2897.52
906215,100977,2025-11-27 14:16:23.265842,Electronics,1640.26
906216,100898,2025-04-29 14:16:23.265843,Dining,4206.81
906217,101394,2025-12-02 14:16:23.265844,Groceries,2855.09
906218,101188,2025-03-21 14:16:23.265845,Groceries,110.3
906219,101632,2025-05-27 14:16:23.265847,Utilities,4028.49
906220,101640,2025-02-23 14:16:23.265848,Travel,798.19
906221,101047,2025-07-11 14:16:23.265849,grocery,1311.94
906222,100711,2025-11-07 14:16:23.265850,ENTERTAINMENT,4666.49
906223,101058,2025-09-01 14:16:23.265851,ENTERTAINMENT,5162.99
906224,101537,2025-08-15 14:16:23.265852,grocery,1485.28
906225,101824,2025-07-19 14:16:23.265853,ENTERTAINMENT,327.12
906226,101867,2025-12-05 14:16:23.265854,Groceries,5138.89
906227,100853,2025-05-29 14:16:23.265855,Dining,7146.44
906228,101484,2025-09-30 14:16:23.265856,Groceries,11665.31
906229,101161,2025-11-06 14:16:23.265857,Groceries,1338.65
906230,101872,2025-07-02 14:16:23.265858,ENTERTAINMENT,462.77
906231,101597,2025-04-13 14:16:23.265859,Electronics,9713.07
906232,101834,2025-08-19 14:16:23.265861,Groceries,1786.52
906233,100708,2025-03-21 14:16:23.265862,Travel,343.71
906234,101912,2025-02-21 14:16:23.265863,Utilities,2417.49
906235,101594,2025-05-23 14:16:23.265864,Fuel,739.79
906236,100264,2025-07-13 14:16:23.265865,Dining,1536.28
906237,100332,2025-08-19 14:16:23.265866,Fuel,1351.62
906238,100187,2025-05-05 14:16:23.265867,ENTERTAINMENT,15277.92
906239,101086,2025-11-24 14:16:23.265868,ENTERTAINMENT,3571.05
906240,100819,2025-05-02 14:16:23.265869,Utilities,2369.1
906241,101302,2025-11-22 14:16:23.265870,Utilities,2523.63
906242,101565,2025-10-21 14:16:23.265871,Fuel,3242.98
906243,101194,2025-03-28 14:16:23.265872,grocery,7215.73
906244,101526,2025-08-14 14:16:23.265874,entertainment,552.31
906245,101987,2025-03-18 14:16:23.265875,Groceries,3203.81
906246,101556,2025-11-20 14:16:23.265876,entertainment,1361.07
906247,100298,2025-02-20 14:16:23.265877,Electronics,2965.33
906248,100200,2025-08-12 14:16:23.265878,Dining,2552.39
906249,101158,2025-09-15 14:16:23.265879,grocery,106.37
906250,100271,2025-06-10 14:16:23.265880,Fuel,3056.85
906251,100534,2025-03-21 14:16:23.265881,Travel,4323.09
906252,101465,2025-12-13 14:16:23.265884,grocery,988.27
906253,101110,2025-07-14 14:16:23.265885,Fuel,395.58
906254,100030,2025-10-27 14:16:23.265886,Dining,832.32
906255,101144,2025-04-19 14:16:23.265887,Travel,3541.08
906256,100068,2025-07-20 14:16:23.265889,Electronics,2214.11
906257,101669,2025-03-31 14:16:23.265891,Utilities,7016.59
906258,100882,2025-02-16 14:16:23.265895,ENTERTAINMENT,1174.1
906259,100960,2025-09-29 14:16:23.265898,Electronics,1590.0
906260,100826,2025-06-18 14:16:23.265900,entertainment,2628.09
906261,101519,2024-12-29 14:16:23.265902,Fuel,2156.76
906262,100923,2025-09-02 14:16:23.265904,Online Shopping,2777.41
906263,101169,2025-07-17 14:16:23.265906,entertainment,1309.33
906264,100983,2025-02-28 14:16:23.265908,ENTERTAINMENT,638.14
906265,101356,2025-05-27 14:16:23.265910,Dining,5691.54
906266,100480,2025-08-24 14:16:23.265912,Dining,140.31
906267,101929,2025-12-01 14:16:23.265914,Utilities,1615.49
906268,101286,2025-03-05 14:16:23.265916,Dining,320.11
906269,100292,2025-07-15 14:16:23.265918,Electronics,4665.68
906270,101452,2025-11-23 14:16:23.265919,Fuel,1592.29
906271,100085,2025-03-15 14:16:23.265921,Fuel,106.79
906272,101039,2025-02-04 14:16:23.265923,grocery,276.18
906273,100727,2025-08-14 14:16:23.265925,Electronics,774.88
