repayment_id,customer_id,payment_date,payment_amount,payment_delay_days,severe_delay_flag
802619,101466,2025-05-22 14:16:23.315208,17916.03,0,False
802620,100969,2025-06-29 14:16:23.315210,17956.02,0,False
802621,100037,2025-11-28 14:16:23.315211,3315.11,0,False
802622,100083,2025-09-13 14:16:23.315212,15620.02,10,False
802623,101924,2025-01-11 14:16:23.315213,18426.54,0,False
802624,101961,2024-12-26 14:16:23.315214,18021.13,10,False
802625,101131,2025-11-21 14:16:23.315215,14283.26,15,False
802626,101009,2025-02-27 14:16:23.315216,10978.49,5,False
802627,101698,2025-01-09 14:16:23.315217,15646.61,0,False
802628,100708,2024-12-29 14:16:23.315218,10565.04,0,False
802629,101788,2025-10-03 14:16:23.315220,6764.06,0,False
802630,100738,2025-03-26 14:16:23.315221,5549.3,15,False
802631,101026,2025-07-07 14:16:23.315222,11042.82,10,False
802632,101832,2025-05-01 14:16:23.315223,9391.12,10,False
802633,100671,2024-12-20 14:16:23.315224,10727.66,15,False
802634,101315,2025-06-11 14:16:23.315225,5583.59,10,False
802635,100029,2025-03-21 14:16:23.315226,12016.37,0,False
802636,100627,2025-11-06 14:16:23.315227,13410.45,0,False
802637,101904,2025-04-29 14:16:23.315228,16233.55,0,False
802638,101190,2025-01-26 14:16:23.315229,12004.75,15,False
802639,100092,2025-12-05 14:16:23.315231,15243.38,0,False
802640,100217,2025-11-12 14:16:23.315232,3803.01,10,False
802641,101644,2025-10-04 14:16:23.315233,2860.72,15,False
802642,101112,2025-08-01 14:16:23.315234,4003.0,0,False
802643,101211,2025-08-16 14:16:23.315235,17002.17,0,False
802644,101719,2025-02-17 14:16:23.315236,11344.92,0,False
802645,100971,2025-04-12 14:16:23.315237,9378.65,30,True
802646,101745,2025-07-14 14:16:23.315238,15362.11,5,False
802647,100885,2025-11-29 14:16:23.315239,2919.52,30,True
802648,100697,2025-08-15 14:16:23.315240,621.06,0,False
802649,100281,2025-02-09 14:16:23.315242,6563.81,15,False
802650,100974,2025-05-23 14:16:23.315243,5353.44,0,False
802651,100388,2025-08-13 14:16:23.315244,6492.95,0,False
802652,101719,2025-09-09 14:16:23.315245,19484.6,5,False
802653,100928,2025-04-10 14:16:23.315246,11571.04,15,False
802654,100872,2025-04-27 14:16:23.315247,11987.68,10,False
802655,100136,2025-05-28 14:16:23.315248,13285.55,0,False
802656,100287,2025-02-23 14:16:23.315249,8255.65,5,False
802657,101356,2025-10-19 14:16:23.315250,19590.03,30,True
802658,100618,2025-04-06 14:16:23.315251,19478.6,5,False
802659,100411,2025-10-23 14:16:23.315252,15500.28,0,False
802660,100406,2025-04-03 14:16:23.315253,4628.0,30,True
802661,100599,2025-07-04 14:16:23.315255,17663.84,15,False
802662,101148,2025-11-05 14:16:23.315256,2467.94,0,False
802663,101220,2025-08-03 14:16:23.315257,12782.95,30,True
802664,100621,2025-01-12 14:16:23.315261,9415.7,0,False
802665,101530,2025-03-19 14:16:23.315263,1264.71,0,False
802666,101853,2025-01-07 14:16:23.315265,18126.19,10,False
802667,101071,2025-04-12 14:16:23.315268,19241.31,30,True
802668,101345,2025-11-27 14:16:23.315270,18194.19,0,False
802669,101213,2025-07-17 14:16:23.315272,4253.1,0,False
802670,101646,2025-11-25 14:16:23.315274,6993.15,10,False
802671,101757,2025-03-24 14:16:23.315275,19136.79,0,False
802672,101520,2025-06-20 14:16:23.315277,2575.27,5,False
802673,100068,2025-04-16 14:16:23.315279,11874.44,15,False
802674,100695,2025-02-28 14:16:23.315282,9967.69,10,False
802675,101353,2025-06-17 14:16:23.315284,3462.02,0,False
802676,100494,2025-07-31 14:16:23.315286,17788.26,15,False
802677,100883,2025-12-15 14:16:23.315288,3116.01,0,False
802678,101699,2025-07-29 14:16:23.315290,12057.79,30,True
802679,100291,2025-07-08 14:16:23.315293,6704.53,10,False
802680,101975,2024-12-29 14:16:23.315294,8650.63,5,False
802681,101020,2025-04-30 14:16:23.315295,4621.51,30,True
802682,101542,2025-01-03 14:16:23.315296,12681.05,5,False
802683,100732,2025-07-13 14:16:23.315297,19779.21,15,False
802684,100415,2025-10-08 14:16:23.315298,16754.09,5,False
802685,101242,2025-06-07 14:16:23.315299,13822.51,0,False
802686,100896,2025-11-22 14:16:23.315300,15249.43,5,False
802687,101593,2025-06-27 14:16:23.315301,16866.09,0,False
802688,101525,2025-06-15 14:16:23.315303,9714.67,15,False
802689,101299,2025-02-08 14:16:23.315304,11557.36,0,False
802690,100417,2025-08-27 14:16:23.315305,17961.91,0,False
802691,100562,2025-04-22 14:16:23.315306,14070.97,30,True
802692,101443,2025-02-01 14:16:23.315307,3152.45,0,False
802693,101945,2025-05-30 14:16:23.315308,15700.95,5,False
802694,100726,2025-05-04 14:16:23.315309,942.77,0,False
802695,101184,2025-01-30 14:16:23.315310,17026.78,30,True
802696,100000,2025-07-29 14:16:23.315311,15871.84,15,False
802697,101090,2025-08-02 14:16:23.315313,16699.55,0,False
802698,101585,2025-09-05 14:16:23.315314,960.05,5,False
802699,101570,2025-02-01 14:16:23.315315,19462.75,0,False
802700,100162,2025-08-21 14:16:23.315317,12475.57,30,True
802701,100314,2025-03-16 14:16:23.315318,16100.94,0,False
802702,100332,2025-06-04 14:16:23.315319,11547.9,15,False
802703,101632,2025-03-28 14:16:23.315320,7125.11,5,False
802704,100524,2025-08-03 14:16:23.315322,6274.89,15,False
802705,101301,2025-08-20 14:16:23.315323,1863.71,5,False
802706,100055,2025-10-10 14:16:23.315324,11079.04,15,False
802707,100388,2025-10-17 14:16:23.315325,3299.99,0,False
802708,100592,2025-07-27 14:16:23.315326,11566.59,5,False
802709,100938,2025-05-06 14:16:23.315327,12685.87,15,False
802710,101737,2025-08-19 14:16:23.315328,9120.57,10,False
802711,101274,2025-12-14 14:16:23.315329,3548.33,10,False
802712,100950,2025-08-21 14:16:23.315330,8937.79,0,False
802713,100730,2025-09-08 14:16:23.315331,17634.1,0,False
802714,100526,2025-04-30 14:16:23.315332,9431.93,10,False
802715,101644,2025-06-29 14:16:23.315333,7183.22,10,False
802716,101321,2025-05-26 14:16:23.315334,12780.4,0,False
802717,101416,2025-05-13 14:16:23.315336,12567.81,10,False
802718,100123,2025-08-27 14:16:23.315337,2267.02,10,False
802719,101094,2025-01-20 14:16:23.315338,5111.57,30,True
802720,101720,2025-04-14 14:16:23.315339,10140.89,15,False
802721,100393,2025-07-09 14:16:23.315340,7643.46,0,False
802722,100703,2025-04-02 14:16:23.315341,6739.16,30,True
802723,101448,2025-02-14 14:16:23.315342,9191.42,0,False
802724,100908,2025-04-28 14:16:23.315343,6161.12,5,False
802725,100911,2025-10-21 14:16:23.315344,7275.7,5,False
802726,100993,2025-07-21 14:16:23.315346,15585.78,0,False
802727,100327,2025-11-29 14:16:23.315349,10449.5,30,True
802728,101083,2025-05-14 14:16:23.315351,17520.69,0,False
802729,101566,2025-11-28 14:16:23.315353,18996.93,10,False
802730,100566,2024-12-27 14:16:23.315355,18480.51,10,False
802731,100987,2025-04-18 14:16:23.315357,5447.37,5,False
802732,100454,2025-12-04 14:16:23.315359,9721.28,0,False
802733,100673,2025-03-17 14:16:23.315361,10933.52,30,True
802734,100736,2025-02-20 14:16:23.315363,17117.72,0,False
802735,101155,2025-01-08 14:16:23.315366,11400.9,15,False
802736,101974,2025-02-18 14:16:23.315368,5427.95,0,False
802737,100101,2025-04-23 14:16:23.315370,11177.01,10,False
802738,101881,2025-02-08 14:16:23.315371,1363.55,0,False
802739,101985,2025-11-17 14:16:23.315373,16765.68,5,False
802740,101759,2025-09-09 14:16:23.315374,11536.99,0,False
802741,101254,2025-11-02 14:16:23.315375,13208.49,30,True
802742,101897,2025-02-16 14:16:23.315376,4418.31,5,False
802743,100570,2025-11-07 14:16:23.315377,11383.62,0,False
802744,100808,2025-09-14 14:16:23.315379,10847.42,0,False
802745,101985,2025-09-27 14:16:23.315380,12582.8,0,False
802746,101241,2025-08-31 14:16:23.315381,17024.69,0,False
802747,100942,2025-07-12 14:16:23.315382,15408.5,0,False
802748,101306,2025-11-01 14:16:23.315383,11164.05,0,False
802749,101614,2024-12-27 14:16:23.315384,17921.36,0,False
802750,101684,2025-11-30 14:16:23.315385,7489.16,10,False
802751,100367,2025-05-30 14:16:23.315386,10104.74,0,False
802752,100090,2025-03-30 14:16:23.315388,13163.96,5,False
802753,101761,2025-11-10 14:16:23.315389,9094.95,5,False
802754,101392,2025-06-28 14:16:23.315390,7547.66,10,False
802755,100138,2025-11-20 14:16:23.315391,2691.69,5,False
802756,101366,2025-11-30 14:16:23.315392,12900.04,10,False
802757,100113,2025-12-09 14:16:23.315393,4255.82,0,False
802758,100021,2024-12-20 14:16:23.315394,3195.97,30,True
802759,101046,2025-12-02 14:16:23.315395,4051.98,30,True
802760,101088,2025-02-03 14:16:23.315396,13925.37,5,False
802761,101594,2025-11-08 14:16:23.315397,3198.01,5,False
802762,100459,2025-09-08 14:16:23.315398,19536.6,0,False
802763,101624,2025-09-15 14:16:23.315399,15291.56,5,False
802764,101733,2025-10-21 14:16:23.315401,8158.33,5,False
802765,100113,2025-06-04 14:16:23.315402,12069.01,0,False
802766,101904,2025-09-03 14:16:23.315403,648.72,15,False
802767,101520,2025-01-02 14:16:23.315404,16968.37,0,False
802768,101505,2025-03-18 14:16:23.315405,5788.63,15,False
802769,100539,2025-05-26 14:16:23.315407,1901.73,0,False
802770,100920,2025-11-21 14:16:23.315410,15283.32,30,True
802771,101745,2025-03-07 14:16:23.315412,6926.84,15,False
802772,101262,2025-11-03 14:16:23.315414,11567.05,5,False
802773,100256,2025-11-12 14:16:23.315416,16958.62,10,False
802774,101951,2025-02-15 14:16:23.315418,15630.66,15,False
802775,101308,2025-01-02 14:16:23.315420,7068.32,10,False
802776,101427,2025-11-10 14:16:23.315422,17439.58,30,True
802777,101069,2025-04-23 14:16:23.315424,8082.57,0,False
802778,101868,2025-01-15 14:16:23.315426,10250.46,0,False
802779,101720,2025-10-05 14:16:23.315428,12442.94,30,True
802780,100651,2025-03-21 14:16:23.315430,1884.13,5,False
802781,100455,2025-06-22 14:16:23.315433,12144.69,5,False
802782,100678,2025-07-04 14:16:23.315434,11759.64,10,False
802783,100391,2025-04-11 14:16:23.315437,17533.14,0,False
802784,100465,2025-01-04 14:16:23.315438,7396.45,30,True
802785,101236,2025-05-19 14:16:23.315439,5222.68,0,False
802786,100411,2025-05-12 14:16:23.315440,9792.03,10,False
802787,101182,2025-04-15 14:16:23.315441,13902.97,5,False
802788,100910,2025-07-20 14:16:23.315442,11456.94,0,False
802789,101979,2025-01-31 14:16:23.315443,3195.03,0,False
802790,100550,2025-02-16 14:16:23.315445,7283.89,15,False
802791,100992,2025-06-19 14:16:23.315446,1743.82,0,False
802792,101637,2025-07-30 14:16:23.315447,14916.86,30,True
802793,101494,2025-09-26 14:16:23.315448,17717.49,5,False
802794,101871,2025-07-19 14:16:23.315449,1390.62,10,False
802795,100471,2025-09-05 14:16:23.315450,10745.84,0,False
802796,101940,2025-06-24 14:16:23.315451,11536.61,5,False
802797,101133,2025-08-17 14:16:23.315453,9057.14,0,False
802798,100775,2025-07-06 14:16:23.315454,10303.31,15,False
802799,100809,2025-05-15 14:16:23.315455,14351.96,15,False
802800,100442,2024-12-20 14:16:23.315456,9932.65,30,True
802801,100464,2025-03-11 14:16:23.315457,18433.22,30,True
802802,101358,2025-04-26 14:16:23.315458,11047.04,0,False
802803,100845,2025-04-03 14:16:23.315459,1900.03,10,False
802804,100915,2025-09-04 14:16:23.315460,19089.83,5,False
802805,100607,2025-06-30 14:16:23.315461,3362.81,0,False
802806,101596,2025-01-23 14:16:23.315462,15796.97,30,True
802807,101674,2025-10-14 14:16:23.315464,10774.66,0,False
802808,100741,2025-10-12 14:16:23.315465,14947.4,15,False
802809,100543,2025-07-29 14:16:23.315466,10511.88,0,False
802810,100899,2025-03-05 14:16:23.315467,1649.92,0,False
802811,100924,2025-06-05 14:16:23.315468,7811.06,5,False
802812,100644,2025-06-13 14:16:23.315469,12603.38,15,False
802813,101258,2025-09-08 14:16:23.315470,12763.2,0,False
802814,100843,2024-12-21 14:16:23.315471,19474.37,15,False
802815,101770,2025-07-16 14:16:23.315473,12323.33,0,False
802816,101777,2025-08-07 14:16:23.315474,6085.56,15,False
802817,101830,2025-10-12 14:16:23.315475,1346.8,15,False
802818,101784,2025-05-20 14:16:23.315476,15874.1,5,False
802819,100022,2025-07-02 14:16:23.315477,17841.16,15,False
802820,100736,2025-09-01 14:16:23.315478,12465.94,10,False
802821,100143,2025-12-16 14:16:23.315479,9906.35,0,False
802822,100305,2025-11-05 14:16:23.315480,17289.24,0,False
802823,100491,2025-08-11 14:16:23.315481,5186.94,0,False
802824,101418,2025-06-25 14:16:23.315482,8275.28,0,False
802825,100583,2025-03-12 14:16:23.315483,10399.3,10,False
802826,101248,2025-09-19 14:16:23.315484,1462.77,30,True
802827,101071,2025-01-29 14:16:23.315485,13927.29,0,False
802828,100545,2025-04-10 14:16:23.315486,4176.92,5,False
802829,100404,2025-09-14 14:16:23.315488,6996.49,30,True
802830,100765,2025-09-18 14:16:23.315489,8582.61,10,False
802831,101598,2025-05-27 14:16:23.315490,12950.95,15,False
802832,101125,2025-01-07 14:16:23.315491,1776.94,0,False
802833,101552,2025-10-23 14:16:23.315492,7146.8,15,False
802834,100240,2025-10-20 14:16:23.315493,5850.05,10,False
802835,101313,2025-05-02 14:16:23.315494,529.63,0,False
802836,101279,2025-09-19 14:16:23.315495,13987.24,15,False
802837,101970,2025-10-25 14:16:23.315496,5100.73,10,False
802838,100360,2025-04-11 14:16:23.315497,3745.55,10,False
802839,100066,2025-11-01 14:16:23.315498,16060.32,15,False
802840,100279,2025-07-25 14:16:23.315499,1264.37,0,False
802841,101429,2025-05-23 14:16:23.315500,18054.68,10,False
802842,100777,2025-11-02 14:16:23.315501,13894.58,15,False
802843,101028,2025-08-22 14:16:23.315503,3849.05,5,False
802844,100542,2025-05-15 14:16:23.315504,7327.01,0,False
802845,101175,2025-08-18 14:16:23.315505,19024.67,15,False
802846,101290,2025-07-17 14:16:23.315506,12567.47,30,True
802847,100562,2025-11-30 14:16:23.315508,12369.99,0,False
802848,101782,2025-02-16 14:16:23.315512,13234.89,0,False
802849,100047,2025-06-08 14:16:23.315514,9523.39,10,False
802850,100333,2025-07-13 14:16:23.315516,3762.42,0,False
802851,101667,2025-09-12 14:16:23.315518,3442.38,15,False
802852,100135,2025-07-18 14:16:23.315520,13902.56,15,False
802853,100518,2025-03-12 14:16:23.315522,17736.86,0,False
802854,101506,2025-11-13 14:16:23.315524,6354.11,10,False
802855,100118,2025-09-02 14:16:23.315526,10316.37,10,False
802856,101311,2025-01-14 14:16:23.315528,19848.64,0,False
802857,100341,2025-03-23 14:16:23.315531,5514.64,10,False
802858,101301,2025-07-08 14:16:23.315532,8109.17,5,False
802859,101517,2025-11-14 14:16:23.315533,7588.67,30,True
802860,101002,2025-12-11 14:16:23.315534,1135.42,0,False
802861,101753,2025-05-04 14:16:23.315535,10435.58,0,False
802862,100626,2025-06-13 14:16:23.315536,4569.22,0,False
802863,100163,2025-03-03 14:16:23.315537,3007.65,0,False
802864,100284,2025-03-24 14:16:23.315539,14353.11,5,False
802865,100963,2025-04-02 14:16:23.315540,15432.33,15,False
802866,101246,2025-10-31 14:16:23.315541,17833.38,5,False
802867,101621,2025-09-01 14:16:23.315542,18715.58,30,True
802868,101724,2025-07-30 14:16:23.315543,17446.79,0,False
802869,100376,2025-05-17 14:16:23.315544,2888.65,10,False
802870,100052,2025-01-03 14:16:23.315545,4860.76,30,True
802871,100327,2025-11-15 14:16:23.315546,2888.27,15,False
802872,100340,2025-11-25 14:16:23.315547,7393.73,5,False
802873,100526,2025-10-12 14:16:23.315548,2919.4,5,False
802874,100638,2025-07-11 14:16:23.315550,13238.91,10,False
802875,101711,2025-12-15 14:16:23.315551,14475.95,30,True
802876,101141,2025-08-16 14:16:23.315552,3612.08,0,False
802877,101205,2025-02-09 14:16:23.315553,12620.73,10,False
802878,101603,2025-06-05 14:16:23.315554,948.29,0,False
802879,101513,2025-11-15 14:16:23.315555,8970.22,0,False
802880,100505,2025-11-16 14:16:23.315556,6064.11,15,False
802881,101348,2025-07-26 14:16:23.315557,19970.65,0,False
802882,100867,2025-10-06 14:16:23.315558,18494.3,0,False
802883,100703,2025-04-01 14:16:23.315559,3377.53,5,False
802884,101217,2025-03-16 14:16:23.315560,18388.73,15,False
802885,100177,2025-04-03 14:16:23.315563,8666.4,0,False
802886,100967,2025-05-01 14:16:23.315564,11744.64,0,False
802887,100558,2025-06-06 14:16:23.315565,10908.41,15,False
802888,101987,2025-02-28 14:16:23.315566,14660.05,15,False
802889,100908,2025-04-26 14:16:23.315567,7031.66,5,False
802890,100653,2025-03-02 14:16:23.315568,1858.81,5,False
802891,100008,2025-11-15 14:16:23.315569,8643.73,10,False
802892,101435,2025-06-19 14:16:23.315570,11117.86,30,True
802893,100933,2025-04-03 14:16:23.315572,11320.82,0,False
802894,100523,2025-06-25 14:16:23.315573,15955.65,5,False
802895,101627,2025-07-25 14:16:23.315577,1362.4,10,False
802896,101036,2025-08-09 14:16:23.315579,19767.84,30,True
802897,100276,2025-09-16 14:16:23.315582,19816.02,0,False
802898,100438,2024-12-26 14:16:23.315584,2430.83,0,False
802899,101061,2025-08-07 14:16:23.315586,7208.34,0,False
802900,100819,2025-12-09 14:16:23.315588,12011.06,0,False
802901,101817,2025-05-28 14:16:23.315589,7779.85,5,False
802902,101813,2025-12-02 14:16:23.315591,10008.68,0,False
802903,100434,2025-01-05 14:16:23.315593,6855.6,15,False
802904,101779,2025-10-06 14:16:23.315595,14386.6,30,True
802905,101267,2025-06-23 14:16:23.315597,7598.34,0,False
802906,100839,2025-04-16 14:16:23.315599,8882.79,0,False
802907,101572,2025-06-16 14:16:23.315601,11730.2,0,False
802908,100743,2025-10-22 14:16:23.315603,19399.42,0,False
802909,101196,2024-12-20 14:16:23.315616,13015.19,0,False
802910,100250,2025-09-23 14:16:23.315617,2389.96,10,False
802911,100631,2025-12-01 14:16:23.315618,6718.56,0,False
802912,101365,2025-01-31 14:16:23.315619,8684.43,30,True
802913,100844,2025-02-08 14:16:23.315620,14933.39,0,False
802914,101956,2025-06-10 14:16:23.315621,9214.07,10,False
802915,100013,2025-06-06 14:16:23.315623,13352.53,0,False
802916,100273,2025-12-13 14:16:23.315624,16870.15,15,False
802917,101006,2025-06-26 14:16:23.315625,2534.58,0,False
802918,100352,2025-08-08 14:16:23.315626,15431.92,15,False
802919,101158,2025-09-21 14:16:23.315627,15038.81,0,False
802920,100969,2025-06-18 14:16:23.315628,16484.39,5,False
802921,101723,2025-03-05 14:16:23.315629,19143.3,0,False
802922,100441,2025-08-30 14:16:23.315630,6537.16,0,False
802923,101402,2025-10-13 14:16:23.315632,8865.9,10,False
802924,100566,2025-09-09 14:16:23.315633,5622.3,30,True
802925,100801,2025-01-25 14:16:23.315634,6878.56,15,False
802926,100126,2025-05-04 14:16:23.315635,6931.61,0,False
802927,101324,2025-04-30 14:16:23.315636,17460.61,30,True
802928,101794,2025-04-27 14:16:23.315638,1726.52,0,False
802929,101018,2025-03-29 14:16:23.315642,4452.62,0,False
802930,101959,2025-11-12 14:16:23.315644,12405.89,15,False
802931,101867,2025-03-25 14:16:23.315646,15421.3,0,False
802932,101635,2025-07-15 14:16:23.315648,14098.85,30,True
802933,100820,2025-12-16 14:16:23.315650,1408.23,0,False
802934,101182,2025-10-01 14:16:23.315652,9348.99,30,True
802935,101558,2025-07-24 14:16:23.315654,4097.23,0,False
802936,101223,2025-01-11 14:16:23.315656,19768.77,0,False
802937,101088,2025-02-16 14:16:23.315658,19978.39,0,False
802938,100694,2025-02-28 14:16:23.315660,1492.52,30,True
802939,100738,2025-06-21 14:16:23.315662,13520.62,0,False
802940,100622,2025-10-19 14:16:23.315664,16354.77,15,False
802941,100078,2025-05-07 14:16:23.315666,6833.21,15,False
802942,101780,2025-02-23 14:16:23.315668,14025.91,10,False
802943,101115,2025-03-30 14:16:23.315671,4159.54,0,False
802944,100139,2025-02-23 14:16:23.315672,2995.2,30,True
802945,101024,2025-06-16 14:16:23.315673,18543.39,0,False
802946,100266,2025-03-21 14:16:23.315674,13029.45,0,False
802947,101074,2025-08-25 14:16:23.315676,16430.47,30,True
802948,100228,2025-02-21 14:16:23.315678,10887.91,30,True
802949,101392,2025-11-10 14:16:23.315679,3517.14,5,False
802950,100449,2025-04-06 14:16:23.315680,7844.78,10,False
802951,100556,2025-04-28 14:16:23.315681,17692.31,0,False
802952,101122,2025-02-20 14:16:23.315682,804.33,0,False
802953,101516,2025-04-19 14:16:23.315683,4539.96,0,False
802954,101095,2025-07-13 14:16:23.315684,5439.09,5,False
802955,101822,2025-01-02 14:16:23.315685,5628.42,5,False
802956,100596,2025-05-20 14:16:23.315686,2422.44,10,False
802957,101204,2025-03-02 14:16:23.315687,17040.28,0,False
802958,100940,2025-10-18 14:16:23.315689,3610.52,0,False
802959,100834,2025-08-07 14:16:23.315690,16678.65,15,False
802960,100728,2025-08-31 14:16:23.315691,7423.7,30,True
802961,101832,2025-01-18 14:16:23.315692,9417.7,10,False
802962,100155,2025-02-24 14:16:23.315693,9525.59,15,False
802963,101981,2024-12-23 14:16:23.315694,14406.4,0,False
802964,100859,2025-03-09 14:16:23.315695,14760.35,0,False
802965,101921,2025-08-02 14:16:23.315697,12993.42,15,False
802966,100839,2025-08-22 14:16:23.315701,15588.49,0,False
802967,100576,2025-08-15 14:16:23.315703,661.91,5,False
802968,100916,2025-06-21 14:16:23.315705,10343.8,5,False
802969,100654,2025-05-10 14:16:23.315707,10718.49,0,False
802970,101974,2025-07-11 14:16:23.315709,5167.13,5,False
802971,100391,2025-05-28 14:16:23.315711,11349.23,0,False
802972,101383,2025-11-03 14:16:23.315713,9609.57,0,False
802973,101365,2025-12-02 14:16:23.315714,9706.19,30,True
802974,101766,2025-09-19 14:16:23.315716,2809.79,0,False
802975,101043,2025-03-02 14:16:23.315718,8987.62,0,False
802976,100332,2025-09-04 14:16:23.315721,15445.4,0,False
802977,100191,2025-07-26 14:16:23.315723,8494.8,30,True
802978,101369,2025-08-28 14:16:23.315725,10006.22,0,False
802979,100294,2025-05-17 14:16:23.315727,19366.65,5,False
802980,100134,2025-06-23 14:16:23.315729,17499.79,0,False
802981,101976,2025-11-27 14:16:23.315731,18609.65,30,True
802982,100202,2025-05-06 14:16:23.315732,2014.69,0,False
802983,101694,2025-11-02 14:16:23.315733,12562.32,15,False
802984,101697,2025-10-22 14:16:23.315734,4856.53,0,False
802985,101738,2025-04-01 14:16:23.315736,8382.75,30,True
802986,100087,2025-10-27 14:16:23.315737,13755.13,0,False
802987,100344,2025-08-09 14:16:23.315738,11788.84,10,False
802988,100562,2025-10-26 14:16:23.315739,10361.78,0,False
802989,101719,2025-09-26 14:16:23.315740,16381.74,10,False
802990,101888,2025-11-30 14:16:23.315741,13810.67,0,False
802991,101820,2025-07-28 14:16:23.315742,16510.38,0,False
802992,100249,2025-02-15 14:16:23.315743,18672.68,10,False
802993,100318,2025-11-20 14:16:23.315745,14383.43,10,False
802994,101748,2025-02-19 14:16:23.315746,8210.21,15,False
802995,101520,2025-08-27 14:16:23.315747,4649.18,0,False
802996,100288,2025-08-24 14:16:23.315748,5782.85,10,False
802997,100300,2025-01-24 14:16:23.315749,8234.29,5,False
802998,101029,2025-04-11 14:16:23.315750,14931.78,0,False
802999,100548,2025-08-27 14:16:23.315752,1283.02,30,True
803000,101716,2025-09-15 14:16:23.315753,16378.49,0,False
803001,100257,2025-12-17 14:16:23.315754,15283.63,15,False
803002,100617,2025-06-18 14:16:23.315755,10238.62,30,True
803003,100221,2025-02-07 14:16:23.315756,8293.5,30,True
803004,100312,2025-07-22 14:16:23.315757,2697.59,0,False
803005,100347,2025-10-23 14:16:23.315758,6149.18,0,False
803006,100863,2025-10-09 14:16:23.315759,2637.75,30,True
803007,100628,2025-07-26 14:16:23.315760,16468.25,30,True
803008,100690,2025-10-01 14:16:23.315761,10432.09,0,False
803009,100090,2025-08-05 14:16:23.315762,5312.34,5,False
803010,101958,2025-09-30 14:16:23.315763,852.74,0,False
803011,101685,2025-01-24 14:16:23.315764,10716.46,10,False
803012,101870,2025-04-14 14:16:23.315765,15165.7,15,False
803013,101194,2025-06-25 14:16:23.315766,15446.63,30,True
803014,100293,2025-12-08 14:16:23.315768,4681.31,15,False
803015,100191,2025-05-11 14:16:23.315769,19903.71,0,False
803016,101572,2025-08-13 14:16:23.315770,11591.21,15,False
803017,101123,2025-11-07 14:16:23.315771,6974.14,15,False
803018,100805,2025-06-11 14:16:23.315772,8159.75,5,False
803019,101862,2025-09-02 14:16:23.315773,2926.52,15,False
803020,100030,2025-07-07 14:16:23.315774,10120.44,0,False
803021,101835,2025-06-23 14:16:23.315775,15189.26,0,False
803022,100605,2025-09-27 14:16:23.315776,8483.5,0,False
803023,100781,2025-12-13 14:16:23.315777,17403.63,5,False
803024,101527,2025-06-27 14:16:23.315778,9796.67,0,False
803025,101121,2025-01-19 14:16:23.315779,18061.89,10,False
803026,100051,2025-02-25 14:16:23.315780,14212.47,0,False
803027,100474,2025-03-26 14:16:23.315781,1572.69,0,False
803028,101366,2025-08-22 14:16:23.315782,1806.84,0,False
803029,101986,2025-06-01 14:16:23.315783,16102.07,0,False
803030,101924,2025-12-01 14:16:23.315784,7458.06,30,True
803031,100809,2025-10-04 14:16:23.315785,4190.28,0,False
803032,100349,2025-08-19 14:16:23.315786,17373.75,0,False
803033,101542,2025-03-11 14:16:23.315787,19674.48,10,False
803034,101000,2025-11-09 14:16:23.315789,16270.59,30,True
803035,100757,2024-12-29 14:16:23.315790,14640.03,5,False
803036,101041,2025-06-06 14:16:23.315791,518.69,0,False
803037,101720,2025-07-18 14:16:23.315792,2566.49,5,False
803038,100229,2025-01-08 14:16:23.315793,13583.4,0,False
803039,100713,2025-04-17 14:16:23.315794,8486.51,0,False
803040,101579,2025-08-24 14:16:23.315795,879.77,0,False
803041,100609,2025-11-07 14:16:23.315796,14946.96,0,False
803042,101980,2025-09-05 14:16:23.315797,8665.92,15,False
803043,101504,2025-04-14 14:16:23.315799,13347.09,15,False
803044,100574,2024-12-19 14:16:23.315800,9632.55,0,False
803045,101183,2025-06-29 14:16:23.315801,1016.71,0,False
803046,100862,2025-03-27 14:16:23.315802,12900.53,5,False
803047,101435,2025-01-23 14:16:23.315803,15867.68,30,True
803048,100387,2025-07-22 14:16:23.315805,3541.55,0,False
803049,100654,2025-05-29 14:16:23.315809,17876.1,15,False
803050,100001,2025-11-23 14:16:23.315811,4040.45,5,False
803051,100891,2025-03-15 14:16:23.315813,8745.31,0,False
803052,100150,2025-12-07 14:16:23.315815,10780.15,0,False
803053,101978,2025-04-01 14:16:23.315817,6620.38,0,False
803054,101558,2025-12-12 14:16:23.315819,10258.92,15,False
803055,101762,2025-05-07 14:16:23.315821,14507.95,15,False
803056,101370,2025-03-21 14:16:23.315823,14431.88,30,True
803057,101817,2025-04-14 14:16:23.315835,18484.51,5,False
803058,100752,2025-11-02 14:16:23.315838,17310.77,5,False
803059,101441,2025-12-04 14:16:23.315839,19709.56,10,False
803060,101676,2025-11-24 14:16:23.315840,12109.91,15,False
803061,101191,2025-04-08 14:16:23.315841,8310.04,10,False
803062,100627,2025-01-20 14:16:23.315842,5181.91,0,False
803063,100946,2025-03-31 14:16:23.315843,5257.4,15,False
803064,101033,2025-04-15 14:16:23.315845,3443.02,10,False
803065,100678,2025-03-16 14:16:23.315846,14670.01,0,False
803066,101625,2025-08-28 14:16:23.315847,13257.72,0,False
803067,100899,2025-05-31 14:16:23.315848,6199.74,10,False
803068,101361,2025-02-19 14:16:23.315849,17896.68,10,False
