transaction_id,customer_id,transaction_date,transaction_category,transaction_amount,high_value_txn_flag,year_month
904831,101855,2025-06-06 14:16:23.263879,electronics,4308.8,False,2025-06
904832,100448,2025-10-08 14:16:23.263880,dining,1964.51,False,2025-10
904833,101717,2025-03-23 14:16:23.263881,entertainment,2535.35,False,2025-03
904834,101887,2025-01-17 14:16:23.263882,entertainment,7347.89,False,2025-01
904835,100679,2025-10-06 14:16:23.263884,entertainment,11060.76,False,2025-10
904836,101204,2025-02-13 14:16:23.263885,travel,2840.86,False,2025-02
904837,101835,2025-06-02 14:16:23.263886,entertainment,1284.3,False,2025-06
904838,101982,2025-10-03 14:16:23.263887,groceries,957.42,False,2025-10
904839,100129,2025-03-18 14:16:23.263888,dining,2268.93,False,2025-03
904840,101998,2025-03-10 14:16:23.263889,electronics,1230.1,False,2025-03
904841,100148,2025-07-25 14:16:23.263890,online shopping,1911.6,False,2025-07
904842,101495,2025-12-05 14:16:23.263891,electronics,6295.04,False,2025-12
904843,100817,2024-12-20 14:16:23.263892,electronics,2235.22,False,2024-12
904844,101744,2025-08-11 14:16:23.263893,electronics,3584.33,False,2025-08
904845,101646,2025-05-02 14:16:23.263895,entertainment,330.5,False,2025-05
904846,100947,2025-09-24 14:16:23.263896,groceries,5026.07,False,2025-09
904847,100499,2025-07-09 14:16:23.263897,groceries,2308.35,False,2025-07
904848,101672,2025-10-28 14:16:23.263898,travel,1567.16,False,2025-10
904849,101378,2025-05-17 14:16:23.263899,fuel,3304.52,False,2025-05
904850,101939,2025-12-17 14:16:23.263900,groceries,376.49,False,2025-12
904851,101234,2025-08-17 14:16:23.263901,fuel,1870.52,False,2025-08
904852,100657,2025-03-05 14:16:23.263902,entertainment,5830.52,False,2025-03
904853,101619,2025-06-01 14:16:23.263903,electronics,1063.64,False,2025-06
904854,101053,2025-06-18 14:16:23.263904,electronics,8590.84,False,2025-06
904855,100576,2025-05-16 14:16:23.263905,online shopping,3239.05,False,2025-05
904856,101047,2025-04-22 14:16:23.263906,entertainment,2723.82,False,2025-04
904857,100983,2025-01-03 14:16:23.263908,utilities,1785.39,False,2025-01
904858,101966,2025-10-11 14:16:23.263909,electronics,4741.78,False,2025-10
904859,100722,2025-02-02 14:16:23.263910,electronics,2909.15,False,2025-02
904860,100221,2025-09-27 14:16:23.263911,groceries,5573.04,False,2025-09
904861,100601,2025-07-29 14:16:23.263912,entertainment,1410.45,False,2025-07
904862,101641,2025-11-07 14:16:23.263913,entertainment,4237.49,False,2025-11
904863,100683,2025-04-23 14:16:23.263914,fuel,10053.75,False,2025-04
904864,100741,2025-12-15 14:16:23.263915,utilities,1149.37,False,2025-12
904865,100924,2025-09-15 14:16:23.263916,groceries,13871.92,False,2025-09
904866,101612,2025-10-20 14:16:23.263917,groceries,1849.84,False,2025-10
904867,100579,2025-05-04 14:16:23.263918,dining,137.53,False,2025-05
904868,101900,2025-11-30 14:16:23.263919,fuel,1549.46,False,2025-11
904869,100400,2025-04-23 14:16:23.263920,groceries,567.34,False,2025-04
904870,101888,2024-12-23 14:16:23.263921,entertainment,1269.86,False,2024-12
904871,100900,2025-10-05 14:16:23.263922,online shopping,353.12,False,2025-10
904872,101627,2025-01-20 14:16:23.263923,dining,686.92,False,2025-01
904873,100511,2025-07-02 14:16:23.263925,travel,474.16,False,2025-07
904874,100087,2025-03-29 14:16:23.263926,dining,155.57,False,2025-03
904875,101488,2025-07-11 14:16:23.263927,fuel,1229.35,False,2025-07
904876,100049,2025-01-15 14:16:23.263928,electronics,9903.39,False,2025-01
904877,100102,2025-07-02 14:16:23.263929,entertainment,10442.85,False,2025-07
904878,100367,2025-05-26 14:16:23.263930,online shopping,6562.53,False,2025-05
904879,100935,2024-12-26 14:16:23.263931,fuel,42.75,False,2024-12
904880,101515,2025-12-09 14:16:23.263932,online shopping,99.84,False,2025-12
904881,101581,2025-01-06 14:16:23.263933,entertainment,36.44,False,2025-01
904882,101714,2025-02-17 14:16:23.263934,dining,1598.51,False,2025-02
904883,101802,2025-08-25 14:16:23.263936,groceries,13737.52,False,2025-08
904884,101291,2025-07-19 14:16:23.263937,fuel,7950.09,False,2025-07
904885,101420,2025-09-22 14:16:23.263938,electronics,1009.39,False,2025-09
904886,101343,2025-09-14 14:16:23.263939,groceries,1847.87,False,2025-09
904887,101543,2025-05-01 14:16:23.263940,utilities,6088.98,False,2025-05
904888,101472,2025-06-15 14:16:23.263941,entertainment,4974.31,False,2025-06
904889,101800,2025-08-26 14:16:23.263942,travel,497.97,False,2025-08
904890,101499,2025-03-19 14:16:23.263943,entertainment,399.14,False,2025-03
904891,100897,2025-11-19 14:16:23.263944,fuel,2746.27,False,2025-11
904892,101613,2025-05-29 14:16:23.263945,dining,376.98,False,2025-05
904893,100908,2025-12-16 14:16:23.263947,dining,6100.77,False,2025-12
904894,101263,2025-10-01 14:16:23.263951,online shopping,1022.45,False,2025-10
904895,100257,2025-01-28 14:16:23.263953,groceries,730.31,False,2025-01
904896,101731,2025-05-01 14:16:23.263955,online shopping,718.87,False,2025-05
904897,101995,2025-09-11 14:16:23.263957,travel,162.0,False,2025-09
904898,101967,2025-08-23 14:16:23.263959,entertainment,3593.66,False,2025-08
904899,101865,2025-08-30 14:16:23.263961,electronics,629.02,False,2025-08
904900,101666,2025-07-04 14:16:23.263963,fuel,929.98,False,2025-07
904901,101987,2025-02-24 14:16:23.263964,online shopping,4870.36,False,2025-02
904902,100389,2025-01-15 14:16:23.263966,travel,207.2,False,2025-01
904903,101366,2025-09-22 14:16:23.263969,entertainment,793.03,False,2025-09
904904,100772,2025-11-26 14:16:23.263971,travel,566.13,False,2025-11
904905,100753,2025-05-22 14:16:23.263974,electronics,17.01,False,2025-05
904906,101410,2025-02-16 14:16:23.263976,dining,2712.85,False,2025-02
904907,100393,2025-03-21 14:16:23.263977,dining,737.67,False,2025-03
904908,100682,2025-01-28 14:16:23.263978,fuel,3507.49,False,2025-01
904909,101682,2025-03-15 14:16:23.263980,entertainment,2438.49,False,2025-03
904910,100269,2025-08-01 14:16:23.263984,travel,3857.89,False,2025-08
904911,100148,2025-01-11 14:16:23.263986,dining,13977.14,False,2025-01
904912,101403,2025-04-30 14:16:23.263988,online shopping,869.05,False,2025-04
904913,100810,2025-04-29 14:16:23.263990,entertainment,3836.86,False,2025-04
904914,100027,2025-09-29 14:16:23.263992,dining,6276.99,False,2025-09
904915,101172,2025-10-24 14:16:23.263994,travel,11044.52,False,2025-10
904916,101443,2025-03-02 14:16:23.263996,electronics,3408.11,False,2025-03
904917,100279,2025-11-14 14:16:23.263998,entertainment,490.77,False,2025-11
904918,101205,2025-01-23 14:16:23.264000,groceries,193.73,False,2025-01
904919,100165,2025-01-19 14:16:23.264009,electronics,1142.54,False,2025-01
904920,100016,2025-04-10 14:16:23.264012,dining,9216.47,False,2025-04
904921,101173,2025-08-15 14:16:23.264013,electronics,2694.58,False,2025-08
904922,100338,2025-12-07 14:16:23.264014,utilities,3030.47,False,2025-12
904923,101068,2025-02-04 14:16:23.264015,utilities,3301.04,False,2025-02
904924,101525,2025-08-18 14:16:23.264017,utilities,1413.26,False,2025-08
904925,100841,2025-11-13 14:16:23.264018,groceries,701.38,False,2025-11
904926,100188,2025-10-10 14:16:23.264019,entertainment,10795.34,False,2025-10
904927,100650,2025-02-08 14:16:23.264020,utilities,4928.25,False,2025-02
904928,101084,2025-08-01 14:16:23.264021,dining,2504.23,False,2025-08
904929,100293,2025-12-06 14:16:23.264022,dining,1654.57,False,2025-12
904930,101857,2025-08-15 14:16:23.264023,fuel,2307.45,False,2025-08
904931,101056,2025-02-22 14:16:23.264024,online shopping,119.86,False,2025-02
904932,101322,2025-07-24 14:16:23.264026,groceries,995.21,False,2025-07
904933,100414,2025-10-02 14:16:23.264027,travel,1010.18,False,2025-10
904934,101647,2025-10-11 14:16:23.264028,groceries,2062.95,False,2025-10
904935,100802,2025-05-26 14:16:23.264029,electronics,943.39,False,2025-05
904936,101572,2025-04-26 14:16:23.264030,online shopping,717.95,False,2025-04
904937,100430,2025-10-20 14:16:23.264031,electronics,5076.46,False,2025-10
904938,101518,2025-04-04 14:16:23.264032,electronics,7838.81,False,2025-04
904939,101123,2025-04-08 14:16:23.264033,groceries,243.25,False,2025-04
904940,101046,2025-04-19 14:16:23.264034,entertainment,823.49,False,2025-04
904941,101443,2025-03-16 14:16:23.264035,groceries,5200.42,False,2025-03
904942,101447,2025-05-12 14:16:23.264038,groceries,5921.73,False,2025-05
904943,100486,2025-05-07 14:16:23.264041,entertainment,2427.14,False,2025-05
904944,101753,2025-09-08 14:16:23.264043,utilities,4154.71,False,2025-09
904945,100088,2025-01-10 14:16:23.264045,groceries,282.72,False,2025-01
904946,101232,2025-08-18 14:16:23.264047,entertainment,6628.94,False,2025-08
904947,100270,2025-05-14 14:16:23.264049,dining,6258.48,False,2025-05
904948,101956,2025-10-04 14:16:23.264051,utilities,4137.76,False,2025-10
904949,101772,2025-01-21 14:16:23.264053,travel,8682.94,False,2025-01
904950,100899,2025-04-25 14:16:23.264055,entertainment,170.82,False,2025-04
904951,101429,2025-01-13 14:16:23.264057,dining,919.16,False,2025-01
904952,101744,2025-04-22 14:16:23.264063,fuel,1575.95,False,2025-04
904953,100277,2025-07-06 14:16:23.264064,fuel,604.36,False,2025-07
904954,100205,2025-01-18 14:16:23.264065,entertainment,5902.64,False,2025-01
904955,101613,2025-07-14 14:16:23.264066,entertainment,4954.21,False,2025-07
904956,100912,2025-05-21 14:16:23.264067,groceries,5193.71,False,2025-05
904957,100327,2025-03-16 14:16:23.264068,online shopping,1205.1,False,2025-03
904958,101633,2025-05-16 14:16:23.264071,entertainment,5034.3,False,2025-05
904959,100857,2025-05-14 14:16:23.264074,entertainment,459.6,False,2025-05
904960,100876,2025-04-29 14:16:23.264077,fuel,395.31,False,2025-04
904961,100861,2025-12-06 14:16:23.264079,entertainment,3070.23,False,2025-12
904962,100335,2025-09-26 14:16:23.264082,entertainment,174.63,False,2025-09
904963,100605,2025-08-27 14:16:23.264084,dining,9769.09,False,2025-08
904964,100591,2025-03-22 14:16:23.264086,dining,1395.65,False,2025-03
904965,101061,2025-06-06 14:16:23.264088,electronics,2268.83,False,2025-06
904966,101013,2025-07-30 14:16:23.264090,groceries,5872.56,False,2025-07
904967,101943,2025-08-16 14:16:23.264092,utilities,1788.2,False,2025-08
904968,101251,2025-07-30 14:16:23.264094,groceries,1971.38,False,2025-07
904969,101506,2025-05-24 14:16:23.264096,entertainment,1496.69,False,2025-05
904970,101157,2025-08-25 14:16:23.264098,travel,1517.03,False,2025-08
904971,100707,2025-05-26 14:16:23.264100,dining,2208.6,False,2025-05
904972,100977,2025-03-05 14:16:23.264102,utilities,10211.07,False,2025-03
904973,101413,2024-12-28 14:16:23.264104,electronics,9622.04,False,2024-12
904974,101817,2025-01-09 14:16:23.264106,electronics,2757.35,False,2025-01
904975,101636,2025-07-22 14:16:23.264107,groceries,2130.56,False,2025-07
904976,100424,2025-05-22 14:16:23.264110,fuel,5778.85,False,2025-05
904977,100586,2025-08-28 14:16:23.264112,electronics,3998.2,False,2025-08
904978,100805,2025-07-29 14:16:23.264119,fuel,7466.82,False,2025-07
904979,101533,2025-11-24 14:16:23.264122,groceries,4590.61,False,2025-11
904980,100719,2025-10-30 14:16:23.264123,groceries,10653.14,False,2025-10
904981,101618,2025-03-05 14:16:23.264124,travel,7608.0,False,2025-03
904982,101450,2025-01-21 14:16:23.264125,groceries,6764.6,False,2025-01
904983,100948,2025-12-07 14:16:23.264126,groceries,1738.93,False,2025-12
904984,100654,2025-06-13 14:16:23.264127,entertainment,1708.37,False,2025-06
904985,100473,2025-10-11 14:16:23.264128,entertainment,4730.99,False,2025-10
904986,100567,2025-09-19 14:16:23.264130,entertainment,306.13,False,2025-09
904987,101384,2025-08-30 14:16:23.264131,utilities,1361.24,False,2025-08
904988,101975,2025-07-07 14:16:23.264132,utilities,9420.41,False,2025-07
904989,101822,2025-05-26 14:16:23.264133,fuel,2093.07,False,2025-05
904990,100210,2025-11-16 14:16:23.264134,entertainment,1101.0,False,2025-11
904991,101976,2025-01-25 14:16:23.264135,utilities,2264.94,False,2025-01
904992,101202,2025-10-05 14:16:23.264136,electronics,1191.77,False,2025-10
904993,101943,2025-04-11 14:16:23.264137,dining,5117.5,False,2025-04
904994,101081,2024-12-28 14:16:23.264138,entertainment,6654.07,False,2024-12
904995,101096,2025-11-27 14:16:23.264140,electronics,5341.99,False,2025-11
904996,100214,2025-02-25 14:16:23.264141,online shopping,564.89,False,2025-02
904997,100899,2025-02-23 14:16:23.264142,dining,1433.46,False,2025-02
904998,101801,2025-01-24 14:16:23.264143,fuel,842.67,False,2025-01
904999,101982,2025-02-19 14:16:23.264144,utilities,153.1,False,2025-02
905000,101096,2025-01-14 14:16:23.264145,fuel,4703.68,False,2025-01
905001,100466,2025-10-06 14:16:23.264146,utilities,1957.36,False,2025-10
905002,101294,2025-11-07 14:16:23.264148,utilities,1133.39,False,2025-11
905003,101522,2025-09-15 14:16:23.264149,groceries,1286.2,False,2025-09
905004,100353,2025-08-08 14:16:23.264150,groceries,507.66,False,2025-08
905005,101257,2025-09-10 14:16:23.264151,groceries,6135.78,False,2025-09
905006,101342,2025-10-26 14:16:23.264152,travel,543.89,False,2025-10
905007,101042,2025-05-03 14:16:23.264153,travel,1445.39,False,2025-05
905008,100624,2025-08-12 14:16:23.264154,online shopping,25.95,False,2025-08
905009,101598,2025-05-20 14:16:23.264155,travel,2007.01,False,2025-05
905010,100371,2025-03-08 14:16:23.264156,entertainment,1533.69,False,2025-03
905011,100183,2025-03-14 14:16:23.264157,electronics,4444.17,False,2025-03
905012,101300,2025-01-11 14:16:23.264158,online shopping,4397.29,False,2025-01
905013,100673,2025-07-12 14:16:23.264160,online shopping,137.89,False,2025-07
905014,100754,2024-12-31 14:16:23.264161,entertainment,431.01,False,2024-12
905015,101168,2025-04-29 14:16:23.264162,groceries,8224.82,False,2025-04
905016,101681,2025-10-08 14:16:23.264163,travel,5492.37,False,2025-10
905017,101104,2025-05-27 14:16:23.264164,entertainment,1727.08,False,2025-05
905018,100321,2025-06-12 14:16:23.264165,utilities,636.9,False,2025-06
905019,100434,2025-07-20 14:16:23.264166,online shopping,1057.57,False,2025-07
905020,101856,2025-12-10 14:16:23.264167,groceries,3755.58,False,2025-12
905021,101066,2025-01-20 14:16:23.264168,dining,10182.99,False,2025-01
905022,101336,2025-09-09 14:16:23.264169,electronics,3347.51,False,2025-09
905023,101929,2025-12-02 14:16:23.264170,fuel,93.81,False,2025-12
905024,100292,2025-07-17 14:16:23.264171,groceries,3681.57,False,2025-07
905025,100687,2025-07-14 14:16:23.264173,fuel,10135.71,False,2025-07
905026,100887,2025-09-16 14:16:23.264174,entertainment,1554.58,False,2025-09
905027,100068,2025-03-31 14:16:23.264175,groceries,9489.87,False,2025-03
905028,100055,2025-11-11 14:16:23.264176,online shopping,3886.9,False,2025-11
905029,100630,2025-07-10 14:16:23.264177,groceries,736.81,False,2025-07
905030,101227,2025-01-01 14:16:23.264178,fuel,549.54,False,2025-01
905031,100419,2025-06-27 14:16:23.264179,entertainment,678.82,False,2025-06
905032,101950,2025-02-04 14:16:23.264180,entertainment,4204.87,False,2025-02
905033,100566,2025-11-30 14:16:23.264181,dining,3116.51,False,2025-11
905034,100549,2025-01-01 14:16:23.264182,groceries,2127.89,False,2025-01
905035,100242,2025-12-02 14:16:23.264183,utilities,1069.77,False,2025-12
905036,101224,2024-12-23 14:16:23.264184,travel,8321.76,False,2024-12
905037,100747,2025-03-23 14:16:23.264185,online shopping,841.65,False,2025-03
905038,101497,2024-12-24 14:16:23.264186,travel,1167.34,False,2024-12
905039,100526,2025-10-11 14:16:23.264188,groceries,197.69,False,2025-10
905040,101679,2025-11-18 14:16:23.264189,travel,1127.11,False,2025-11
905041,100076,2025-02-05 14:16:23.264190,entertainment,8969.18,False,2025-02
905042,101501,2025-02-12 14:16:23.264191,online shopping,727.19,False,2025-02
905043,101844,2025-05-07 14:16:23.264192,entertainment,798.38,False,2025-05
905044,100439,2025-07-07 14:16:23.264193,dining,3206.82,False,2025-07
905045,101286,2025-02-01 14:16:23.264194,dining,2929.19,False,2025-02
905046,101208,2025-12-04 14:16:23.264195,entertainment,677.37,False,2025-12
905047,101078,2025-03-14 14:16:23.264196,utilities,586.42,False,2025-03
905048,101331,2025-07-15 14:16:23.264197,electronics,435.41,False,2025-07
905049,100515,2025-08-18 14:16:23.264198,fuel,6908.64,False,2025-08
905050,101322,2025-03-30 14:16:23.264199,online shopping,3719.01,False,2025-03
905051,101575,2025-07-01 14:16:23.264201,groceries,10734.97,False,2025-07
905052,101253,2025-12-08 14:16:23.264202,utilities,634.63,False,2025-12
905053,101400,2025-06-29 14:16:23.264203,entertainment,2160.57,False,2025-06
905054,101309,2024-12-25 14:16:23.264204,electronics,4756.01,False,2024-12
905055,101161,2025-12-05 14:16:23.264205,electronics,840.78,False,2025-12
905056,101501,2025-05-19 14:16:23.264207,utilities,4039.55,False,2025-05
905057,100614,2025-07-10 14:16:23.264208,electronics,2247.28,False,2025-07
905058,101030,2025-04-30 14:16:23.264209,groceries,1972.51,False,2025-04
905059,100675,2025-07-11 14:16:23.264210,dining,3624.71,False,2025-07
905060,101442,2025-08-13 14:16:23.264211,groceries,2206.88,False,2025-08
905061,101495,2025-10-31 14:16:23.264212,online shopping,6002.05,False,2025-10
905062,101958,2025-04-01 14:16:23.264213,entertainment,9333.58,False,2025-04
905063,100419,2025-10-18 14:16:23.264214,dining,3110.86,False,2025-10
905064,101900,2025-08-18 14:16:23.264215,groceries,1251.34,False,2025-08
905065,100275,2025-09-19 14:16:23.264216,dining,5255.53,False,2025-09
905066,101584,2024-12-24 14:16:23.264218,electronics,654.22,False,2024-12
905067,100607,2025-04-07 14:16:23.264219,online shopping,349.34,False,2025-04
905068,100570,2025-09-19 14:16:23.264220,travel,2559.65,False,2025-09
905069,101766,2025-12-15 14:16:23.264221,entertainment,3641.89,False,2025-12
905070,101712,2025-03-13 14:16:23.264222,groceries,6306.29,False,2025-03
905071,100089,2025-08-23 14:16:23.264223,online shopping,10870.38,False,2025-08
905072,100281,2025-09-11 14:16:23.264224,online shopping,7231.82,False,2025-09
905073,101571,2025-07-09 14:16:23.264225,entertainment,15690.2,False,2025-07
905074,101194,2025-01-12 14:16:23.264226,electronics,2259.92,False,2025-01
905075,100637,2025-02-23 14:16:23.264228,entertainment,1332.04,False,2025-02
905076,100810,2025-02-24 14:16:23.264229,entertainment,2154.75,False,2025-02
905077,101378,2025-09-27 14:16:23.264230,fuel,3616.17,False,2025-09
905078,101227,2024-12-25 14:16:23.264231,electronics,2477.18,False,2024-12
905079,101312,2025-07-23 14:16:23.264233,utilities,3519.07,False,2025-07
905080,100867,2025-12-12 14:16:23.264249,fuel,7622.71,False,2025-12
905081,100461,2025-06-16 14:16:23.264251,utilities,634.54,False,2025-06
905082,101632,2025-04-10 14:16:23.264253,entertainment,448.47,False,2025-04
905083,100749,2025-11-23 14:16:23.264255,entertainment,2415.66,False,2025-11
905084,101196,2025-11-07 14:16:23.264257,groceries,14016.04,False,2025-11
905085,100300,2025-07-02 14:16:23.264259,entertainment,213.0,False,2025-07
905086,100599,2025-12-15 14:16:23.264261,dining,15082.62,False,2025-12
905087,101934,2024-12-19 14:16:23.264263,entertainment,12015.13,False,2024-12
905088,101886,2025-06-30 14:16:23.264265,entertainment,1211.55,False,2025-06
905089,100528,2025-10-22 14:16:23.264273,groceries,7757.55,False,2025-10
905090,100139,2025-09-26 14:16:23.264276,fuel,27.26,False,2025-09
905091,101789,2025-01-22 14:16:23.264277,groceries,2118.37,False,2025-01
905092,100277,2025-06-22 14:16:23.264278,travel,1800.3,False,2025-06
905093,100662,2025-08-07 14:16:23.264279,groceries,8153.34,False,2025-08
905094,100510,2025-09-23 14:16:23.264280,groceries,2237.27,False,2025-09
905095,101369,2024-12-30 14:16:23.264281,groceries,1894.13,False,2024-12
905096,101869,2025-03-22 14:16:23.264283,online shopping,3571.84,False,2025-03
905097,101163,2025-01-08 14:16:23.264284,groceries,1649.49,False,2025-01
905098,100113,2025-09-15 14:16:23.264285,electronics,2691.77,False,2025-09
905099,100579,2024-12-27 14:16:23.264286,online shopping,10898.17,False,2024-12
905100,101530,2025-04-12 14:16:23.264287,entertainment,792.47,False,2025-04
905101,101389,2025-02-26 14:16:23.264288,online shopping,2149.61,False,2025-02
905102,100690,2025-06-03 14:16:23.264289,dining,54.24,False,2025-06
905103,100636,2025-09-30 14:16:23.264291,groceries,6463.32,False,2025-09
905104,101420,2025-07-05 14:16:23.264292,online shopping,337.86,False,2025-07
905105,101848,2025-11-09 14:16:23.264293,utilities,348.45,False,2025-11
905106,100822,2025-02-13 14:16:23.264294,electronics,7504.73,False,2025-02
905107,101873,2025-05-18 14:16:23.264295,online shopping,1842.54,False,2025-05
905108,100874,2025-08-09 14:16:23.264296,groceries,4068.74,False,2025-08
905109,101947,2025-07-14 14:16:23.264297,entertainment,6827.96,False,2025-07
905110,101893,2025-07-12 14:16:23.264298,groceries,1642.09,False,2025-07
905111,101768,2025-01-30 14:16:23.264299,entertainment,1061.19,False,2025-01
905112,100939,2025-05-05 14:16:23.264300,fuel,650.12,False,2025-05
905113,101682,2025-11-03 14:16:23.264301,fuel,3269.87,False,2025-11
905114,100941,2025-05-31 14:16:23.264302,entertainment,1017.51,False,2025-05
905115,101134,2025-11-26 14:16:23.264303,fuel,3520.68,False,2025-11
905116,101898,2025-01-13 14:16:23.264304,entertainment,1335.14,False,2025-01
905117,100357,2025-04-20 14:16:23.264305,electronics,1495.79,False,2025-04
905118,101261,2025-05-03 14:16:23.264306,entertainment,1002.76,False,2025-05
905119,100002,2025-04-24 14:16:23.264308,entertainment,1897.31,False,2025-04
905120,101746,2025-07-22 14:16:23.264309,entertainment,619.12,False,2025-07
905121,100403,2025-03-20 14:16:23.264310,entertainment,1348.31,False,2025-03
905122,100024,2025-10-12 14:16:23.264311,utilities,5265.88,False,2025-10
905123,101866,2025-12-11 14:16:23.264312,entertainment,850.01,False,2025-12
905124,100508,2025-04-29 14:16:23.264313,online shopping,10288.61,False,2025-04
905125,100695,2024-12-26 14:16:23.264314,entertainment,2376.82,False,2024-12
905126,101488,2025-03-01 14:16:23.264315,fuel,395.78,False,2025-03
905127,100060,2025-04-06 14:16:23.264317,travel,10030.22,False,2025-04
905128,101531,2025-10-12 14:16:23.264318,fuel,2135.19,False,2025-10
905129,100122,2025-04-12 14:16:23.264319,online shopping,2849.37,False,2025-04
905130,101520,2025-10-02 14:16:23.264320,travel,716.82,False,2025-10
905131,100054,2025-09-22 14:16:23.264323,groceries,1419.0,False,2025-09
905132,101186,2025-04-10 14:16:23.264326,dining,4256.61,False,2025-04
905133,100973,2025-05-10 14:16:23.264328,electronics,463.24,False,2025-05
905134,101722,2025-10-07 14:16:23.264330,dining,2957.63,False,2025-10
905135,101062,2025-05-30 14:16:23.264332,online shopping,4139.14,False,2025-05
905136,101720,2025-10-20 14:16:23.264334,travel,6.43,False,2025-10
905137,101106,2025-03-17 14:16:23.264336,groceries,6361.42,False,2025-03
905138,101730,2025-05-11 14:16:23.264338,online shopping,202.94,False,2025-05
905139,100545,2025-07-14 14:16:23.264340,groceries,992.54,False,2025-07
905140,100112,2025-06-20 14:16:23.264342,groceries,11590.86,False,2025-06
905141,100424,2025-05-19 14:16:23.264344,online shopping,295.8,False,2025-05
905142,100917,2025-08-11 14:16:23.264346,entertainment,6119.25,False,2025-08
905143,100229,2025-04-19 14:16:23.264348,groceries,3694.42,False,2025-04
905144,101306,2025-06-29 14:16:23.264350,entertainment,3192.86,False,2025-06
905145,100916,2025-03-23 14:16:23.264352,groceries,3050.3,False,2025-03
905146,101960,2025-07-08 14:16:23.264354,utilities,637.25,False,2025-07
905147,101310,2025-11-24 14:16:23.264360,groceries,3867.85,False,2025-11
905148,100154,2025-06-08 14:16:23.264363,groceries,10601.19,False,2025-06
905149,100164,2025-02-27 14:16:23.264364,dining,280.57,False,2025-02
905150,100961,2025-08-11 14:16:23.264365,online shopping,1414.3,False,2025-08
905151,101205,2025-11-07 14:16:23.264366,online shopping,2236.98,False,2025-11
905152,101262,2025-11-17 14:16:23.264369,electronics,925.21,False,2025-11
905153,100648,2025-11-12 14:16:23.264370,groceries,4726.78,False,2025-11
905154,101362,2024-12-22 14:16:23.264371,entertainment,4083.63,False,2024-12
905155,100937,2025-04-09 14:16:23.264372,groceries,438.59,False,2025-04
905156,100511,2025-05-17 14:16:23.264373,entertainment,2949.52,False,2025-05
905157,100931,2025-03-06 14:16:23.264374,online shopping,1610.87,False,2025-03
905158,100265,2025-04-06 14:16:23.264375,dining,907.43,False,2025-04
905159,100186,2025-06-15 14:16:23.264376,dining,6600.33,False,2025-06
905160,101063,2025-10-18 14:16:23.264377,entertainment,196.79,False,2025-10
905161,101845,2025-03-31 14:16:23.264378,dining,2204.88,False,2025-03
905162,101516,2025-03-17 14:16:23.264380,utilities,2257.33,False,2025-03
905163,101702,2025-08-29 14:16:23.264381,online shopping,2954.89,False,2025-08
905164,100390,2025-02-04 14:16:23.264382,fuel,770.49,False,2025-02
905165,101283,2025-07-30 14:16:23.264383,electronics,7173.26,False,2025-07
905166,100654,2025-04-29 14:16:23.264384,travel,11763.82,False,2025-04
905167,101739,2025-11-25 14:16:23.264385,entertainment,2786.66,False,2025-11
905168,100175,2025-09-30 14:16:23.264386,groceries,1035.59,False,2025-09
905169,100773,2025-11-17 14:16:23.264387,groceries,7329.56,False,2025-11
905170,100763,2025-12-14 14:16:23.264388,groceries,15530.77,False,2025-12
905171,101352,2025-08-22 14:16:23.264390,dining,4740.15,False,2025-08
905172,100930,2025-10-13 14:16:23.264391,dining,1421.08,False,2025-10
905173,101223,2025-03-06 14:16:23.264392,entertainment,942.25,False,2025-03
905174,100710,2025-06-25 14:16:23.264393,groceries,596.18,False,2025-06
905175,101219,2025-08-17 14:16:23.264394,fuel,937.3,False,2025-08
905176,100825,2025-05-01 14:16:23.264395,groceries,902.75,False,2025-05
905177,100588,2025-11-05 14:16:23.264396,groceries,11984.08,False,2025-11
905178,100530,2025-12-14 14:16:23.264397,groceries,3607.41,False,2025-12
905179,101085,2025-06-11 14:16:23.264398,travel,639.42,False,2025-06
905180,101350,2025-02-17 14:16:23.264399,dining,2343.29,False,2025-02
905181,101929,2025-04-12 14:16:23.264401,groceries,714.42,False,2025-04
905182,100280,2025-07-27 14:16:23.264402,fuel,3260.06,False,2025-07
905183,101963,2025-01-07 14:16:23.264403,groceries,1461.77,False,2025-01
905184,101785,2025-01-19 14:16:23.264404,electronics,761.77,False,2025-01
905185,100226,2025-07-13 14:16:23.264405,online shopping,973.41,False,2025-07
905186,100638,2025-10-14 14:16:23.264406,fuel,3934.82,False,2025-10
905187,101081,2025-01-27 14:16:23.264407,travel,1835.08,False,2025-01
905188,100920,2025-03-23 14:16:23.264408,groceries,2519.36,False,2025-03
905189,100476,2025-10-04 14:16:23.264410,travel,6027.93,False,2025-10
905190,101399,2025-11-19 14:16:23.264411,fuel,3729.02,False,2025-11
905191,100715,2025-01-17 14:16:23.264412,dining,2172.33,False,2025-01
905192,100242,2025-04-24 14:16:23.264414,electronics,10781.22,False,2025-04
905193,100366,2025-07-18 14:16:23.264418,entertainment,845.04,False,2025-07
905194,100935,2025-09-15 14:16:23.264420,online shopping,1193.75,False,2025-09
905195,101867,2025-04-25 14:16:23.264422,entertainment,8483.92,False,2025-04
905196,101523,2025-01-30 14:16:23.264424,travel,6716.0,False,2025-01
905197,100837,2025-08-25 14:16:23.264426,groceries,487.65,False,2025-08
905198,101275,2025-02-25 14:16:23.264428,entertainment,9304.77,False,2025-02
